Parameter,Case Dual
Cost,[758.37135327]
xk1,-0.027166117334140635
xk1,-0.0707372034622018
xk1,-0.0936586157779569
xk1,-0.08017759344254086
xk1,-0.07670131969914007
xk1,-0.18359568198219098
xk1,-0.41737549157909265
xk1,-0.7048748440460062
xk1,-0.9003624935398987
xk1,-0.7612398609034444
xk1,-0.5930310581760633
xk1,-1.1579709727896195
xk1,-1.9340644197173325
xk1,-2.12557555568787
xk1,-0.8404546196302497
xk1,1.2901497109992524
xk1,6.484189947529889
xk1,22.816886457130202
xk1,-4.666143806173087
xk1,-22.001960726289294
xk2,-0.04097931571544608
xk2,-0.07420375804672152
xk2,-0.05188700969326963
xk2,-0.012475947900323081
xk2,-0.04350238972221556
xk2,-0.21539654137700215
xk2,-0.42265585778253495
xk2,-0.5570337974582564
xk2,-0.5380934075159121
xk2,-0.17420173300747227
xk2,-0.17814797468540267
xk2,-1.3056622840203955
xk2,-1.6948984974460835
xk2,-0.8542013752546016
xk2,1.0453053526006195
xk2,2.2991150437210144
xk2,7.474483819787461
xk2,26.447935322316265
xk2,-34.3676602739941
xk2,-27.94889268175932
xk3,-0.05158545515060862
xk3,-0.06665754311411956
xk3,-0.03851469318243242
xk3,-0.03749855039816621
xk3,-0.10968928150585468
xk3,-0.28139973438007176
xk3,-0.4273993659880316
xk3,-0.5576640639422272
xk3,-0.6282912036774223
xk3,-0.3624784085582632
xk3,-0.6812774141966033
xk3,-1.9180945775539078
xk3,-1.522411002969082
xk3,-0.7502917777270285
xk3,0.4400850461486637
xk3,0.9006167667573907
xk3,7.861204115662906
xk3,29.92061754028563
xk3,-55.48384752332837
xk3,4.602519322472389
uk,-0.036390521161328473
uk,0.04289673607755511
uk,0.14163536401438281
uk,0.1521994241613996
uk,0.08475473905425313
uk,0.028418500769956535
uk,0.24542072298691636
uk,0.6399989512534335
uk,1.154538268473517
uk,1.7228413986427853
uk,1.0575512781466052
uk,0.2514205718863259
uk,2.531114316624068
uk,3.823172561783605
uk,4.282746581712511
uk,1.6401486580072415
uk,2.9261364284669567
uk,3.918908111841192
uk,-101.93641367879415
t1,1.0
t1,0.999128837099546
t1,0.9956314807478821
t1,1.0012679205782673
t1,1.0068751775573574
t1,1.0060334895682796
t1,1.018387005405393
t1,1.2262881382814648
t1,1.2369631200290119
t1,1.1380141680746718
t1,1.1376791421086663
t1,0.9619036642792167
t1,1.0366843726804431
t1,1.0375431512611482
t1,0.9513008247306068
t1,1.246638341741067
t1,1.1017547045004452
t1,0.4399248675987045
t1,1.5164112335963282
t1,1.4960627546699115
t2,-0.6
t2,-0.600871162900454
t2,-0.604068429273817
t2,-0.6028688932618198
t2,-0.6071391420588319
t2,-0.6080681495917557
t2,-0.6372626677507426
t2,-0.5564670572594002
t2,-0.5380542880868098
t2,-0.2845194518279619
t2,-0.28476843743862024
t2,-0.1053731730730722
t2,-0.0896231550852088
t2,-0.08734215809959521
t2,-0.0932888659220851
t2,-0.3228466332191375
t2,0.1535010486729767
t2,-0.11329830087543902
t2,1.582810874924386
t2,1.2327808829583642
t3,0.3
t3,0.2999128837099546
t3,0.2998219321001004
t3,0.2994752633367713
t3,0.29959585875566536
t3,0.2999502486754403
t3,0.29405879035196203
t3,0.2624301816931468
t3,0.2568379358788516
t3,0.27598974134535004
t3,0.2761341971018406
t3,0.2944051218731362
t3,0.2718732897485195
t3,0.2720596726551373
t3,0.2719592904018956
t3,0.25519873729230874
t3,0.23630397799632236
t3,0.04773456960627662
t3,0.189864868563044
t3,0.03749461186530703
t4,0.1
t4,0.09996410077188392
t4,0.1000405743542318
t4,0.09981811377790151
t4,0.09939041083054836
t4,0.09928858026938076
t4,0.10111790211026957
t4,0.09309362729893772
t4,0.0946037228785301
t4,0.06202742428038095
t4,0.06194642163447495
t4,0.0267039461683743
t4,0.028443274691031407
t4,0.02814820322889377
t4,0.0327325822085059
t4,0.02706618291711594
t4,0.09067337391171792
t4,0.05288248997886371
t4,-0.002636398831200877
t4,0.10311484688510922
t5,0.7
t5,0.6999641007718839
t5,0.7000614194982311
t5,0.6998444277730488
t5,0.6996314824740011
t5,0.6996504742166338
t5,0.699473626399299
t5,0.693385915942893
t5,0.6946059227119425
t5,0.6753168404916051
t5,0.6752672913948377
t5,0.6713915738902079
t5,0.6665272522154708
t5,0.6662238473766809
t5,0.6715826333973597
t5,0.6750844022066548
t5,0.6641373275223879
t5,0.6060329953200255
t5,0.6668100371079689
t5,0.846732046416002
t6,1.5
t6,1.4996410077188391
t6,1.5003012454295797
t6,1.497840557149422
t6,1.4927618171062766
t6,1.4919054374645304
t6,1.4976522571929036
t6,1.4457384676983214
t6,1.4596579953898459
t6,1.1596096958274886
t6,1.1588565388098968
t6,0.9288174581308786
t6,0.92749567043211
t6,0.9252010969746449
t6,1.0009403822674827
t6,0.7455581328367061
t6,0.8376874738735074
t6,0.26264893461065353
t6,0.6118254967625708
t6,1.5888047749732355
