Parameter,Case CE
Cost,39.886495689888555
xk1,0.023571321388554053
xk1,0.23286457637550553
xk1,0.8174998373996302
xk1,1.5124561629710345
xk1,2.173125949806153
xk1,1.4937771139653127
xk1,0.22518669439906108
xk1,0.0816102102726634
xk1,0.017850315699883147
xk1,0.5137513645358269
xk1,0.759984061911399
xk1,0.7302336188650789
xk1,-0.2847286887250033
xk1,-2.6678469862338363
xk1,-1.2189609989351495
xk1,3.7899198332098964
xk1,12.599110992005999
xk1,20.379284136084916
xk1,13.15745655454622
xk1,8.19467593125521
xk2,0.035556665572210766
xk2,0.323068997002225
xk2,0.9504363530195086
xk2,1.276476050800659
xk2,1.4609993829429648
xk2,-0.14947113851775526
xk2,-1.0409720668077957
xk2,0.5997747234333025
xk2,0.35151181194980113
xk2,0.4239769296938913
xk2,0.4554719668923882
xk2,0.2805710812698091
xk2,-1.1400026718732574
xk2,-3.472936613139439
xk2,1.6802554134469576
xk2,7.315503422323681
xk2,13.039823965307328
xk2,14.598975733485519
xk2,-3.7642450282325814
xk2,0.2677318708961518
xk3,0.04475932385048714
xk3,0.38347313157866025
xk3,1.0042929066122044
xk3,1.171304129821226
xk3,1.6427218065842222
xk3,-0.039081103131719676
xk3,0.21181275637065164
xk3,2.134884674814038
xk3,-0.3477170468936906
xk3,0.17519611512460073
xk3,0.5360048802786689
xk3,0.47212199514349273
xk3,-1.1370583221913289
xk3,-3.22723763057447
xk3,3.9582849499003583
xk3,5.855810354785827
xk3,10.959280708635852
xk3,13.88168248053487
xk3,-4.245121770247333
xk3,16.874003397932718
uk,0.031575064345761995
uk,0.19249601575024322
uk,-0.005637303545566581
uk,-1.3532168690064248
uk,-2.231871755426749
uk,-4.910570474918352
uk,-2.162871679191214
uk,0.7884505626176905
uk,-2.4942204605715195
uk,0.5047947152101677
uk,-0.5448704422618013
uk,-1.3426957362788636
uk,-2.390156333403905
uk,-0.8182839260275925
uk,9.800586220662817
uk,2.1803297929933705
uk,-3.2017405727311155
uk,-19.35471204859459
uk,-47.085340025427286
t1,1.0
t1,1.0001520982627303
t1,0.9980645174848264
t1,0.968928453321622
t1,0.9375943586386764
t1,1.007847867262819
t1,1.0173178659722226
t1,0.9729313134882188
t1,1.2057490979470153
t1,1.2843924680352234
t1,1.2803003362318714
t1,1.1910085918107023
t1,1.223445725169339
t1,1.4229355453357375
t1,1.4468183991615453
t1,1.2285963326182903
t1,1.3451307151811118
t1,1.5399987603046565
t1,1.8613462900038242
t1,1.7916319134683119
t2,-0.6
t2,-0.5998479017372698
t2,-0.6016148791275306
t2,-0.595339573858769
t2,-0.5027684840773994
t2,-0.2683197101752163
t2,-0.25985213023562115
t2,-0.2470263851567209
t2,-0.42258882178916857
t2,-0.401595895225729
t2,-0.4129953722311498
t2,-0.4851142550110229
t2,-0.4676284452152938
t2,-0.6889681013283475
t2,-0.2585402637618078
t2,-0.47296729814995325
t2,-0.5461293483295971
t2,-0.08127918976572968
t2,-0.03180331683414752
t2,-0.07576771428225182
t3,0.3
t3,0.300015209826273
t3,0.2998249818705122
t3,0.3028835695718223
t3,0.3241233570017396
t3,0.3559457525604486
t3,0.36156628831130233
t3,0.3603925620833152
t3,0.3573622433837937
t3,0.34001043908925466
t3,0.340918211196999
t3,0.3406806921265561
t3,0.33755326405360764
t3,0.32438194222550326
t3,0.3053178613989035
t3,0.25781344445916615
t3,0.22683274523588523
t3,0.2586914197989339
t3,0.30395244182351216
t3,0.2706071101966214
t4,0.1
t4,0.09999023982660074
t4,0.10026231593216915
t4,0.10040375997890748
t4,0.08811239015866873
t4,0.05954795820658714
t4,0.05163015547602663
t4,0.05538686151015845
t4,0.02733801665941129
t4,0.058854651995776365
t4,0.059086838606549404
t4,0.05773427190853806
t4,0.05716421951199856
t4,0.03467504209414454
t4,0.06913445777379075
t4,0.09333558529885555
t4,0.10135619078309012
t4,0.16066406283106466
t4,0.06646783587762825
t4,0.0013921320311173213
t5,0.7
t5,0.6999902398266007
t5,0.7002490976792445
t5,0.6992691754290684
t5,0.6859436670251957
t5,0.6650641131071364
t5,0.6592589426661022
t5,0.6523156266294541
t5,0.7074820834923358
t5,0.7309225870745969
t5,0.7315681499895934
t5,0.7448673398605441
t5,0.7432031191972498
t5,0.7337867066047815
t5,0.7196473622535224
t5,0.7973953913254561
t5,0.8369308412923977
t5,0.8547014738219045
t5,0.8425483889926266
t5,0.8090242407473127
t6,1.5
t6,1.4999023982660074
t6,1.502689220429215
t6,1.5083468669724656
t6,1.3802126530564967
t6,1.0135841746414995
t6,0.929797720713657
t6,0.9877202580988307
t6,0.9950094783318462
t6,1.0593263249929596
t6,1.0545374746981404
t6,1.091665416226835
t6,1.0716639017616691
t6,0.807093152121003
t6,0.8866212233333185
t6,1.5460171451820508
t6,1.5116838810902113
t6,1.4866637755848855
t6,1.3015150965844067
t6,1.0846371491830553
