Parameter,Case CE
Cost,56.64458149474049
xk1,0.446497244985946
xk1,0.9328349903318913
xk1,1.2927744615952157
xk1,1.2866995508762367
xk1,1.1620982470244496
xk1,0.6596137835282231
xk1,0.19350857929961582
xk1,-0.48567932650533757
xk1,-0.21296090240896057
xk1,0.48262866573878876
xk1,1.7365651137211564
xk1,1.4420513479051524
xk1,0.4094135122626653
xk1,-1.1437030980607834
xk1,-1.6932647224511215
xk1,2.508415824793994
xk1,10.823181359522845
xk1,16.361676030228374
xk1,3.671517448972383
xk1,4.241496514329521
xk2,0.6735285497129111
xk2,0.8729707985873452
xk2,0.7557574025706483
xk2,0.4934759323739439
xk2,0.5115279205294445
xk2,-0.025880247826310144
xk2,-0.21679703132317524
xk2,-0.676241287905501
xk2,0.39299894070726077
xk2,1.0116185027563926
xk2,1.7455112217973874
xk2,-0.048908879916857884
xk2,-0.978035916543527
xk2,-1.4782683063173763
xk2,-0.6953780891255612
xk2,5.7845778790025415
xk2,12.776128465303783
xk2,10.501352177620573
xk2,-14.02530808531019
xk2,5.6323263444954
xk3,0.8478491629685662
xk3,0.6592203395216116
xk3,0.7371358742801987
xk3,0.8597119691696242
xk3,1.1677503043095467
xk3,0.3327756547984061
xk3,0.32441112996286864
xk3,-0.45470951919943775
xk3,0.8697951471460723
xk3,0.5588785031619958
xk3,1.4261362494136955
xk3,-0.6148659774417459
xk3,0.1764223158900168
xk3,-0.38408868197581336
xk3,-0.17961232641284516
xk3,6.566763342853935
xk3,11.16902967841169
xk3,7.406722964634767
xk3,-15.552351031104893
xk3,27.772112471333223
uk,0.5981090485324226
uk,-1.0128593596438273
uk,-1.4938433847104235
uk,-2.066275842690511
uk,-2.003262761747647
uk,-2.7135952422990175
uk,-1.148272678311223
uk,-0.98873566944942
uk,1.7459614410306588
uk,-0.11668686734393344
uk,-0.18179097016016074
uk,-4.371291294799116
uk,-1.497819666226542
uk,-1.23061842513848
uk,1.8463319797500868
uk,7.362685870364759
uk,-2.0047886539563144
uk,-21.40451002902796
uk,-42.67889100979307
t1,1.0
t1,0.9792274253836929
t1,0.9666464937448811
t1,1.0074069000867145
t1,1.0606753646851452
t1,1.1807024595155524
t1,1.1822549155905675
t1,1.1954069961610758
t1,1.2473266454062861
t1,1.227197336077308
t1,1.3074251462091317
t1,1.3598448291847218
t1,1.3440362838338165
t1,1.7048420823386494
t1,1.6378073193753468
t1,1.479366744268958
t1,1.281841263204368
t1,1.2926942423522838
t1,1.3413216066223639
t1,0.9786246912069029
t2,-0.6
t2,-0.6207725746163071
t2,-0.5808464064372995
t2,-0.48790837716207425
t2,-0.44293475090735746
t2,-0.43706440561639004
t2,-0.44016625465769665
t2,-0.47958730232274843
t2,-0.42126479624364
t2,-0.4319109092521398
t2,-0.4394988903977578
t2,-0.1885207333761515
t2,-0.20470446946135476
t2,-0.4446810682416209
t2,-0.6008515432110721
t2,-0.6059695147179519
t2,-0.6900908294218644
t2,-0.357473634594697
t2,-0.07714141622255255
t2,0.4541371819840303
t3,0.3
t3,0.29792274253836926
t3,0.3076898854347924
t3,0.32003501993983174
t3,0.32648771664921544
t3,0.33339059184283726
t3,0.3343280607184421
t3,0.3380941585933991
t3,0.32584081287278543
t3,0.317772374378973
t3,0.30082594452914174
t3,0.2923206592216096
t3,0.28505832368251127
t3,0.22258821232381762
t3,0.24334527768580722
t3,0.2460804812603107
t3,0.30742335125314096
t3,0.3876916060382893
t3,0.392098918062143
t3,0.3932329931151237
t4,0.1
t4,0.10321798687039127
t4,0.09581972241851507
t4,0.08501517171445598
t4,0.07609273945007207
t4,0.05690081988959458
t4,0.055260133661858356
t4,0.03998134164979557
t4,0.0595583360386732
t4,0.0519526888899533
t4,0.05866839524282133
t4,0.07674756344116708
t4,0.08171733560376059
t4,0.03090258776093572
t4,-0.0018296111042540308
t4,-0.015637582876984066
t4,0.048135365512462114
t4,0.05027213771045982
t4,0.013911147826198199
t4,0.03827612679048932
t5,0.7
t5,0.7032179868703913
t5,0.694443502041968
t5,0.684896256309497
t5,0.6803427938229522
t5,0.6768321050468431
t5,0.6760861536857362
t5,0.6752157583481044
t5,0.6866541041419907
t5,0.6897539394146257
t5,0.7103645175715395
t5,0.7029743456781269
t5,0.7104705563403176
t5,0.8161957719264287
t5,0.8042152705657623
t5,0.7862781093632566
t5,0.8007939178173374
t5,0.7087193075042785
t5,0.7381193410873358
t5,0.8126783474883649
t6,1.5
t6,1.5321798687039128
t6,1.4655071406747908
t6,1.3318390538199145
t6,1.2317202060836347
t6,1.0711806052171435
t6,1.0614714969625154
t6,1.0105757468818382
t6,1.063993643210302
t6,1.1635071239266501
t6,1.1819855335933704
t6,1.1681187510635251
t6,1.2591452814434445
t6,0.9222475056438321
t6,0.8971001003874222
t6,0.9555012389514669
t6,1.4072909296861718
t6,1.3649651958774098
t6,0.8236266704325209
t6,1.1786028800788875
