Parameter,Case 1,Case 2
Cost,3.6377172664813635,100.89409560784608
xk1,0.017322379417401862,10.310088363345908
xk1,0.1441128047736151,-14.408404026935221
xk1,-0.03654716960043301,-32.033827502447224
xk1,-0.3373041283375265,-23.1967678623963
xk1,-0.09707765662413467,-12.74096410767409
xk1,0.18431592531079014,10.054384449483974
xk1,1.537491322117452,37.185850880005574
xk1,-1.3701605963826868,65.08212226140536
xk1,-0.9795934756696415,69.45635112283077
xk1,-1.885734142150631,38.72151928968888
xk1,3.5555736737435972,21.65475278989346
xk1,2.3128438140922145,-37.829389649062705
xk1,-1.1906653028684426,-18.21408406307176
xk1,-5.569228491662,9.55985708480049
xk1,-2.735336008413361,32.73423280823802
xk1,8.268625557305489,37.857885513795324
xk1,13.88755948943237,16.197155792761563
xk1,0.8301458826177586,-2.965207724116264
xk1,-1.1502243100567566,-5.412954728167703
xk1,0.0,6.021426346608972
xk2,0.16674841628919676,22.090078821566703
xk2,0.22825683971980373,-35.983506668302695
xk2,-0.2935572809905263,-35.45034700723326
xk2,-0.3019790596708389,13.393238017687745
xk2,0.5131350763365811,5.944984901200624
xk2,1.9209532997986862,12.894682201152445
xk2,-0.10171753213135122,38.782527740657194
xk2,-0.5730638606332373,54.175211231908726
xk2,-0.987380081656891,28.209199772566144
xk2,4.108851100033609,-16.2330242849403
xk2,5.2433696541744395,7.3107323252832765
xk2,2.853290076777188,-60.3606952937416
xk2,-3.807689414778254,20.419547860351674
xk2,-5.109195939404046,43.754280846728335
xk2,6.328774858980429,17.45332914327152
xk2,16.67695471796818,7.521707660906264
xk2,6.9737193006616485,-9.577702030178617
xk2,-13.453529078992213,-10.351423804138784
xk2,1.6630598659858313,5.033825422514839
xk2,0.0,16.560071342308206
xk3,0.24783313711746005,25.136573599451896
xk3,0.034484803317114704,-63.407023343035654
xk3,-0.5209170398694544,-11.122816748724972
xk3,-0.06320952811900638,29.545891952706448
xk3,0.6852011634449244,-31.23898505203698
xk3,1.575692702127286,0.4908070160479424
xk3,-2.2530002996357057,43.05740712036245
xk3,0.8958218820756896,53.70622725081532
xk3,-1.86483153069838,27.649849094863562
xk3,5.467154014076252,7.583814592408355
xk3,-0.23895245932262887,62.13079915494264
xk3,0.6982623892119026,-69.9510863531497
xk3,-6.066909525680874,66.58308705946169
xk3,-2.6731234045096577,9.740934861535047
xk3,8.9732616545537,-20.401287077926547
xk3,10.490153543100302,20.655406824318565
xk3,-3.762280617058058,11.765154541244003
xk3,-12.172988656987615,11.599293540624767
xk3,19.268999666341426,14.581643559523199
xk3,0.0,8.987851594943148
uk,0.4589627985674647,-6.1767212632526265
uk,-1.1977399476941348,-83.67676670701353
uk,-0.6568593885852397,75.08376671577166
uk,0.13655529724415122,77.32469844729374
uk,0.7353392074585199,-14.472002608001727
uk,-1.9690700907133354,53.35829215737307
uk,-0.5373099884395848,15.996901674120313
uk,-5.477521314754269,-59.16941097940188
uk,2.2379799480950697,-129.9203876620707
uk,-2.5997530582721993,-127.64631769053673
uk,0.0515587338583141,-26.74154833793201
uk,-13.779938847846415,-146.32312780350674
uk,-10.931880034860193,169.77309580785194
uk,2.4471855447282507,-30.623753043013966
uk,12.344278452652782,-33.193098830249895
uk,-0.10045738134591263,-12.969246483437264
uk,-24.49719790723529,-71.07355931458717
uk,-32.34780396511027,-30.611924033436413
uk,22.123470153700943,1.4632790424286592
t1,1.8,1.0
t1,1.8,2.017717529536837
t1,1.8,1.9854341253351337
t1,1.8,1.6645683466142205
t1,1.8,1.7141528339390408
t1,1.8,1.7597236585673242
t1,1.8,1.7680525235263522
