Parameter,Case 1,Case 2
Cost,1.0794713804863023,235.07985628827598
xk1,0.16532367990270505,7.28929823911288
xk1,0.12123247864559471,2.181170358632631
xk1,-0.10024061122932397,-1.5293097026954094
xk1,-0.8856257308836498,2.4903367066609894
xk1,0.03165559740780989,10.450789480377201
xk1,0.9952789432381842,19.35351256582415
xk1,0.8746974457846135,24.59535405634578
xk1,-0.8404072536656052,12.376037824608593
xk1,-1.4186395221919057,10.201499797611834
xk1,-0.8582549689306488,10.532951574091276
xk1,2.496311063465405,11.461596058572331
xk1,2.4597089346248,15.020519992809913
xk1,-1.9161104305075305,13.204832951329532
xk1,-6.343232384763164,9.163185964459405
xk1,-3.3762568280940384,6.520398566145658
xk1,9.044865776882547,6.585081941581172
xk1,14.42270113208143,10.435364355564293
xk1,3.960960935672976,15.772149799516187
xk1,0.09864976510027927,16.68340998758563
xk1,0.0,16.045692090133112
xk2,0.17059388595156158,18.417725062282177
xk2,-0.01111102586817406,-7.037274121026851
xk2,-1.1102228851445848,-9.228705583707066
xk2,-0.2875563105435239,10.926454996433577
xk2,0.37452976118275294,15.00147811099783
xk2,0.120232418505245,12.459496509022072
xk2,-1.3800502753484374,13.434277268490279
xk2,-2.794531101076662,-6.363312844410905
xk2,-3.1742383248776767,6.1080516862510255
xk2,-0.11455656111455849,11.719097671438755
xk2,1.742367314804032,5.309329570451184
xk2,-1.0781824402817288,8.866529665556882
xk2,-7.069841835580028,5.4476511616545835
xk2,-6.899955218008364,0.9085002664885312
xk2,5.622124257129509,2.528400235861926
xk2,16.156086820796233,5.6059738544892515
xk2,7.0566014207057615,9.272069736488044
xk2,-13.396362483935002,11.812334209843007
xk2,0.012279517611810722,7.315766354832474
xk2,0.0,6.735249806334797
xk3,0.19349543560440755,21.73964743756445
xk3,-0.07618995766943723,-25.201448177973408
xk3,-0.738289716123642,0.4983841872109099
xk3,0.7917406594432554,22.920766448645615
xk3,-0.01653370988967032,6.708791840832783
xk3,-0.17191933850325225,7.350100819035101
xk3,-0.9225692028928631,19.47147604519242
xk3,-1.0471350069066216,-2.837742243391745
xk3,-1.3982611108752714,26.38671171691004
xk3,2.3609041422595536,14.77526423674709
xk3,1.4218534521752653,1.5247680481755317
xk3,-1.1893443471587968,15.28447521290693
xk3,-5.311279981245491,8.977509112921545
xk3,-1.840283574139598,6.0669932247344
xk3,9.403399984718474,9.90707824860117
xk3,10.081620927663607,9.222640468289692
xk3,-2.324267826113115,10.421769136485793
xk3,-11.752006153574653,12.788442492692178
xk3,19.92542913062973,8.833349009208316
xk3,0.0,14.40861395948051
uk,-0.022705851192978622,-3.0016779113405625
uk,-0.4826709574702169,-49.01852506405671
uk,1.309749002127991,21.997128618371644
uk,0.19037931307114198,16.736211842298943
uk,2.2088627456789185,-21.297320278529078
uk,1.7077278601824124,-15.938960002736708
uk,0.5863682871985889,-22.305992933733652
uk,0.5376790647207785,-58.61472198712124
uk,6.06991677526775,1.3302315174278765
uk,7.4431930152908485,-31.90611079184366
uk,5.948715092873312,-28.977267222948278
uk,-3.0256297636091682,-7.932419265674481
uk,-3.292894336222044,-31.653763498788393
uk,8.623097514995932,-24.83831809529385
uk,15.73022149133233,-13.455021158204524
uk,4.715082806841911,-13.552460720139086
uk,-24.132616227829544,-11.665001649537707
uk,-26.95311544760622,-16.725986371088478
uk,18.23657806902765,-29.93250191168252
t1,1.8,1.0
t1,1.8,1.9288176312361482
t1,1.8,1.7851987652684331
t1,1.8,0.9194795737147936
t1,1.8,0.9953728045440569
t1,1.8,0.9619379843558664
t1,1.8,1.0973619546194215
t1,1.8,1.476033240980645
t1,1.8,1.5934339332519591
t1,1.8,0.25479233840898297
t1,1.8,0.25956052843296756
t1,1.8,0.26316911416823335
t1,1.8,0.3126671744527942
t1,1.8,0.31336887149015197
t1,1.8,0.3335859228383519
t1,1.8,0.3373941958457469
t1,1.8,0.2806544214687129
t1,1.8,0.23530589355795123
t1,1.8,0.40083101861607956
t1,1.8,0.404847654988987
t2,-1.01,-0.6
t2,-1.01,0.32881763123614827
t2,-1.01,0.24199659736071016
t2,-1.01,0.5173687429642633
t2,-1.01,0.6616431518325215
t2,-1.01,0.63196090001401
t2,-1.01,0.6455917477728078
t2,-1.01,0.6212091255632827
t2,-1.01,0.6393141366352697
t2,-1.01,2.070457746340972
t2,-1.01,2.078883063911717
t2,-1.01,2.0216649157067836
t2,-1.01,2.073674414982872
t2,-1.01,2.0770579697179294
t2,-1.01,2.016219532313059
t2,-1.01,2.0226757288985984
t2,-1.01,1.95385329322648
t2,-1.01,1.879167633585983
t2,-1.01,1.9687251956039125
t2,-1.01,1.9660831610967169
t3,0.58,0.3
t3,0.58,0.3928817631236148
t3,0.58,0.3598199810559443
t3,0.58,0.543419097000235
t3,0.58,0.5349018372660725
t3,0.58,0.5338169199572984
t3,0.58,0.5362853357382819
t3,0.58,0.5871451766337767
t3,0.58,0.5770486616336626
t3,0.58,0.8440533171309151
t3,0.58,0.8464189773347359
t3,0.58,0.833332690807509
t3,0.58,0.8321855754339995
t3,0.58,0.8322190474163914
t3,0.58,0.8418515082386084
t3,0.58,0.8360362577425917
t3,0.58,0.827888946210017
t3,0.58,0.8272189445617857
t3,0.58,0.8533880148564902
t3,0.58,0.8542949389585345
t4,0.3,0.1
t4,0.3,0.047420101598001016
t4,0.3,0.14591221744407334
t4,0.3,0.17491904128381916
t4,0.3,0.21775506105712678
t4,0.3,0.22474635520751507
t4,0.3,0.23077237041601958
t4,0.3,0.32654054794254916
t4,0.3,0.35795830610512525
t4,0.3,0.4628144309692339
t4,0.3,0.47386382456654075
t4,0.3,0.5094248283808981
t4,0.3,0.5670842778595421
t4,0.3,0.5666977273163409
t4,0.3,0.49864705111457885
t4,0.3,0.4545746402701131
t4,0.3,0.46030335688261825
t4,0.3,0.4546904909281826
t4,0.3,0.44348858386363005
t4,0.3,0.44283850696269905
t5,0.5,0.7
t5,0.5,0.647420101598001
t5,0.5,0.7439752301979338
t5,0.5,0.666783745745076
t5,0.5,0.7237471048662418
t5,0.5,0.7232385057172331
t5,0.5,0.6932115782821474
