Parameter,Case 1,Case 2
Cost,11.875013772354666,141.30161204665123
xk1,0.40411663292283345,5.7201358095074335
xk1,0.002714033879104306,8.368523050380952
xk1,-0.45760968008595926,10.74499684488483
xk1,-0.5722174879789356,15.734962763696716
xk1,-0.10026446471576635,13.273290090160803
xk1,0.5071585032231349,12.122729618414933
xk1,0.9620870544185035,11.203774322644955
xk1,-0.6086597712856898,9.42784218216249
xk1,-2.331569029461696,9.02166172172588
xk1,0.4663381896789141,10.670692777354928
xk1,1.7935270918686095,12.167808234630899
xk1,3.1732546154559693,13.528943353149998
xk1,-2.2045594411736222,12.97313601718001
xk1,-5.3170725393879374,12.278492632390657
xk1,-2.9726751204045008,10.397471306159598
xk1,11.76857767051388,10.940873655126152
xk1,16.592073792287575,11.186584246329707
xk1,8.914306177847521,11.576643442447134
xk1,3.6372626409313225,12.513805652785004
xk1,0.0,13.454881006093498
xk2,0.1767975134258395,16.117034202227217
xk2,-0.5627528290285359,4.862976011903457
xk2,-0.942763177298498,1.9710764939690122
xk2,-0.9171001050931596,13.938979659914605
xk2,-0.34423152842911225,5.136890183875368
xk2,0.13804088464137834,3.2334731301075537
xk2,-1.417714328238125,6.70211742816244
xk2,-3.3293307380419246,4.6035439861999645
xk2,-2.3201412406101714,4.170466499921723
xk2,-1.0524568127079494,7.635585059531589
xk2,1.3712914602124913,7.797199821525294
xk2,-2.354713908471511,7.350311546309772
xk2,-8.228766200398224,5.744561939655203
xk2,-9.249062690801654,6.0713554928845355
xk2,2.969992370035116,4.351517823291691
xk2,14.305067877821207,6.84758601784566
xk2,6.93504039557068,6.517487681285873
xk2,-13.077639685788526,5.959736634549543
xk2,-2.835502476221122,7.38034190903723
xk2,0.0,8.027009598632773
xk3,0.10582406213690793,20.80343231884654
xk3,-0.40095290344124485,-8.920366451754429
xk3,-0.21950249946546174,5.186158419331284
xk3,-0.30692335348231775,24.55142836216217
xk3,0.18328182344172606,2.648843672143898
xk3,0.5310099844850785,9.933069989637273
xk3,-1.466090377249859,14.845318228860828
xk3,-1.541460048630723,6.991006832208806
xk3,0.4933485388260258,7.897945744799939
xk3,-0.7080785757159095,12.315609241373979
xk3,3.4344101238734703,9.667747994541356
xk3,-3.1007349850719876,10.488385254895649
xk3,-4.502811817624748,10.139950412659529
xk3,-3.7053340042679817,11.920774509282307
xk3,9.890830693877248,8.607591904966977
xk3,11.244695037512463,12.298705457532652
xk3,2.0465403396284727,9.20592526553959
xk3,-9.49871831852109,9.358845383707088
xk3,20.326541868179028,12.126226116898804
xk3,0.0,11.928082595923671
uk,-0.7998552915756758,-1.5503505896040808
uk,1.6198474795978242,-34.44167400502064
uk,1.2230609438415598,0.5033107856307526
uk,2.6050512231999416,-4.532660111522074
uk,3.2457898148416753,-46.09331055473473
uk,1.8984708491895717,-15.72139152087083
uk,1.680540170936005,-18.257512158427012
uk,1.621280186160586,-26.950063749332667
uk,3.7564333508496426,-15.71786776668219
uk,11.28980255552251,-12.966090683417754
uk,4.294937527296895,-21.48332714360645
uk,0.9842143957239768,-20.481857373045948
uk,-1.8686897615777212,-23.76336461094161
uk,15.049534368844558,-21.506660409002077
uk,20.88390273601522,-24.553721078560308
uk,15.796916928733864,-15.83330742358552
uk,-23.134450592368037,-22.324767510186657
uk,-22.559650040067588,-19.450814323436372
uk,14.890248867924628,-18.344369067478713
t1,1.8,1.0
t1,1.8,1.7896759088534206
t1,1.8,1.6435117187149513
t1,1.8,0.9840680958775859
t1,1.8,1.9587337745309643
t1,1.8,1.9602339550788181
t1,1.8,1.9318850370650218
t1,1.8,1.9437078802149392
t1,1.8,1.9034714874674075
t1,1.8,1.8113418407546185
t1,1.8,1.8125529104001967
t1,1.8,1.8061637467694505
t1,1.8,1.8669098621657987
t1,1.8,1.8698460185941803
t1,1.8,1.9088115820746336
t1,1.8,1.890096871951688
t1,1.8,1.9269581873692458
t1,1.8,1.9216759797598926
t1,1.8,1.8737997793206544
t1,1.8,1.8932254563793904
t2,-1.01,-0.6
t2,-1.01,0.18967590885342067
t2,-1.01,0.06756979958885287
t2,-1.01,0.10193744216120174
t2,-1.01,0.2718964001282469
t2,-1.01,0.25086648171214887
t2,-1.01,0.26896844371853834
t2,-1.01,0.28976154315613684
t2,-1.01,0.340905635900953
t2,-1.01,0.2834686899165345
