Parameter,Actual values,Case 2 : CE,Case3 : Dual,,diffrence in controlers,CE offset,Dual offse
xk_1,0.5,0.5,0.5,,0.0,0.0,0.0
xk_1,0.5,0.5000184184981759,0.5000184184981759,,0.0,-1.8418498175853948e-05,-1.8418498175853948e-05
xk_1,0.5,0.4993590907832774,0.4993590907832774,,0.0,0.0006409092167226071,0.0006409092167226071
xk_1,0.5,0.49935730233122366,0.49935730233122366,,0.0,0.0006426976687763375,0.0006426976687763375
xk_1,0.5,0.5004500738321366,0.5004500738321366,,0.0,-0.00045007383213657715,-0.00045007383213657715
xk_1,0.5,0.5004273008911561,0.5004273008911561,,0.0,-0.0004273008911560572,-0.0004273008911560572
xk_1,0.5,0.49604375314635274,0.49604375314635274,,0.0,0.003956246853647261,0.003956246853647261
xk_1,0.5,0.46918109813127534,0.4690498052347952,,0.00013129289648011744,0.030818901868724657,0.030950194765204775
xk_1,0.5,0.4806492421502196,0.4804650323915819,,0.00018420975863769895,0.01935075784978041,0.019534967608418108
xk_1,0.5,0.4882138861198776,0.4880616118395308,,0.00015227428034680912,0.011786113880122406,0.011938388160469215
xk_1,0.5,0.4922682510201029,0.49217075110385233,,9.74999162505763e-05,0.007731748979897091,0.007829248896147667
xk_1,0.5,0.492005797005468,0.4919532017648099,,5.259524065809318e-05,0.007994202994532018,0.008046798235190111
xk_1,0.5,0.4919040291842298,0.49187577531791565,,2.8253866314165155e-05,0.008095970815770182,0.008124224682084347
xk_1,0.5,0.49072606058594587,0.49071112963345304,,1.493095249283094e-05,0.009273939414054133,0.009288870366546964
xk_1,0.5,0.48938861775407255,0.48937962771149685,,8.990042575707236e-06,0.010611382245927448,0.010620372288503155
xk_1,0.5,0.48839840943410834,0.4883914814308868,,6.928003221551293e-06,0.011601590565891662,0.011608518569113213
xk_1,0.5,0.48788221332592735,0.4878759026938622,,6.310632065131827e-06,0.01211778667407265,0.012124097306137782
xk_1,0.5,0.4869059039045412,0.4868998887579781,,6.015146563065343e-06,0.013094096095458807,0.013100111242021872
xk_1,0.5,0.4857985283006795,0.4857928084447201,,5.719855959374076e-06,0.014201471699320511,0.014207191555279886
xk_1,0.5,0.48524070968084704,0.48523532365398764,,5.386026859399706e-06,0.014759290319152962,0.014764676346012362
xk_1,0.5,0.4866077659138405,0.4866027515325796,,5.014381260881606e-06,0.013392234086159527,0.013397248467420408
xk_1,0.5,0.4862778739793433,0.4862733073297035,,4.56664963982556e-06,0.0137221260206567,0.013726692670296525
xk_1,0.5,0.48696300092054423,0.4869588395865669,,4.161333977348303e-06,0.013036999079455769,0.013041160413433117
xk_1,0.5,0.48972457508181055,0.48972073637484115,,3.838706969405692e-06,0.010275424918189446,0.010279263625158852
xk_1,0.5,0.49112320467281634,0.49111968802247163,,3.51665034470372e-06,0.008876795327183662,0.008880311977528366
xk_1,0.5,0.49311341659290997,0.4931101957395032,,3.220853406760149e-06,0.00688658340709003,0.00688980426049679
xk_1,0.5,0.4970236317759145,0.49702065409268925,,2.9776832252692564e-06,0.0029763682240854794,0.0029793459073107487
xk_1,0.5,0.49920910240068544,0.49920635236666705,,2.75003401839502e-06,0.0007908975993145551,0.0007936476333329501
xk_1,0.5,0.49817478407011245,0.4981722843309036,,2.499739208849938e-06,0.001825215929887547,0.001827715669096397
xk_1,0.5,0.49574224329220046,0.4957399544403416,,2.2888518588781714e-06,0.004257756707799543,0.004260045559658421
xk_1,0.5,0.493546887259741,0.4935448166038001,,2.0706559408778524e-06,0.006453112740259004,0.006455183396199882
xk_1,0.5,0.49276848057852446,0.49276659180188115,,1.8887766433106634e-06,0.007231519421475541,0.007233408198118851
xk_1,0.5,0.49313714983755147,0.4931354339348184,,1.7159027330682086e-06,0.0068628501624485305,0.006864566065181599
xk_1,0.5,0.49118397439599243,0.4911824244899468,,1.549906045617e-06,0.008816025604007571,0.008817575510053188
xk_1,0.5,0.48717477763421513,0.48717339034169976,,1.3872925153646243e-06,0.012825222365784872,0.012826609658300236
xk_1,0.5,0.48346364338307407,0.483381448604567,,8.219477850707202e-05,0.01653635661692593,0.016618551395433
xk_1,0.5,0.48637350964743803,0.48626737280195265,,0.00010613684548538282,0.01362649035256197,0.013732627198047354
xk_1,0.5,0.4876243853077083,0.4898038031001256,,-0.0021794177924173153,0.012375614692291703,0.010196196899874388
xk_1,0.5,0.48823961707690994,0.4892560315733708,,-0.001016414496460838,0.011760382923090063,0.010743968426629225
xk_1,0.5,0.4910596078061962,0.49145409816625235,,-0.00039449036005617666,0.008940392193803826,0.008545901833747649
xk_1,0.5,0.49361669232546396,0.49374375359654366,,-0.0001270612710796981,0.006383307674536043,0.006256246403456345
xk_1,0.5,0.49263094854744227,0.48588281480963147,,0.006748133737810802,0.007369051452557729,0.01411718519036853
xk_1,0.5,0.4903899841145778,0.47843212040893973,,0.011957863705638061,0.009610015885422207,0.02156787959106027
xk_1,0.5,0.4899657188429307,0.48429513144788916,,0.00567058739504156,0.01003428115706928,0.01570486855211084
xk_1,0.5,0.4919403696277545,0.4897584821681416,,0.0021818874596128968,0.008059630372245496,0.010241517831858393
xk_1,0.5,0.4939941276960906,0.4934753244598079,,0.0005188032362826722,0.006005872303909421,0.006524675540192093
xk_1,0.5,0.496706426223629,0.4967912911479815,,-8.486492435250126e-05,0.003293573776371017,0.003208708852018516
xk_1,0.5,0.4980802206533937,0.4983021508397094,,-0.00022193018631572192,0.0019197793466063096,0.0016978491602905876
xk_1,0.5,0.49771038958034614,0.4978854456826656,,-0.00017505610231943747,0.0022896104196538647,0.0021145543173344272
xk_1,0.5,0.499626830063367,0.5075320223778896,,-0.007905192314522635,0.0003731699366329999,-0.007532022377889636
xk_1,0.5,0.5024570705151981,0.5063003852189403,,-0.0038433147037422177,-0.0024570705151980565,-0.006300385218940274
xk_1,0.5,0.5032322443486154,0.5047550627571592,,-0.0015228184085438468,-0.003232244348615354,-0.004755062757159201
xk_1,0.5,0.5019343193377621,0.5023906430586991,,-0.0004563237209369575,-0.0019343193377621137,-0.0023906430586990712
xk_1,0.5,0.4999159391181161,0.4999344986376227,,-1.855951950657797e-05,8.406088188389615e-05,6.550136237731818e-05
xk_1,0.5,0.5010913813079337,0.501038359521825,,5.3021786108775615e-05,-0.0010913813079337364,-0.0010383595218249608
xk_1,0.5,0.500688330683114,0.5006472818323511,,4.1048850762948064e-05,-0.0006883306831140246,-0.0006472818323510765
xk_1,0.5,0.5006606867308201,0.5006608816964949,,-1.9496567482679694e-07,-0.0006606867308200925,-0.0006608816964949193
xk_1,0.5,0.5003968874921647,0.5010747070036322,,-0.0006778195114675034,-0.0003968874921647103,-0.0010747070036322137
xk_1,0.5,0.5023163658267907,0.5009922865062989,,0.0013240793204918333,-0.002316365826790734,-0.0009922865062989006
xk_1,0.5,0.5035362991335179,0.5022057065837819,,0.0013305925497359983,-0.0035362991335179395,-0.002205706583781941
xk_1,0.5,0.5061692760878117,0.5052873553218762,,0.0008819207659355177,-0.006169276087811704,-0.005287355321876186
xk_1,0.5,0.5082204227213559,0.5077459303801488,,0.00047449234120711115,-0.008220422721355924,-0.007745930380148813
xk_1,0.5,0.5095614999582871,0.5093629212600879,,0.00019857869819928098,-0.009561499958287145,-0.009362921260087864
xk_1,0.5,0.5109522473592595,0.5108966019563606,,5.56454028989295e-05,-0.010952247359259482,-0.010896601956360552
xk_1,0.5,0.5121636259638844,0.5121652912467554,,-1.665282870932927e-06,-0.012163625963884428,-0.012165291246755361
xk_1,0.5,0.5118767356415727,0.511897904420583,,-2.1168779010372063e-05,-0.011876735641572655,-0.011897904420583028
xk_1,0.5,0.5094366242875571,0.5094619369386811,,-2.531265112404313e-05,-0.009436624287557094,-0.009461936938681137
xk_1,0.5,0.5071445174755902,0.5071650616034277,,-2.0544127837474058e-05,-0.007144517475590195,-0.007165061603427669
xk_1,0.5,0.5053269135420427,0.5053441658893442,,-1.725234730143299e-05,-0.005326913542042733,-0.005344165889344166
xk_1,0.5,0.5043646474000015,0.5043818622644147,,-1.7214864413195308e-05,-0.004364647400001531,-0.0043818622644147265
xk_1,0.5,0.5050707610032358,0.5050865979682243,,-1.5836964988524826e-05,-0.00507076100323578,-0.0050865979682243045
xk_1,0.5,0.5065976152073838,0.5066122773172281,,-1.4662109844354454e-05,-0.006597615207383778,-0.006612277317228132
xk_1,0.5,0.5074533211045404,0.5074664789208078,,-1.315781626731738e-05,-0.007453321104540445,-0.007466478920807762
xk_1,0.5,0.5086849547738825,0.5086948952005343,,-9.940426651811052e-06,-0.008684954773882536,-0.008694895200534347
xk_1,0.5,0.5081381582925634,0.508147859436461,,-9.701143897644648e-06,-0.008138158292563369,-0.008147859436461014
xk_1,0.5,0.5059182761040263,0.5059285386140147,,-1.0262509988367974e-05,-0.005918276104026288,-0.005928538614014656
xk_1,0.5,0.5041558142189103,0.5041669607948437,,-1.1146575933373981e-05,-0.004155814218910314,-0.004166960794843688
xk_1,0.5,0.5041298929314806,0.5041404761993494,,-1.0583267868846669e-05,-0.004129892931480583,-0.00414047619934943
xk_1,0.5,0.5059131375706344,0.5059225068593334,,-9.369288698990452e-06,-0.005913137570634386,-0.005922506859333376
xk_1,0.5,0.5072650592194093,0.5072735336564951,,-8.47443708573703e-06,-0.007265059219409342,-0.007273533656495079
xk_1,0.5,0.5046220948357696,0.5046304363775911,,-8.341541821499376e-06,-0.004622094835769586,-0.004630436377591085
xk_1,0.5,0.5006584830574314,0.500667152408584,,-8.669351152512661e-06,-0.000658483057431436,-0.0006671524085839486
xk_1,0.5,0.49975588486303724,0.49976429034286945,,-8.40547983221862e-06,0.00024411513696276366,0.00023570965713054504
xk_1,0.5,0.4991513885789515,0.49915939902039363,,-8.01044144210783e-06,0.000848611421048473,0.0008406009796063652
xk_1,0.5,0.5012658302205031,0.5012730540245293,,-7.223804026179614e-06,-0.0012658302205030836,-0.0012730540245292632
xk_1,0.5,0.5013014126980282,0.5088796742285995,,-0.007578261530571284,-0.0013014126980281926,-0.008879674228599477
xk_1,0.5,0.5019861436052216,0.5058163118599512,,-0.0038301682547295934,-0.0019861436052216463,-0.00581631185995124
xk_1,0.5,0.5011518904902866,0.5025785291128949,,-0.0014266386226082783,-0.0011518904902866334,-0.0025785291128949117
xk_1,0.5,0.5006799799575089,0.5008609383897785,,-0.00018095843226961783,-0.0006799799575089027,-0.0008609383897785206
xk_1,0.5,0.5004780255243604,0.5002262349166724,,0.000251790607687985,-0.0004780255243603815,-0.00022623491667239648
xk_1,0.5,0.4992371520059521,0.4988746356377957,,0.00036251636815637367,0.0007628479940479105,0.0011253643622042842
xk_1,0.5,0.4978711761089152,0.49754516433816204,,0.0003260117707531429,0.002128823891084819,0.002454835661837962
xk_1,0.5,0.49834471119498375,0.4980864571234556,,0.00025825407152813007,0.0016552888050162529,0.001913542876544383
xk_1,0.5,0.49419061199385284,0.4939860900146942,,0.0002045219791586561,0.005809388006147165,0.006013909985305821
xk_1,0.5,0.4913818290062021,0.4912231318880695,,0.00015869711813260023,0.008618170993797913,0.008776868111930514
xk_1,0.5,0.4890179875684832,0.48889240767425185,,0.00012557989423134241,0.010982012431516808,0.01110759232574815
