Parameter,Case 1,Case 2
Cost,5.000374951514308,127.84841834465148
xk1,0.08293973679503473,9.40216920445854
xk1,0.10080753889128366,-8.248154890718347
xk1,-0.1374757633553182,-21.09098959364933
xk1,-0.576466853853932,-14.299825408861897
xk1,-0.16076595219180428,-6.262356344928792
xk1,0.754629548962696,-4.654519281405493
xk1,1.1024950088360166,4.996006619289943
xk1,-0.2077597955737568,20.35228435369266
xk1,-1.7949483540742086,41.26354620248391
xk1,-0.03857033443306993,43.648480851872556
xk1,1.9950486692496363,33.02500228244638
xk1,2.7293710550931514,13.58757110533096
xk1,-1.1423849150935055,4.354235435443809
xk1,-6.156239997336835,3.013093333231461
xk1,-2.1642730969250734,10.320343897432577
xk1,9.04026711498704,15.936540159938936
xk1,15.348772848980595,19.346528523131447
xk1,2.63218577940517,16.26106811674061
xk1,2.303333886787286,12.92380854851177
xk1,0.0,11.829973495034535
xk2,0.16845340464367162,21.447044281206054
xk2,0.054904797619570574,-25.811642134325613
xk2,-0.37617499807089344,-26.439789262718726
xk2,0.17985956796617975,12.26750292523609
xk2,1.3160238520011478,6.923697376004272
xk2,1.900412598268646,-12.361625514761936
xk2,0.49821363082570774,9.643240694642326
xk2,-1.6364309354857296,28.78205595041296
xk2,-1.222727781362006,35.12269353401257
xk2,1.066419284505062,14.42082011250884
xk2,3.710385719923293,3.2615181457043656
xk2,0.9754833394236091,-4.400409051660611
xk2,-6.113703456019506,2.5065965092061093
xk2,-6.372165661960494,5.567135114545619
xk2,4.747721470367054,11.63170517743537
xk2,15.858735683554594,10.771723506588225
xk2,6.104689733786419,10.322529742646534
xk2,-13.05870843039233,4.622530819266083
xk2,0.2700776616220551,4.549352757385658
xk2,0.0,7.621281017483275
xk3,0.22374211008666603,24.046582966334235
xk3,-0.07399244172947957,-50.594097548396576
xk3,-0.43210050070578854,-6.9469909713157545
xk3,0.4313499591346619,27.319691254730806
xk3,0.8504258246040372,-20.506493795327433
xk3,0.593403476700213,-27.464504191566203
xk3,-0.9335656472422637,24.382670168938652
xk3,-1.5674428865520993,27.668086858172664
xk3,0.26220376659944356,27.276579995686483
xk3,1.1299879936730375,12.838912161652972
xk3,3.3038677484073475,25.880170015037507
xk3,-1.4979435174128004,18.379761469360403
xk3,-6.21896693933209,18.94730315743898
xk3,-1.5328951734073963,6.50036430827771
xk3,7.880733153076269,10.43853539150803
xk3,11.913280864161255,8.66646105301276
xk3,-3.2812191164844173,14.29979467666849
xk3,-9.373037485783653,10.252097243943247
xk3,18.5548368678005,14.248763931261953
xk3,0.0,14.86013749143155
uk,0.24541204815522674,-5.72871283714212
uk,-0.4951338050220332,-72.18525849190077
uk,-0.35088541738008344,56.61103783800312
uk,-0.8185002865284021,55.63281364408797
uk,-0.5488888868854396,-18.645959911795824
uk,-1.775840816918879,12.572015390238896
uk,-2.9806286396398116,51.101371206884195
uk,-2.406542058946176,-12.115081934152716
uk,0.5052536279181048,-37.04898415388174
uk,5.482865099075166,-78.57156760101095
uk,-0.06663856693430179,-61.100713375390136
uk,-6.796539540442684,-64.86618184289708
uk,-5.973282390805246,-27.459151821018285
uk,5.661324903906442,-21.437789327421417
uk,17.843505735361592,-3.2699552472491855
uk,4.09816450303617,-19.137884334606426
uk,-21.616717589436224,-22.220117364293667
uk,-30.718693882377206,-36.28324185545076
uk,24.987678800833084,-25.2708812469497
t1,1.8,1.0
t1,1.8,1.9583304409223166
t1,1.8,1.8917315820866474
t1,1.8,1.436009003802941
t1,1.8,1.4533301152515457
t1,1.8,1.160203011329357
t1,1.8,1.3442069495456312
t1,1.8,1.3395248570587195
t1,1.8,1.760905708568811
t1,1.8,2.078714612408753
t1,1.8,2.1253000505485593
t1,1.8,2.1563874679968906
t1,1.8,2.181902824932813
t1,1.8,2.17510585318207
t1,1.8,2.1048400522896555
t1,1.8,2.034787824354977
t1,1.8,1.9899597685362036
t1,1.8,2.1459057267302306
t1,1.8,2.1537520950647453
t1,1.8,2.155832370511852
t2,-1.01,-0.6
t2,-1.01,0.3583304409223166
t2,-1.01,0.3989249424273347
t2,-1.01,0.8300735459646726
t2,-1.01,0.8111717517260407
t2,-1.01,-0.883057904946532
t2,-1.01,-1.1869846571323035
t2,-1.01,-1.1922748977384368
t2,-1.01,-1.2564190093186471
t2,-1.01,-0.9761268539711554
t2,-1.01,-0.9800828882017153
t2,-1.01,-0.9737752803853289
t2,-1.01,-0.9718632395056309
t2,-1.01,-1.026249532798478
t2,-1.01,-1.0345780140952092
t2,-1.01,-1.096527104309341
t2,-1.01,-1.0841106896008827
t2,-1.01,-1.0286992435337188
t2,-1.01,-1.0366079210794295
t2,-1.01,-1.0376031961902257
t3,0.58,0.3
t3,0.58,0.39583304409223163
t3,0.58,0.36559109929163125
t3,0.58,0.5625465195249878
t3,0.58,0.563801126655337
t3,0.58,0.6574532428759624
t3,0.58,0.6613187028985742
t3,0.58,0.6628380396983602
t3,0.58,0.6944692895276091
t3,0.58,0.7579851601814133
t3,0.58,0.754405208378056
t3,0.58,0.7539614169555846
t3,0.58,0.7522345495560175
t3,0.58,0.7607708610325127
t3,0.58,0.7770447625448138
t3,0.58,0.7887238837002081
t3,0.58,0.7846474948584197
t3,0.58,0.7823424235584486
t3,0.58,0.7775006484961949
t3,0.58,0.7778876436498393
t4,0.3,0.1
t4,0.3,0.02032241300661472
t4,0.3,0.15279489821291192
t4,0.3,0.17012286462992818
t4,0.3,0.16297024396674306
t4,0.3,0.40081195718924456
t4,0.3,-0.029025477986052595
t4,0.3,-0.029659979110857854
t4,0.3,-0.00920549551523429
t4,0.3,0.08869070569072836
t4,0.3,0.07259792935791043
t4,0.3,0.060424376799220206
t4,0.3,0.10493577714910697
t4,0.3,0.1250696165382829
t4,0.3,0.12805277340988971
t4,0.3,0.13053085154092284
t4,0.3,0.13219840405169392
t4,0.3,0.124974360790575
t4,0.3,0.13470113024077587
t4,0.3,0.1308599832394513
t5,0.5,0.7
t5,0.5,0.6203224130066147
t5,0.5,0.749187257149897
t5,0.5,0.6870690766844545
t5,0.5,0.6806339252862152
t5,0.5,0.46802584395555935
t5,0.5,0.42599097761347204
t5,0.5,0.4246639456557749
