Parameter,Case 1,Case 2
Cost,4.567613466418808,264.30049756121747
xk1,0.3293769033980894,10.376994335693725
xk1,0.03609340424275512,-9.915073251220248
xk1,-0.3120295449139272,-24.644757211766773
xk1,-1.4481694834776593,-19.074280656764806
xk1,1.2241685992554237,-9.436955551891144
xk1,-0.6780582052441102,-12.550551449162512
xk1,2.2239190424727373,-7.718651893942474
xk1,-2.0197156333256476,-1.8408112918396775
xk1,-0.3452966864893727,10.318266520717092
xk1,-2.042018332131713,23.254150478773845
xk1,2.923023229221349,28.073344619005347
xk1,2.4766909348534307,26.479531445023223
xk1,-1.7402224023926645,18.855588826828036
xk1,-5.537465172722802,13.53587077722312
xk1,-3.5917030893480515,11.26413954098577
xk1,8.082050244095122,12.138195187424746
xk1,12.675635940154338,14.780290532897958
xk1,1.1805802062416217,17.32729222318434
xk1,-2.119377540416091,19.078763055870404
xk1,0.0,16.915337399062103
xk2,0.17485594447278113,21.890808344747498
xk2,-0.3976251511246853,-29.49073533584224
xk2,-1.4047557686566676,-29.50694604832225
xk2,0.6720504522925277,10.074616190753945
xk2,-0.5196061287600653,7.245383220121441
xk2,1.7612271331793925,-21.79500016906214
xk2,-1.1524421489554144,-1.5724744101905916
xk2,-1.032544950010203,11.105629307994425
xk2,-2.401177881747971,13.438962020058222
xk2,2.416551563677969,17.686086205640017
xk2,4.40149587885354,14.849068879192387
xk2,1.7338567078398135,10.175938854424395
xk2,-4.320812890379652,3.567406359954284
xk2,-5.531006851823569,5.29875934986868
xk2,6.875871524879084,7.185803239627755
xk2,16.94836586965305,7.924480849781633
xk2,8.152087075960665,9.583403949127879
xk2,-13.883270927522801,10.67081889111922
xk2,1.4160189998086965,10.775454771454278
xk2,0.0,6.1155210370606925
xk3,0.1332644523505552,24.18672757633588
xk3,-0.3059595599086526,-54.866641289840956
xk3,-0.5899162721627134,-7.739350394959089
xk3,1.9098880528311617,24.937214250061537
xk3,-2.6992376141954564,-21.696704160684696
xk3,3.8238845564003143,-42.47419429897139
xk3,-4.258210500040779,15.198873823941506
xk3,2.2824920909489625,7.56954362507458
xk3,-3.7413193437170253,1.893277203268481
xk3,5.703381785078745,15.998857132622268
xk3,0.5019797038113647,18.063314312305067
xk3,-0.32872800327203255,19.61249637833432
xk3,-5.199309111902616,15.089199679301311
