Parameter,Case 1,Case 2
Cost,3.4770873955350323,176.5236348270658
xk1,-0.08391315532439757,5.527749710119879
xk1,0.1424748451244164,16.342774136745906
xk1,-0.014234669973060872,21.96759213438378
xk1,-0.28669711822789345,22.043856564348687
xk1,0.04930972985963123,14.074489765532146
xk1,0.26967818248633907,8.389211046217117
xk1,1.8140383045233837,7.065540855392509
xk1,-0.4912965425271713,8.527999950976799
xk1,-1.3200665737600543,11.190599159077454
xk1,-0.450287568703693,13.193896235089195
xk1,2.7246296218417725,13.61779977398671
xk1,3.0473820988662386,13.663037891714541
xk1,-1.848733580820732,11.9818145107644
xk1,-5.543515493446046,11.235863382984828
xk1,-2.3369893471556153,11.487240222066927
xk1,10.004941312495784,11.813294231462509
xk1,15.202304521764324,11.213712583515772
xk1,8.216025118619639,13.171008179539376
xk1,0.5193366772710791,13.238188794880827
xk1,0.0,14.066119388677903
xk2,0.16411837716734612,15.5585042384817
xk2,0.35694308185347673,17.321231396132006
xk2,0.23552839309553403,9.470816365299738
xk2,0.5150607571217507,8.40816656917608
xk2,1.3419585754788186,1.5228378104260345
xk2,2.846199887406104,1.8085130228789876
xk2,0.5829619343261307,5.81160349030319
xk2,-1.2783283958608784,6.720594566823007
xk2,-1.4345900265793983,7.130260865499977
xk2,1.35807455923545,7.730651056066017
xk2,3.0225647705438936,6.984275516809985
xk2,-0.5486042262034853,7.072046380241776
xk2,-6.699578746739423,4.921982293318314
xk2,-7.604592006271667,5.6902254128564955
xk2,3.7164977395582817,7.106886102126943
xk2,15.196545888892379,6.527672733975128
xk2,7.120740757554126,4.8901821418997535
xk2,-13.300553833359904,9.072408070985732
xk2,-1.868299352044358,7.15576168283677
xk2,0.0,7.343017119775808
xk3,0.28500159754443927,20.548256335069315
xk3,0.07921688398524038,7.2504803814390835
xk3,-0.3666062114021683,6.197253955549863
xk3,0.19860069821595724,19.0261294118369
xk3,0.76628599346535,10.590336560929817
xk3,1.8191999123260763,12.354111169039948
xk3,-2.4163146856509785,11.791624891361577
xk3,-0.48956892431748206,7.195929399128724
xk3,-0.7319940176732934,8.366541318892338
xk3,2.221964677595455,10.957878790130016
xk3,1.6840727171522247,10.92337048801235
xk3,-1.8162922195234295,12.275325933360914
xk3,-4.894899093645904,9.397563324315836
xk3,-3.0948424757607036,11.551498886469703
xk3,8.68382431701635,11.603269582733331
xk3,12.095965561744586,9.471410989238047
xk3,-0.417143378746834,8.544228900810415
xk3,-11.051266613512288,15.222895062172228
xk3,21.203992074837178,9.2281584335581
xk3,0.0,12.21682761536315
uk,0.7884330220180924,1.047250172648853
uk,-1.4858436616816675,-22.54911261102361
uk,-1.8868409834325102,-26.180446328363942
uk,-1.892239655754936,-25.93150678590662
uk,-1.242715915835986,-45.4099828189222
uk,-4.257571678062982,-23.982426748949734
uk,-2.2324516485357444,-17.287833429976914
uk,-4.53244963469586,-17.31639552532001
uk,1.3948547972143284,-13.895230043056928
uk,3.929379622767173,-17.374965178165095
uk,2.2135525673011505,-23.11926578691032
uk,-4.774694214870295,-22.897109531932106
uk,-5.413399524788039,-26.382408481510044
uk,10.105482537066376,-19.56894991596129
uk,19.45787326231145,-20.485547153916926
uk,8.64432215967785,-22.234877054957746
uk,-24.145062860810285,-21.276507769104914
uk,-19.661833943007963,-14.902761546923305
uk,9.473266414425662,-28.497417872311956
t1,1.8,1.0
t1,1.8,1.6709173154068528
t1,1.8,1.7284524739942095
t1,1.8,1.7733661342326696
t1,1.8,2.06137814184767
t1,1.8,2.0712990921379895
t1,1.8,2.042667212389518
t1,1.8,2.048727392376669
t1,1.8,1.998578542962032
t1,1.8,1.9331023000091123
t1,1.8,1.948055735202776
t1,1.8,1.946885410719375
t1,1.8,2.006052273213973
t1,1.8,1.9979630475928751
t1,1.8,2.010286413544789
t1,1.8,2.009896897990328
t1,1.8,2.008635495281786
t1,1.8,1.9468413568652136
t1,1.8,2.042380542903946
t1,1.8,2.006111230684124
t2,-1.01,-0.6
t2,-1.01,0.07091731540685287
t2,-1.01,0.13428319612740794
t2,-1.01,0.13042659340207333
t2,-1.01,-0.03391447309386772
t2,-1.01,-0.021378911791504897
t2,-1.01,0.013397530883140961
t2,-1.01,-0.0006594794827702033
t2,-1.01,-0.08933148922542589
t2,-1.01,-0.13509166865322214
t2,-1.01,-0.12962621421581308
t2,-1.01,-0.12927451688302363
t2,-1.01,-0.13695790266342958
t2,-1.01,-0.11197937615007891
t2,-1.01,-0.12248439399166527
t2,-1.01,-0.13005269443631928
t2,-1.01,-0.129958656176632
t2,-1.01,-0.18234630146076616
t2,-1.01,0.1417195890277019
t2,-1.01,0.1916407851738027
t3,0.58,0.3
t3,0.58,0.36709173154068525
t3,0.58,0.3767075724075804
t3,0.58,0.3767111974474372
t3,0.58,0.39321071345255093
t3,0.58,0.3901238118534897
t3,0.58,0.38789913451400104
t3,0.58,0.3857202810746242
t3,0.58,0.3811472266522434
t3,0.58,0.37857919245870714
t3,0.58,0.37973352022166834
t3,0.58,0.3796586404399193
t3,0.58,0.3809379030246608
t3,0.58,0.3786543871448266
t3,0.58,0.3798501389023711
t3,0.58,0.3849895707577334
t3,0.58,0.3847401537784101
t3,0.58,0.37602707427378773
t3,0.58,0.3681519671972693
t3,0.58,0.36421031333649956
t4,0.3,0.1
t4,0.3,0.12385925275370807
t4,0.3,0.11088270294608812
t4,0.3,0.1045491532343114
t4,0.3,0.03537923064223546
t4,0.3,0.04264904278128426
t4,0.3,0.061441536324972144
t4,0.3,0.06643727416243177
t4,0.3,0.05918922430603266
t4,0.3,0.06480349755342747
t4,0.3,0.06204649518558471
t4,0.3,0.062426347503872964
t4,0.3,0.03583610167709314
t4,0.3,0.042963436887236424
t4,0.3,0.038216106826387854
t4,0.3,0.0390054866526177
t4,0.3,0.039037093127585284
t4,0.3,0.07332173478901902
t4,0.3,-0.016077118892478384
t4,0.3,-0.028605454923663516
t5,0.5,0.7
t5,0.5,0.723859252753708
t5,0.5,0.7107027694936493
t5,0.5,0.7082506943365168
t5,0.5,0.674707998043231
t5,0.5,0.6808486869542207
t5,0.5,0.6860473156636945
t5,0.5,0.6965943941274992
