Parameter,Case 1,Case 2
t2,-1.01,0.807881699443664
t2,-1.01,-1.3714917345980089
t2,-1.01,-1.3764071163324734
t2,-1.01,-1.4177614342098097
t2,-1.01,-1.4422958997082527
t2,-1.01,-1.3691574676408362
t2,-1.01,-1.2259433702624807
t2,-1.01,-1.292512050527803
t2,-1.01,-1.2923696376823979
t2,-1.01,-1.2920655435987596
t2,-1.01,-1.404313389819821
t2,-1.01,-1.4287395921101695
t2,-1.01,-1.4321224068903669
t2,-1.01,-1.4281383892081796
t2,-1.01,-1.4355312987165825
t2,-1.01,-1.3823569019255582
t3,0.58,0.3
t3,0.58,0.38682301972023736
t3,0.58,0.36005143390456185
t3,0.58,0.5420315275292235
t3,0.58,0.5436575809044182
t3,0.58,0.6579064514237534
t3,0.58,0.634017185783755
t3,0.58,0.6482663649294359
t3,0.58,0.6539595882016794
t3,0.58,0.6707571806017073
t3,0.58,0.7049371575906231
t3,0.58,0.7200937746792304
t3,0.58,0.7205603042214569
t3,0.58,0.719230455685134
t3,0.58,0.7435431659851635
t3,0.58,0.7517399277981631
t3,0.58,0.7486603629156446
t3,0.58,0.7544600286265434
t3,0.58,0.7518004524860987
t3,0.58,0.7486277146553972
t4,0.3,0.1
t4,0.3,0.013278988200049469
t4,0.3,0.14989775694481977
t4,0.3,0.15643393162876645
t4,0.3,0.1442482389323106
t4,0.3,0.4239840894376259
t4,0.3,0.2005198428743023
t4,0.3,0.19525580769648004
t4,0.3,0.20455633178034008
t4,0.3,0.2695392612587856
t4,0.3,0.20265566479845268
t4,0.3,0.24916001257417653
t4,0.3,0.23158753790559017
t4,0.3,0.23745357105182782
t4,0.3,0.25008412833812865
t4,0.3,0.2615014208435592
t4,0.3,0.26488636676551885
t4,0.3,0.2565509812066688
t4,0.3,0.26717030546830195
t4,0.3,0.20365973098048906
t5,0.5,0.7
t5,0.5,0.6132789882000494
t5,0.5,0.7448138303225617
t5,0.5,0.6841323678042915
t5,0.5,0.6729416596860843
t5,0.5,0.3405017291404066
t5,0.5,0.26941985074980035
t5,0.5,0.25535275274718827
t5,0.5,0.2389807141358853
t5,0.5,0.25879601407811725
t5,0.5,0.32395744257935155
t5,0.5,0.3448651367655056
t5,0.5,0.3618480082475621
t5,0.5,0.3711548292959705
t5,0.5,0.38142193658340806
t5,0.5,0.39999501423154155
t5,0.5,0.4024508427044354
t5,0.5,0.4031624210876826
t5,0.5,0.3974712375375953
t5,0.5,0.4088054874105804
t6,1,1.5
t6,1,0.6327898820004947
t6,1,1.9581869233524047
t6,1,1.2878291528759083
t6,1,1.2355509090148462
t6,1,2.1206932247670367
t6,1,2.3893127907439515
t6,1,2.3259389781877053
t6,1,2.3046406094959333
t6,1,2.2227278072107786
t6,1,1.729601809771548
t6,1,1.9134619793511773
t6,1,1.9356033963089474
t6,1,1.932148592767577
t6,1,1.8899185454291452
t6,1,1.9272092081938388
t6,1,1.949817049742314
t6,1,1.887602608480359
t6,1,1.9208979543578955
t6,1,1.9556690530875616
