Parameter,Case 1,Case 2
Cost,2.3513487116683756,67.79767242221962
xk1,0.1911851057527358,10.118260255601694
xk1,0.15530298082353827,-14.489522341513563
xk1,-0.025351485749931388,-32.953371115044064
xk1,-0.9696049482622577,-24.030616281163795
xk1,0.045263471116328946,-13.886753592673715
xk1,0.42942223094874693,-0.5362616929720468
xk1,1.072151226611003,17.57914403311812
xk1,-0.8813953918618359,39.19343949556091
xk1,-2.070440739000144,63.71236329353883
xk1,-0.36793554968301884,57.19981697852818
xk1,1.3210611818820095,34.20510580845759
xk1,4.005498096328495,5.843483003682411
xk1,-3.345021526656297,0.8954219331236455
xk1,-5.179336165305139,0.02201867169569014
xk1,-2.6382128113402223,20.101553257374725
xk1,8.840892623557687,30.274916653164556
xk1,14.794512833344267,27.217784038798
xk1,3.0135647739102573,17.243011899932885
xk1,1.1765176848973224,6.863516899512946
xk1,0.0,4.191485386175904
xk2,0.17126598141015237,21.643308633898418
xk2,0.024238363891398013,-35.89374134458136
xk2,-1.6008346003777798,-36.63061542334644
xk2,-0.9238334034936736,13.127336901133061
xk2,-0.4907556563274888,5.305442709675124
xk2,0.012202575806742482,-2.039511679589195
xk2,-1.7377973256841468,21.654654745188157
xk2,-3.295055076476213,40.01139657215024
xk2,-2.647036175087306,47.92262578276713
xk2,-0.1468564842368825,12.241394628282766
xk2,3.409959342839256,-6.425802026250218
xk2,-1.361634459887648,-10.590814357091302
xk2,-5.808292191936481,10.01985572123951
xk2,-6.998370171913869,3.239780811883972
xk2,4.3434819921644205,25.18439116031341
xk2,15.867357526966279,21.318536966849493
xk2,6.639669653341221,3.7349140765269464
xk2,-13.253773943942043,-0.44918486735039437
xk2,0.24866475487330542,0.6569199168004481
xk2,0.0,4.707112900560471
xk3,0.18400092758288925,24.46061789106314
xk3,-0.02733336071059591,-62.898891335248884
xk3,-1.0029343754037117,-12.82654637095954
xk3,0.74668189276106,29.875898743868966
xk3,-0.3857738879877595,-32.518348787072775
xk3,0.7018460623783674,-18.5032942737801
xk3,-1.7910991134330518,30.638701579382804
xk3,-1.0142941035278805,38.860677404796164
xk3,-0.2235505624595639,46.58218095686339
xk3,1.0575506725687167,14.072931379979888
xk3,4.031656943828386,28.30866277609057
xk3,-4.669644178331576,22.564859165716953
xk3,-1.8210153851230795,28.17615590352574
xk3,-4.923016422776865,-8.928425901725742
xk3,9.214260701009845,28.740983574744703
xk3,11.865586698209766,13.712247230517702
xk3,-2.8144106372037085,6.427052722018446
xk3,-10.750636595031406,19.173646094872026
xk3,19.16713417373827,15.31827320111416
xk3,0.0,10.102005796698018
uk,-0.10687124801299937,-6.569356282501979
uk,-0.8003482381977054,-82.38349189048532
uk,2.3665153985979512,73.4960577475543
uk,1.5451854547136776,80.5866071646468
uk,4.317001841386088,-14.451653955409085
uk,1.957693322276315,42.979213752348414
uk,2.5129637856942963,41.28528618915795
uk,1.3410061072609283,-28.626620359047124
uk,4.992223267474168,-62.81743455886562
uk,8.83385788684519,-130.88169452435457
uk,1.3500128734693924,-82.12250926237007
uk,-0.16333404376419763,-67.63549047009107
uk,-9.326731689428353,-14.062050686003118
uk,11.262361825426083,-35.398636384753694
uk,17.30015245550015,29.9262749519965
uk,4.766411141024694,-47.84390536971409
uk,-22.853083981062397,-53.876867572703034
uk,-29.370304037991097,-35.07073215502271
uk,22.321562788803302,-35.986480647997006
t1,1.8,1.0
t1,1.8,1.9791800352238735
t1,1.8,1.9437503183360274
t1,1.8,1.5890517702404432
t1,1.8,1.6338136575116475
t1,1.8,1.7044978204014332
t1,1.8,1.8688720371474628
t1,1.8,2.0516910115688827
t1,1.8,2.2163598366369457
t1,1.8,2.162273242313828
t1,1.8,2.2671134997903755
t1,1.8,2.272923230031965
t1,1.8,2.2716754012741456
t1,1.8,2.2402095660861243
t1,1.8,2.1828833427966616
t1,1.8,2.269023777199918
t1,1.8,2.3948543553718182
t1,1.8,2.37742071134885
t1,1.8,2.417936433454135
t1,1.8,2.4179063465548896
t2,-1.01,-0.6
t2,-1.01,0.37918003522387345
t2,-1.01,0.46388366684484716
t2,-1.01,0.9308904368468703
t2,-1.01,0.8880981627291387
t2,-1.01,-1.425355669038103
t2,-1.01,-1.4556645131614014
t2,-1.01,-1.4491527114112837
t2,-1.01,-1.67673868109316
t2,-1.01,-1.3153952721806106
t2,-1.01,-1.3463150895265654
t2,-1.01,-1.328749684141734
t2,-1.01,-1.3285074873697655
t2,-1.01,-1.224331074771573
t2,-1.01,-1.2671722483549923
t2,-1.01,-0.9032024084846502
t2,-1.01,-0.5825191787553264
t2,-1.01,-0.587906898298198
t2,-1.01,-0.6247022342423313
t2,-1.01,-0.6015234277674832
t3,0.58,0.3
t3,0.58,0.3979180035223873
t3,0.58,0.36868416698879747
t3,0.58,0.5762040564562135
t3,0.58,0.5784974816686653
t3,0.58,0.7382236837388789
t3,0.58,0.7280694311262377
t3,0.58,0.7116643607689521
t3,0.58,0.878269174089412
t3,0.58,0.9696952406629948
t3,0.58,0.9837278375549782
t3,0.58,0.9887903013383155
t3,0.58,0.9889332687242841
t3,0.58,0.9878433383514335
t3,0.58,0.9949467593885296
t3,0.58,0.9619424987069456
t3,0.58,0.996233432011142
t3,0.58,0.9972638589139755
t3,0.58,0.994381762341499
t3,0.58,0.9947757414471902
t4,0.3,0.1
t4,0.3,0.012834583603010222
t4,0.3,0.1583432236304244
t4,0.3,0.17449592851944817
t4,0.3,0.15706294361954534
t4,0.3,0.28731635027793967
t4,0.3,0.2036593704664581
t4,0.3,0.2376226900195295
t4,0.3,0.33594723398472426
t4,0.3,0.35403953320726167
t4,0.3,0.2872811849964533
t4,0.3,0.23656511858942159
t4,0.3,0.23575112465605277
t4,0.3,0.2107173987846206
t4,0.3,0.21821058929944778
t4,0.3,0.18204206869391037
