Parameter,Case 1,Case 2
Cost,2.3718522873488554,73.2929942481178
xk1,0.0154958241642203,10.571555410148605
xk1,0.10583088923192939,-8.95883682071073
xk1,-0.14533023552409174,-22.643965262366542
xk1,-0.042823601275475395,-16.31292238000178
xk1,-0.027971731977541124,-8.391371367620408
xk1,1.2441276005974793,-3.715426374871015
xk1,-0.09428381680152513,6.136257977136249
xk1,-0.5790719169678177,21.235821346916104
xk1,-1.957333622480015,44.87714195551023
xk1,-0.40120988601840174,51.165472201788184
xk1,2.410439607117079,34.27056489598498
xk1,3.22765076422863,16.134648962977558
xk1,-1.6538591485310379,-5.790409137874903
xk1,-6.370996518513899,6.427614049529414
xk1,-2.02614282055917,16.635136998997048
xk1,7.418016206690177,23.38906137161442
xk1,13.956515052493426,21.424593881003783
xk1,1.7066843646388001,11.733472860109194
xk1,-0.6176251909073378,7.787176114654721
xk1,0.0,8.569122923127303
xk2,0.16670100763733645,21.66032137834393
xk2,0.15303135453752031,-28.174094189387816
xk2,0.30516086217417704,-27.451421919041653
xk2,-0.052150752397097724,11.69461170334287
xk2,0.6527289901457333,5.644036498497079
xk2,0.15492407755445436,-9.064810916160864
xk2,0.31494858913956975,9.880693244940502
xk2,-0.8759085794715892,27.80643987684122
xk2,-0.08598201372202492,40.21275519259448
xk2,3.0319820344454627,22.180160947261594
xk2,5.386973532074782,-4.491657972769058
xk2,1.9609290702393816,-1.5797108908091058
xk2,-4.408947410651326,-11.754610943369498
xk2,-4.400821315800319,21.93816333724976
xk2,6.241067273091773,18.58476172099215
xk2,16.931272400102348,8.369836885730551
xk2,6.2943031201534785,6.00918157558986
xk2,-13.283431821309257,-0.08359788282437808
xk2,1.280643005305908,4.209590771839877
xk2,0.0,8.211673821425444
xk3,0.2485037646585547,23.980436730820486
xk3,-0.033235908289457064,-52.75232240108981
xk3,-0.16605693337434305,-5.9736833585711
xk3,-0.5514481819548692,26.27802883762693
xk3,0.8500432909913237,-23.190316045739856
xk3,-0.5355559171673266,-23.54604864042902
xk3,1.335470550755968,21.42402223295232
xk3,-1.651546730972675,27.439783604437306
xk3,0.4622840140289364,35.619069672171804
xk3,2.0847701310032805,19.340256816562693
xk3,2.7271657281130506,13.464611386829885
xk3,-1.790810262193033,32.970601123010695
xk3,-4.793222381501749,-1.1445599070486097
xk3,-1.6256757056713875,35.97157517515757
xk3,7.273447850403591,1.0642220980246433
xk3,11.64243753351316,4.1348129163874106
xk3,-5.73908175717383,18.721429551982855
xk3,-10.940904963352745,10.78663252809067
xk3,19.29338579098346,15.091515068468015
xk3,0.0,11.2899835377625
uk,0.4649072108194589,-6.099159409887755
uk,-0.7581724097653592,-75.43450042771872
uk,-1.9565694843785335,60.30329317738573
uk,-0.17665200114102098,56.17292306421956
uk,-0.17433268481115774,-16.401646747848595
uk,1.5624937552686773,21.252056175722593
uk,-3.60023821987976,43.965053380652606
uk,-1.7359398262461039,-10.964644738459674
uk,-0.9964151727330547,-32.44496785102925
uk,1.6013086517171045,-87.52749466668398
uk,-3.0725590440259856,-87.2135499389753
uk,-9.782689475726086,-44.782508533069645
uk,-11.177483089678251,-60.28876488264156
uk,1.457016483665645,33.93447968244883
uk,14.453194960984916,-43.3551288452644
uk,-3.1239130666869457,-21.519620538628445
uk,-22.70957691393834,-26.389362446630045
uk,-28.377880016980587,-44.32933780079056
uk,20.599900730201465,-18.827437142088307
t1,1.8,1.0
t1,1.8,1.9585262355916537
t1,1.8,1.9041656962816498
t1,1.8,1.4962219350444648
t1,1.8,1.5318197002729605
t1,1.8,1.3553254515462876
t1,1.8,1.612269131710553
t1,1.8,1.622383080725197
t1,1.8,1.9084080329610211
t1,1.8,2.07587368863672
t1,1.8,2.3235244810037448
t1,1.8,2.327332233505581
t1,1.8,2.3032493288000477
t1,1.8,2.3514490997328474
t1,1.8,2.3268607609138714
t1,1.8,2.328466279812823
t1,1.8,2.2645027970590927
t1,1.8,2.330152261482461
t1,1.8,2.3280597896488087
t1,1.8,2.3184588167962437
t2,-1.01,-0.6
t2,-1.01,0.35852623559165375
t2,-1.01,0.4138773152395323
t2,-1.01,0.8349258796107326
t2,-1.01,0.798133800658953
t2,-1.01,-1.3802661481280785
t2,-1.01,-1.514509500760066
t2,-1.01,-1.5094506954097455
t2,-1.01,-1.6249237451851322
t2,-1.01,-1.196924185249734
t2,-1.01,-1.2159858784287327
t2,-1.01,-1.2091742768194962
t2,-1.01,-1.190291732732212
t2,-1.01,-1.2000756073670682
t2,-1.01,-0.9501260330602007
t2,-1.01,-0.9464836177596789
t2,-1.01,-0.9813533826010108
t2,-1.01,-0.9620668105328704
t2,-1.01,-0.9158876430451727
t2,-1.01,-0.9121286264967124
t3,0.58,0.3
t3,0.58,0.39585262355916534
t3,0.58,0.3670409056410618
t3,0.58,0.5497134935722221
t3,0.58,0.5521776752253875
t3,0.58,0.6734319324028443
t3,0.58,0.6661135375979813
t3,0.58,0.6636150715467584
t3,0.58,0.7296487683877555
t3,0.58,0.8507090064325962
t3,0.58,0.8613538896479469
