Parameter,Case Dual
Cost,[463.55873925]
xk1,-0.01969425883321205
xk1,-0.03973521375048778
xk1,-0.02894123157055915
xk1,0.008234648647519823
xk1,0.017626278482027177
xk1,-0.05379774060770182
xk1,-0.2905085718068819
xk1,-0.6869103611999161
xk1,-1.0485551014899064
xk1,-1.1139767122241224
xk1,-1.3268660113672075
xk1,-0.9152273164050168
xk1,-0.7417214257234753
xk1,0.12080865051858278
xk1,0.974117168051205
xk1,3.452612630652689
xk1,8.951612464136073
xk1,24.981285759255247
xk1,31.882473199087563
xk1,29.165428179959644
xk2,-0.0297082231196642
xk2,-0.03637763249128335
xk2,0.007336171974792452
xk2,0.042424760217583464
xk2,-0.0004993649158405998
xk2,-0.11348346688724129
xk2,-0.36195771708170277
xk2,-0.6670962248802119
xk2,-0.7488413992939407
xk2,-0.4771436802406361
xk2,-0.8548699158963537
xk2,-0.10659511190014112
xk2,-0.24483600054094476
xk2,0.6968872196830755
xk2,1.1398782222018722
xk2,3.8280879808384496
xk2,9.401990002247093
xk2,26.994055340947185
xk2,18.511532483123162
xk2,6.299070279482043
xk3,-0.037397199380027876
xk3,-0.026399157085755024
xk3,0.017295260558255348
xk3,0.017457483009498707
xk3,-0.043306096356278224
xk3,-0.12281589770485273
xk3,-0.36387107490782233
xk3,-0.6566284376506897
xk3,-0.7429698484452558
xk3,-0.6263034055716633
xk3,-1.4820977970702136
xk3,-0.2284068888740137
xk3,-0.9927306336337873
xk3,0.570765253132729
xk3,0.6974331289171796
xk3,4.332542206326768
xk3,10.201736727980556
xk3,30.43000304483895
xk3,12.365631112745337
xk3,14.436099296017114
uk,-0.02638149620745384
uk,0.0465647950789473
uk,0.0963596736124126
uk,0.04065079253350157
uk,-0.05544553922592612
uk,-0.06946579668948201
uk,-0.06183961999522121
uk,0.3150954454049816
uk,1.1323137824616099
uk,1.856752114131357
uk,1.2730062679350456
uk,3.320698455048371
uk,0.9491876834304815
uk,2.5516904063031567
uk,-0.18789194376531146
uk,0.9762995263475601
uk,-2.1285414775865723
uk,-1.7194129174176858
uk,-57.89995595432494
t1,1.0
t1,0.9997917174737002
t1,0.999942085128397
t1,0.9973235108508863
t1,0.9988912090026021
t1,1.0008849881904374
t1,1.0002452022914479
t1,0.9876552986198146
t1,0.8026622039195728
t1,1.301731931977963
t1,1.158816249544014
t1,1.25875816132716
t1,1.1529331910806428
t1,1.1276462132975051
t1,1.272861210080698
t1,1.2785502333049097
t1,1.56411435102036
t1,0.9831700755659116
t1,1.5863351348668004
t1,1.6163324226257578
t2,-0.6
t2,-0.6002082825262998
t2,-0.6001225330433654
t2,-0.6042805861094179
t2,-0.6044642113737335
t2,-0.661964067203466
t2,-0.6622803261239018
t2,-0.658737147558395
t2,-0.6815167335186839
t2,-0.4643512066351564
t2,-0.19648455652001634
t2,0.6825183659181719
t2,0.4217363684282346
t2,0.2930106618894016
t2,0.12522562569677337
t2,0.10939036875008992
t2,0.1945394216505567
t2,-0.6217594693828083
t2,0.7393029565366454
t2,0.7241025944177572
t3,0.3
t3,0.29997917174737
t3,0.29991798420203847
t3,0.29982100332549555
t3,0.2995003034678271
t3,0.2951952330285786
t3,0.29526798200981086
t3,0.2955423780292999
t3,0.2820583448150431
t3,0.23387845743348643
t3,0.16348608927467048
t3,0.10620630960846343
t3,0.1506883555752518
t3,0.16933388677098835
t3,0.15366973869764006
t3,0.16351999015518787
t3,0.269188732577888
t3,0.10624662508729515
t3,0.09882430401314637
t3,0.09509854342191369
t4,0.1
t4,0.09997921898507256
t4,0.09994106853940975
t4,0.09943355116883591
t4,0.09945879780638475
t4,0.0994247289605878
t4,0.09942537783331107
t4,0.09937944677496167
t4,0.10333232580737192
t4,0.08551607431628114
t4,0.12134233257842375
t4,0.008081322573315175
t4,-0.0071481550710689595
t4,-0.0005014354337195305
t4,0.017095527262850147
t4,0.024542298204022636
t4,0.052354444650380666
t4,0.0807469641287881
t4,0.16087039361301303
t4,0.15026443412367316
t5,0.7
t5,0.6999792189850725
t5,0.6999342816051536
t5,0.6994734422025233
t5,0.6994678586760315
t5,0.698471987995931
t5,0.6984715959262578
t5,0.698511395378985
t5,0.7046392288094623
t5,0.6886640031157925
t5,0.7080280874387631
t5,0.6602573533892186
t5,0.6064413234319065
t5,0.5995667242575036
t5,0.6213971723122841
t5,0.6267242665761112
t5,0.6577936132701151
t5,0.6992970276424756
t5,0.7756628221906163
t5,0.7650579643296355
t6,1.5
t6,1.4997921898507256
t6,1.4994446412693752
t6,1.493638713657764
t6,1.4939729701014923
t6,1.489840525356248
t6,1.489805405401407
t6,1.489091765716153
t6,1.5389258838492357
t6,1.3070740353114274
t6,1.6280205371870615
t6,0.799412213631923
t6,0.4330547367737442
t6,0.40265153310632196
t6,0.6466215184912141
t6,0.6207130125911761
t6,0.7854473617157579
t6,0.9724090921233617
t6,1.2551066810966423
t6,1.1622772882807153
