Parameter,Case CE
Cost,153.11142364980446
xk1,-0.1092557396807019
xk1,-0.3668097470689119
xk1,-0.6439390802088407
xk1,-0.9536739812893559
xk1,-1.6549419943274712
xk1,-1.3403640451822105
xk1,-1.481294002186014
xk1,-0.9942793903980194
xk1,-0.8779537640866425
xk1,-0.20284816356432014
xk1,0.3400300620697418
xk1,-0.5239871324887386
xk1,-2.6316589177432856
xk1,-3.975892854267957
xk1,-0.4800273882873499
xk1,5.206860381470427
xk1,11.493171997386145
xk1,18.362097125303137
xk1,17.522959706259762
xk1,11.44051571611732
xk2,-0.16480918220310634
xk2,-0.4226069694371518
xk2,-0.5133511582144457
xk2,-0.6681441109063981
xk2,-1.4524401601894394
xk2,-0.20556875140618222
xk2,-0.7815880635017298
xk2,-0.29050103442936426
xk2,-0.4118330051199612
xk2,0.42800798944730195
xk2,0.563917368282706
xk2,-1.454111272431115
xk2,-3.3669870963480464
xk2,-2.447390583288576
xk2,4.125795932334569
xk2,7.477543549956713
xk2,9.187079409395556
xk2,13.648069675301471
xk2,6.253222184364599
xk2,-0.8974522420145022
xk3,-0.20746443672302958
xk3,-0.42439251550662516
xk3,-0.4573645017643493
xk3,-0.7954017306463006
xk3,-1.8566905034136527
xk3,0.06739928582827799
xk3,-1.9627303298205703
xk3,-0.6437165602201794
xk3,-1.0290949699469314
xk3,0.303973144309033
xk3,0.010853437674181158
xk3,-2.171532764370314
xk3,-2.864189801231639
xk3,-1.3564677757600203
xk3,4.526290719153173
xk3,3.874147339786014
xk3,7.364904870191478
xk3,16.402773026346658
xk3,7.428662199118062
xk3,6.8923244132576755
uk,-0.14635391261351244
uk,0.06225604823608141
uk,0.6287281905842014
uk,0.8440669410954419
uk,0.906333300607086
uk,4.3440958974406705
uk,0.6087714301996995
uk,3.7758562273972167
uk,1.4501316805107578
uk,2.590077238852409
uk,0.07064516703945459
uk,-1.9940983412172526
uk,0.8359532732425577
uk,5.634636668998544
uk,10.454555950140222
uk,-0.6121563217032423
uk,-5.878025844656256
uk,-12.680338495285314
uk,-38.441605968580355
t1,1.0
t1,0.9999522210083159
t1,0.9982280117018562
t1,1.001942275690501
t1,1.0183790610501808
t1,1.0630981495695615
t1,1.1109441697014975
t1,1.1585531620303238
t1,1.1534092029910752
t1,1.3668231872556802
t1,1.3610460240324616
t1,1.3624600724961449
t1,1.04690314473421
t1,0.9653420621320133
t1,0.9721618299228482
t1,0.8551128314406956
t1,1.2692830052494104
t1,1.3936164135985696
t1,1.4132995389557725
t1,1.4514234104770771
t2,-0.6
t2,-0.600047778991684
t2,-0.5975867972509613
t2,-0.5772065273701534
t2,-0.5428364137415193
t2,-0.4593862888545534
t2,-0.48710874308625474
t2,-0.1729825119365182
t2,-0.1741193368285624
t2,-0.1666620688562642
t2,-0.17686377039896012
t2,-0.1761701000614051
t2,-0.23178338466973658
t2,-0.22343766035382068
t2,-0.03442744578048107
t2,0.028446374637587757
t2,-1.3783342221735921
t2,-1.2710317978333967
t2,-1.2695207015509236
t2,-1.2650828953001614
t3,0.3
t3,0.29999522210083157
t3,0.3003918030126813
t3,0.30382822247978214
t3,0.309613108992988
t3,0.3444328935762847
t3,0.3257130703384848
t3,0.3202559716550516
t3,0.3191832231225516
t3,0.30843990130910515
t3,0.3104722193850862
t3,0.3103736703858384
t3,0.32786344477274726
t3,0.3597705680532285
t3,0.3658333132562084
t3,0.3804129140201485
t3,0.303476020590121
t3,0.3181970310790897
t3,0.33077094579057986
t3,0.3181414628605373
t4,0.1
t4,0.10001235493615954
t4,0.09984178530881409
t4,0.09661551866316505
t4,0.09067281925026542
t4,0.05830060684589739
t4,0.07234402473812496
t4,0.0613626976525943
t4,0.06384603333828369
t4,0.02345601783490981
t4,0.020694874491271383
t4,0.020867757275935456
t4,0.01357527236747461
t4,0.008456434071402005
t4,0.004583331417868347
t4,0.007407117816576292
t4,0.2389296658493604
t4,0.27538669723612336
t4,0.26738451610799363
t4,0.2380824227844658
t5,0.7
t5,0.7000123549361595
t5,0.6996941551292605
t5,0.6963059358945545
t5,0.6923955731109982
t5,0.6835201134521349
t5,0.6949853773399732
t5,0.7367074815352262
t5,0.7384890747292533
t5,0.734566704481719
t5,0.7323161158692952
t5,0.7323047487573454
t5,0.7398985435784681
t5,0.722224960106568
t5,0.7009374801800529
t5,0.7046068550236398
t5,0.8821580569486823
t5,0.8839557829390151
t5,0.9005433646287764
t5,0.8825395738348543
t6,1.5
t6,1.5001235493615954
t6,1.4991561097902262
t6,1.4649758991295225
t6,1.3937706819494733
t6,1.0724229947991566
t6,1.2008556131928987
t6,1.0988079046473895
t6,1.114652976836312
t6,0.9146994386129061
t6,0.9008142662171172
t6,0.9008223807529503
t6,1.1931355169899847
t6,1.1742140600163642
t6,1.0313166638923077
t6,1.1959782181844965
t6,0.649652476685453
t6,0.6609364465646443
t6,0.6388551136942153
t6,0.5669764483786939
