Parameter,Case CE
Cost,37.715451986151514
xk1,-0.06913641077107971
xk1,-0.41641540349053435
xk1,-0.8287790076129732
xk1,-1.3307464303725325
xk1,-1.827195586574126
xk1,-1.90249160101645
xk1,-1.025461155251315
xk1,-1.091295724993611
xk1,-0.6470094040879867
xk1,-0.5104149157734876
xk1,-0.015023352996872326
xk1,-0.004322482666674383
xk1,-1.7643519763846447
xk1,-3.1978779771107195
xk1,-2.807537570066639
xk1,3.1496976300992165
xk1,6.6627314519299174
xk1,8.482745798793617
xk1,2.729293326365499
xk1,4.091654241217632
xk2,-0.10429029694742069
xk2,-0.5454369235802242
xk2,-0.7398674328931772
xk2,-0.9834982220230478
xk2,-1.260134763622945
xk2,-0.897692923053934
xk2,0.4130354669988466
xk2,-0.917048556576331
xk2,-0.274700955153922
xk2,-3.717068737087047e-05
xk2,0.3809947182913249
xk2,-0.20442729877247834
xk2,-2.78917540553949
xk2,-2.5911164629661987
xk2,-0.06913754691131808
xk2,7.569676769532428
xk2,4.989274077295609
xk2,3.2769678039138057
xk2,-4.525416342611464
xk2,5.4365045278644235
xk3,-0.1312824551490504
xk3,-0.6185239750811298
xk3,-0.6303644799695673
xk3,-1.0850197431818454
xk3,-1.5691513743643692
xk3,-1.2035310449838168
xk3,-0.06737832130713023
xk3,-2.5477310315179893
xk3,-0.06844845331972692
xk3,-0.26294184912827606
xk3,0.04085602780572935
xk3,-0.7113226351521389
xk3,-3.221880497265755
xk3,-1.3883730422156604
xk3,0.11498739790964142
xk3,7.066044656385623
xk3,-0.14367410162187366
xk3,4.423708229419993
xk3,-2.16796137875674
xk3,14.675587306022233
uk,-0.09261213218184139
uk,-0.2074918027843967
uk,0.7673748752909592
uk,1.0750203313849116
uk,1.95241131776945
uk,3.446415488977844
uk,4.038814982473246
uk,-0.06865729617892233
uk,4.158382125617983
uk,0.8562814255888067
uk,1.09723590458024
uk,-0.466696040026582
uk,-1.5598762227598397
uk,4.709766469275202
uk,6.140918788872462
uk,9.238201717871716
uk,-11.24967923391203
uk,-6.424734662482626
uk,-18.87793800532235
t1,1.0
t1,1.0002620608155186
t1,0.9946368509642464
t1,0.9873379140276064
t1,1.006371937093467
t1,1.0091006667437807
t1,0.9966623051729872
t1,0.9380887632795357
t1,1.5572444507304866
t1,1.6055697489175444
t1,1.5914976068106939
t1,1.6107247486353786
t1,1.584346633500948
t1,1.1279490083045902
t1,1.1364040664252755
t1,1.4565526697463713
t1,1.4485499602815903
t1,1.1307370927786438
t1,1.3423308498195294
t1,1.0957651277672857
t2,-0.6
t2,-0.5997379391844813
t2,-0.6031355004704869
t2,-0.5752508133957567
t2,-0.47425893340539693
t2,-0.37784943264246945
t2,-0.32785867077613046
t2,-0.3699348964542574
t2,-0.2747522706901876
t2,-0.2685570920776426
t2,-0.16633687287129528
t2,-0.19327177908259188
t2,-0.23839734197183798
t2,-0.17064303560107702
t2,-0.17250299393757773
t2,0.3216652894138681
t2,-0.0056562018453200635
t2,-1.3081876545160926
t2,-1.379983823213452
t2,-1.1567729751680373
t3,0.3
t3,0.30002620608155184
t3,0.2992608654993431
t3,0.3056232717301914
t3,0.32114997013152957
t3,0.35630082829326765
t3,0.37586201353985743
t3,0.3671594221384163
t3,0.31054572163165106
t3,0.29803549200839713
t3,0.2898474086475932
t3,0.2889219275081568
t3,0.29456151293282334
t3,0.3563582993564419
t3,0.332518637407067
t3,0.266815633131598
t3,0.22786707388095157
t3,0.22669296401094105
t3,0.2230218101148881
t3,0.12248456077666124
t4,0.1
t4,0.09990150589538319
t4,0.10100226736832205
t4,0.09605409122286494
t4,0.08272176133632314
t4,0.054423830871154946
t4,0.03460192906641584
t4,0.05643160740497327
t4,0.03055982561095978
t4,0.0478773520736508
t4,0.040645933204927855
t4,0.034835444225532634
t4,0.03259391836570507
t4,0.04389385774602057
t4,0.0502093900160823
t4,0.051230084745167596
t4,0.007229924159949205
t4,-0.04189206012855145
t4,-0.009321881867265111
t4,0.2005096286672195
t5,0.7
t5,0.6999015058953831
t5,0.7008598617793476
t5,0.695120492349961
t5,0.6845969343883992
t5,0.6680100912521576
t5,0.6562139282704784
t5,0.6632036180721173
t5,0.7698212268880928
t5,0.7848540212870146
t5,0.7842581031275013
t5,0.7756303471996666
t5,0.7749801697963027
t5,0.7801965381980405
t5,0.7943717172456222
t5,0.7953403309218701
t5,0.7628202017900194
t5,0.8878418052592153
t5,0.9372603037731821
t5,0.8487207937698942
t6,1.5
t6,1.4990150589538318
t6,1.510734141844221
t6,1.463088280360502
t6,1.294096592856076
t6,0.9920911291974843
t6,0.7964352623785824
t6,1.0179374309038478
t6,0.9036897912830145
t6,0.9614602624123425
t6,0.9580925425435965
t6,0.9297161836396098
t6,0.9392256861565194
t6,1.2586435918713008
t6,1.3606511662365564
t6,0.8391577092533129
t6,0.6110352374833049
t6,0.912136434178143
t6,0.8308217343798139
t6,0.9976433629010679
