Parameter,Case CE
Cost,33.697361701531435
xk1,0.15270339728440813
xk1,0.9114702615255036
xk1,2.228588860768641
xk1,3.604953639622267
xk1,1.1981109321642318
xk1,0.17709868471570672
xk1,-0.17178323233261675
xk1,0.260171549161001
xk1,0.7043199968274598
xk1,1.0803531201651029
xk1,0.7789398507557808
xk1,-0.17239376031158757
xk1,-2.217995689966368
xk1,-4.378787864717078
xk1,-3.924790977681831
xk1,2.0523846096599363
xk1,10.158642510009402
xk1,11.789610107391455
xk1,5.168579584710694
xk1,5.320061986543184
xk2,0.23034875240346214
xk2,1.1922331282746206
xk2,2.244502782099656
xk2,2.701716306122757
xk2,-2.3683546099493418
xk2,-0.5759346176048292
xk2,1.0973961538440717
xk2,0.5936190750238325
xk2,0.1605326942856596
xk2,0.7846766418619382
xk2,0.1728896615850893
xk2,-1.060766747639466
xk2,-2.8469279600347344
xk2,-3.621556192800776
xk2,-0.5970381377018901
xk2,7.172599832547059
xk2,11.258961156486501
xk2,3.771258322009003
xk2,-5.800539653719452
xk2,6.079983329834893
xk3,0.2899667135374676
xk3,1.3504292649172935
xk3,2.1687584175215897
xk3,2.6579530638163242
xk3,-3.0475305265890764
xk3,3.3236520209921894
xk3,1.928223664604559
xk3,-0.8253825944465558
xk3,-0.17624723532671824
xk3,1.4534767110235853
xk3,0.1723755884025792
xk3,-0.8451667560925837
xk3,-2.4528036350908167
xk3,-3.0918359700434603
xk3,-0.29249842294684625
xk3,6.197482831568402
xk3,7.285913878612317
xk3,0.3954300476229805
xk3,-1.025414996625089
xk3,19.054774423152647
uk,0.20455451439802602
uk,0.4471976799837117
uk,-1.1197780029328956
uk,-3.527415396052822
uk,-10.141482864566914
uk,3.289236757580025
uk,-2.4325399071114906
uk,-2.1517256183191606
uk,0.40654029573689865
uk,0.13086493408377084
uk,-2.955826921815874
uk,-1.9657143004632518
uk,-0.7377648435282063
uk,3.413168287846845
uk,9.311446380245933
uk,10.715811002103687
uk,-3.454350827711095
uk,-21.514726005026727
uk,-19.000427113359112
t1,1.0
t1,1.0015589374554645
t1,0.9617237734064119
t1,0.8632375016851476
t1,0.8760646398917324
t1,0.7827212384494998
t1,1.258219491486472
t1,1.064463426448385
t1,1.110697249042135
t1,1.0623993837603893
t1,1.209665883823493
t1,1.0957619366135323
t1,1.2817980946265233
t1,1.2781460464524492
t1,1.3427342177490682
t1,1.4359103264919768
t1,1.4425829494052402
t1,1.3778334465129842
t1,1.4301639548934049
t1,1.0628363167520485
t2,-0.6
t2,-0.5984410625445354
t2,-0.622942889346763
t2,-0.4672040657366809
t2,-0.10615937383425383
t2,-0.11961093316199957
t2,-0.12929198099301634
t2,0.06393450051832675
t2,-0.16780318271868258
t2,-0.25366808651850076
t2,-0.19919910367563615
t2,-0.19664545597127128
t2,-0.2021919640926304
t2,-0.17712966452512935
t2,-0.09028925472804819
t2,-0.0989733580467207
t2,-0.1487356351353914
t2,-0.707710235383205
t2,-0.6922355854812717
t2,-0.5813624373943871
t3,0.3
t3,0.30015589374554646
t3,0.2974585533704134
t3,0.3366066251633399
t3,0.4001154889343077
t3,0.39056482225247546
t3,0.3414573076482878
t3,0.3628853691054635
t3,0.366991360616041
t3,0.3778662562813448
t3,0.37453573111317057
t3,0.3529722721304004
t3,0.33332845282931545
t3,0.3330502550938414
t3,0.33964338878909844
t3,0.3419305954113876
t3,0.34043095156925157
t3,0.3339786411217725
t3,0.3214531046027975
t3,0.2812556998040271
t4,0.1
t4,0.0997902959188896
t4,0.10447849600716413
t4,0.08248909179900649
t4,0.032474415505262796
t4,0.06874344465084196
t4,0.1739907930019976
t4,0.13939090219796446
t4,0.1489394975320321
t4,0.14685694552126705
t4,0.1487435759909909
t4,0.16070330189135457
t4,0.14881818059063873
t4,0.15204279156332506
t4,0.15336954213122092
t4,0.11669237059377664
t4,0.1072895231321751
t4,0.0429946073442912
t4,0.051045743368125306
t4,0.09577729425691309
t5,0.7
t5,0.6997902959188895
t5,0.7038569564776589
t5,0.6765855009107615
t5,0.6277674593970346
t5,0.6626936928866491
t5,0.7819584003657882
t5,0.7988200624358573
t5,0.8000996336931627
t5,0.8064099080693415
t5,0.791934445828983
t5,0.8090743383011134
t5,0.823075111719382
t5,0.8224113365612437
t5,0.8169548971250717
t5,0.7969965066298554
t5,0.794038679888586
t5,0.8222230977550666
t5,0.8461986278562329
t5,0.7320754662904649
t6,1.5
t6,1.497902959188896
t6,1.5478781236003785
t6,1.3422639713123472
t6,0.7563316391089623
t6,1.1957475175439694
t6,1.1901195410543923
t6,1.090124390283527
t6,1.156590149866098
t6,1.1275576631179423
t6,1.1303349786794368
t6,1.3018276594391225
t6,1.1752038936559153
t6,1.1841277316797627
t6,1.130974532593554
t6,0.8523298125573132
t6,0.8158860802423744
t6,0.9801421885387406
t6,0.8972070729671922
t6,0.8696167014168126
