Parameter,Case Dual
Cost,[139.60086986]
xk1,0.035999787562829795
xk1,0.06521102946181541
xk1,0.11614482541715228
xk1,0.2229901529252527
xk1,0.4109195418333146
xk1,0.6059734690545588
xk1,0.7525644343307769
xk1,0.9154924887394191
xk1,1.243207405216878
xk1,1.728666144572759
xk1,2.333764672605062
xk1,1.1789980829529472
xk1,0.03798870566681187
xk1,-0.6525660853719424
xk1,-0.42186094462096535
xk1,0.3776018585868773
xk1,1.3216951780518322
xk1,3.8588879078571496
xk1,5.326950511333563
xk1,6.626700862238947
xk2,0.05430465943142716
xk2,0.0552993654834558
xk2,0.09086837057952586
xk2,0.20717063597334043
xk2,0.36912113246532696
xk2,0.4389008283242666
xk2,0.4493239468168812
xk2,0.5831730713256649
xk2,0.9389161460560355
xk2,1.2889427569099092
xk2,1.6247200110176836
xk2,-0.7519424246286792
xk2,-0.9537149408469201
xk2,-0.16843209104425685
xk2,0.4035290064806957
xk2,0.7553393531844963
xk2,1.2124947643225623
xk2,4.163958059914103
xk2,3.5624645989985004
xk2,3.6727737985689344
xk3,0.06835953270082311
xk3,0.03416079754197117
xk3,0.10696235399547314
xk3,0.25251393329155664
xk3,0.40735991549175155
xk3,0.4661957470970197
xk3,0.5703786772245943
xk3,0.8505787565373388
xk3,1.2687425218639092
xk3,1.5624597264479054
xk3,1.9973472267623182
xk3,-0.869589923833618
xk3,0.7972111982634248
xk3,0.8506822415283276
xk3,0.042476637578464004
xk3,0.10386281934462736
xk3,0.9918840263140223
xk3,4.961338906071556
xk3,2.7802729960541464
xk3,5.113063965667133
uk,0.048223566354020045
uk,-0.09506003853748053
uk,-0.05381333303076935
uk,-0.10084522387077313
uk,-0.2923576004477392
uk,-0.6813072334168331
uk,-0.9631978006032363
uk,-1.1005490648349199
uk,-1.3305112967861026
uk,-2.016678282367767
uk,-2.7216661061696197
uk,-6.090524697502446
uk,-0.48546932948158084
uk,-0.4179532081706697
uk,0.1455351183950247
uk,0.7448921261238124
uk,0.10981131263794085
uk,0.5833205335743609
uk,-8.60038303387342
t1,1.0
t1,0.9673313772274305
t1,0.97699927170464
t1,0.9915917231346101
t1,0.9837230565481139
t1,0.9997572494098546
t1,1.055491481176454
t1,1.0515664259272546
t1,1.0593171600422555
t1,1.045057781495442
t1,1.0086078888409422
t1,1.548419912615417
t1,1.4624686393275788
t1,1.680648942946793
t1,1.713839630843642
t1,1.9446277129835967
t1,1.8499454000536102
t1,1.5655488128204156
t1,1.4525490784099195
t1,1.4114672692372188
t2,-0.6
t2,-0.6326686227725695
t2,-0.6275399394209159
t2,-0.6391561004570917
t2,-0.6536207469794918
t2,-0.6625330553199753
t2,-0.5440207869807252
t2,-0.5442909819316285
t2,-0.4143981274092582
t2,-0.3937680408949173
t2,-0.5006307502182283
t2,-0.22081965750462124
t2,0.05280231812593256
t2,0.05546124407220786
t2,-0.03784878217966793
t2,0.08610309363979719
t2,0.20831910712928953
t2,0.3141179002325546
t2,-0.13183450775925964
t2,-0.21454013848880854
t3,0.3
t3,0.296733137722743
t3,0.2956788086818987
t3,0.2943753533842166
t3,0.29657954954850524
t3,0.2923890232118689
t3,0.2908061659691662
t3,0.29411303164600255
t3,0.3101032849268592
t3,0.3284840345365403
t3,0.3121849634644949
t3,0.2678883929401215
t3,0.23800548922158218
t3,0.18213796829762913
t3,0.1872003490825992
t3,0.13109956494295877
t3,0.1234947940977559
t3,0.08200369000984098
t3,0.050791047360672664
t3,0.046928047089841565
t4,0.1
t4,0.09963759173591268
t4,0.09947602952704782
t4,0.09929375654744298
t4,0.09878010026272883
t4,0.09992764486463808
t4,0.08944104842411728
t4,0.08789585921163877
t4,0.06688824686424422
t4,0.05450837953460781
t4,0.07231824629098502
t4,0.02829130937005428
t4,0.07140689658862748
t4,-0.0030245743416834198
t4,-0.011347519092215048
t4,-0.03360825055204962
t4,-0.015288379001007962
t4,-0.062026722239995134
t4,-0.03801052932918084
t4,-0.027016715573508078
t5,0.7
t5,0.6996375917359127
t5,0.6994505845003859
t5,0.6993416688096219
t5,0.6991177328306928
t5,0.6998807598972189
t5,0.6928277261970337
t5,0.6920487129589318
t5,0.6850391361076368
t5,0.679480958646348
t5,0.6906780805501495
t5,0.6672781023825821
t5,0.7094826940493009
t5,0.7148101441231957
t5,0.7017738416257315
t5,0.7637773924388034
t5,0.7568172478277764
t5,0.6960392318168368
t5,0.7129388421002573
t5,0.7365843870033075
t6,1.5
t6,1.4963759173591267
t6,1.4948999892134496
t6,1.492042284893968
t6,1.4868896051436082
t6,1.4974941575208145
t6,1.394991338224592
t6,1.3800704725119977
t6,1.2060863896070821
t6,1.1129576417348195
t6,1.2520584316353986
t6,0.8788008082674064
t6,1.1955345946140281
t6,1.234282258152614
t6,1.252201746304794
t6,1.2621003584997283
t6,1.2453160060163806
t6,1.2360821251651126
t6,1.0826838662061595
t6,1.2615364280205306
