Parameter,Case Dual
Cost,[199.51055045]
xk1,0.015686962944642613
xk1,0.05112700988779312
xk1,0.1474084434322008
xk1,0.34548138809425133
xk1,0.6636965549987384
xk1,1.0765739954111875
xk1,1.6212922867482167
xk1,2.05043896264129
xk1,1.8427495642828913
xk1,1.4306179951424554
xk1,1.2754159610313671
xk1,0.37612712609969495
xk1,-0.7012758228154002
xk1,-0.9256159231993014
xk1,-0.27187556040751076
xk1,2.4604922206476574
xk1,9.197746795917467
xk1,29.637563174439936
xk1,24.288083745043124
xk1,19.628199543560385
xk2,0.023663327328488012
xk2,0.05835579235131166
xk2,0.15844023978413027
xk2,0.3450556034063548
xk2,0.5912161218744661
xk2,0.8492766787451581
xk2,1.2247190902691945
xk2,1.3042045573768104
xk2,0.567254476656538
xk2,0.3584662953468544
xk2,0.8103203186238087
xk2,-0.5217514006124173
xk2,-1.3213288000685184
xk2,-0.16681961889511865
xk2,0.8515007601773852
xk2,3.6003149657155875
xk2,10.500363922723015
xk2,33.42140135213271
xk2,1.1778761113890799
xk2,0.5251872495633204
xk3,0.029787731108572642
xk3,0.05801170149375414
xk3,0.17384708925492173
xk3,0.3712648886683519
xk3,0.6294791894260371
xk3,0.9377407331944805
xk3,1.4613849444238411
xk3,1.5790122367937158
xk3,0.9375925063371585
xk3,1.3856288536010912
xk3,1.785279674486986
xk3,-0.5828373763908639
xk3,-0.6774832567969452
xk3,0.7289664886882453
xk3,0.3682486636566193
xk3,3.2797450066708653
xk3,11.037385220834613
xk3,37.41406309087867
xk3,-13.202306977072535
xk3,22.3069237083681
uk,0.021013415999471072
uk,-0.010999953642677095
uk,-0.008867140218091232
uk,-0.12543932051507475
uk,-0.4300838019176289
uk,-0.9413563117724153
uk,-1.4984837617945066
uk,-2.7538005267265886
uk,-3.986421415490403
uk,-2.7875189516429346
uk,-2.3548820581423313
uk,-4.132313486233057
uk,-0.5364305664923741
uk,2.1221360237429323
uk,0.9275543380825219
uk,2.477857559464066
uk,1.0653328710224512
uk,2.1149636733343624
uk,-89.51330847344772
t1,1.0
t1,0.9914546016232503
t1,0.9825054230286189
t1,0.9569939676123832
t1,0.944862659476257
t1,0.8514038837773648
t1,0.8851332238549352
t1,1.1181999714862676
t1,1.1588204658686008
t1,1.111388526467501
t1,1.1300173813270424
t1,1.1181677142948783
t1,1.1003176149629428
t1,1.591893985466214
t1,1.5999068039701538
t1,1.1444901455076666
t1,1.056785763016055
t1,0.980279612775579
t1,1.5344637325369153
t1,1.3824652459521136
t2,-0.6
t2,-0.6085453983767497
t2,-0.6151437516043883
t2,-0.6231856213151131
t2,-0.6254345197408324
t2,-0.651986756397359
t2,-0.6425661103348224
t2,-0.696131048517272
t2,-0.7859814458953287
t2,-0.7847923991612795
t2,-0.7889952473474866
t2,-0.5657699681192969
t2,-0.19344267564228812
t2,0.29210344777560426
t2,0.2737331833811696
t2,0.259099515879163
t2,0.24706981119993415
t2,0.08509106298791003
t2,0.3860914741600499
t2,0.32583378165766086
t3,0.3
t3,0.299145460162325
t3,0.2992491969187952
t3,0.29967307883765837
t3,0.2997477199265092
t3,0.29608487846139037
t3,0.29532557572554485
t3,0.30172533676849317
t3,0.34560808937742815
t3,0.36702959896032095
t3,0.35804615328515893
t3,0.34924391186669873
t3,0.2915239472527684
t3,0.12751573815927053
t3,0.12721619685738705
t3,0.14240852125046266
t3,0.09928304600498
t3,0.05296338971711845
t3,0.09713872150936503
t3,0.031015405125615708
t4,0.1
t4,0.0999326226210525
t4,0.09995070098678528
t4,0.09996867404313288
t4,0.1001064323941269
t4,0.10305374266124037
t4,0.10174239000565623
t4,0.08463591050923443
t4,0.046580673305521965
t4,0.022546892413294585
t4,0.034466431879105794
t4,-0.0331292861958207
t4,0.03663963217113633
t4,-0.0023863528162758538
t4,-0.0027809413760641107
t4,0.06318709745227538
t4,0.062058614838977885
t4,0.06094351249798019
t4,0.11611703507491879
t4,0.15698737693492035
t5,0.7
t5,0.6999326226210525
t5,0.6999627701422123
t5,0.6999926072501953
t5,0.7001233817643632
t5,0.702591542876245
t5,0.7017037644890415
t5,0.6939924387469294
t5,0.675629504299363
t5,0.6687736703688757
t5,0.663885931376425
t5,0.6414801063525083
t5,0.7369826896965272
t5,0.7481406492376459
t5,0.7486673380336836
t5,0.7724793501860244
t5,0.7307883275747563
t5,0.7309776500183736
t5,0.7264276374205091
t5,0.8084111614041206
t6,1.5
t6,1.499326226210525
t6,1.4994451170545997
t6,1.4998129005667225
t6,1.5012473322277415
t6,1.5329321598561505
t6,1.5180632650515902
t6,1.3360917661255143
t6,1.0283217631812376
t6,0.8548499899511723
t6,0.9035773406638116
t6,0.7540043546405313
t6,1.1378310181438736
t6,0.9533039343265881
t6,0.959971202566104
t6,0.9962750701550205
t6,0.7343550987915379
t6,0.6651700689209812
t6,0.6460855330370696
t6,1.4037294358783075
