Parameter,Case Dual
Cost,[97.64692738]
xk1,0.0
xk1,-0.07910235125672192
xk1,-0.23188157200253193
xk1,-0.8900038608665974
xk1,-1.8562815265116124
xk1,-3.105180907841582
xk1,-4.360871208393633
xk1,0.15552917869669344
xk1,2.9115965324449635
xk1,4.013318817561128
xk1,3.7493799615507517
xk1,2.4910119061792284
xk1,1.842556681170957
xk1,0.82386982044174
xk1,-0.8279926779590023
xk1,-1.4182124102230547
xk1,-0.9885018933956391
xk1,-3.8844913612272802
xk1,-4.462818633726636
xk1,0.8190126592653052
xk2,0.0
xk2,-0.11932363856418268
xk2,-0.2551487397477199
xk2,-1.051249110508746
xk2,-1.7412416797676395
xk2,-2.4392915217359348
xk2,-3.0284869732257094
xk2,5.0055575271314
xk2,3.446277514311755
xk2,0.5307153825296819
xk2,1.2449915874375808
xk2,1.0099839907495056
xk2,0.7646754339460456
xk2,-0.36061292182932464
xk2,-1.7722486033583211
xk2,-0.6643906429064483
xk2,0.47959245288912566
xk2,-5.167133386261616
xk2,-2.702185808723114
xk2,7.080323551223127
xk3,0.0
xk3,-0.15020670399882954
xk3,-0.24328937225453304
xk3,-1.2197759627380809
xk3,-1.688372584614492
xk3,-2.6086323844587382
xk3,-3.6003847271758183
xk3,6.137851003144718
xk3,-1.7691259216362287
xk3,-0.5132338271347378
xk3,4.621022994807128
xk3,2.8449487539078904
xk3,1.8168099096009094
xk3,0.18139447819039475
xk3,-1.0889829319754263
xk3,0.539468957000047
xk3,0.0421237498911441
xk3,-7.949845718576923
xk3,-0.3235560416238742
xk3,8.013513580519897
uk,-0.10596214132441593
uk,0.09020278414760101
uk,-0.28319509496758516
uk,1.3100665336517683
uk,2.55579635043471
uk,4.657864474024279
uk,14.429168676039504
uk,-7.126244176177486
uk,-2.590891170362992
uk,-2.3988061106811407
uk,-8.444887711812346
uk,-5.4037520278149485
uk,-4.517452574165456
uk,-2.292607377317719
uk,2.547752663753201
uk,1.5918317928389887
uk,-4.040986320703949
uk,13.320105608703177
uk,12.571095428321133
t1,1.0
t1,0.9995013999997924
t1,1.001323539299448
t1,1.0034085887251198
t1,0.9257572492556679
t1,0.9373215186665195
t1,1.197315191687883
t1,1.0603576156071033
t1,1.2937941782253197
t1,1.4070527853708261
t1,2.4006895158156376
t1,2.4128708769692393
t1,2.4080733012608393
t1,2.412835629596015
t1,2.393053481842209
t1,2.3487538018205396
t1,2.393567946649586
t1,2.3960041668247585
t1,2.412736079027972
t1,2.476903526057423
t2,-0.6
t2,-0.6004986000002076
t2,-0.6020882935586186
t2,-0.6235591161001374
t2,-0.5257449820063161
t2,-0.3245508494870085
t2,-0.0871371185320498
t2,0.2770185635496755
t2,0.29327000020313376
t2,0.3588765643794678
t2,0.28575748522638295
t2,0.2676851730980453
t2,0.21366099593558138
t2,0.1998090603237749
t2,0.24500924305369856
t2,0.12320373600996193
t2,-0.28242233341533757
t2,-0.27689416468573214
t2,-0.21618270813119694
t2,-0.26569640720441723
t3,0.3
t3,0.2999501399999792
t3,0.2994799884893069
t3,0.2905372451049933
t3,0.3288560376207195
t3,0.3634003784896136
t3,0.3895666979218493
t3,0.3863996389586724
t3,0.3061612236591954
t3,0.3089807424201393
t3,0.29785927207729207
t3,0.2943835776593153
t3,0.301062530690626
t3,0.30627207573349674
t3,0.2984467711176097
t3,0.2996854198544097
t3,0.34136291860849755
t3,0.34103920808058324
t3,0.3417403792989521
t3,0.33418214949471775
t4,0.1
t4,0.10007433983941653
t4,0.10031899741930393
t4,0.10568975824006785
t4,0.08719727644243101
t4,0.06608998380030413
t4,0.019993376448058
t4,0.13550166042837752
t4,0.1911376790416632
t4,0.18810842079758813
t4,0.08161220993173124
t4,0.07142155376515939
t4,0.0689708577860781
t4,0.07176221592945387
t4,0.07723371592658283
t4,0.06446720656429342
t4,0.1342187220299607
t4,0.13348954769120208
t4,0.1293645770489557
t4,0.10216434421739053
t5,0.7
t5,0.7000743398394165
t5,0.7004139988946625
t5,0.7057156866806316
t5,0.6857960298412902
t5,0.6686882827422551
t5,0.6388168256645672
t5,0.7463799626357782
t5,0.7941550268330461
t5,0.7863873451703052
t5,0.7278047700474682
t5,0.7203471016173721
t5,0.6928246130519264
t5,0.6833253407213558
t5,0.6898143139240671
t5,0.6726023898166973
t5,0.6596162668175356
t5,0.6592743673098282
t5,0.6471487503273597
t5,0.673258235830306
t6,1.5
t6,1.5007433983941654
t6,1.5027142563002116
t6,1.5500823347969657
t6,1.373029734889932
t6,1.1084522132974428
t6,0.555529640470689
t6,1.5221398786327054
t6,1.5793456076652543
t6,1.5438103039665685
t6,1.3372810531498522
t6,1.33817618177063
t6,1.3485823198350277
t6,1.318130034635178
t6,1.3710926799204548
t6,1.5184233427257443
t6,1.4571146284018444
t6,1.4697393930256573
t6,1.4211958371846274
t6,1.3765390209726536
