Parameter,Case CE
Cost,25.049836221589
xk1,0.1848763614077057
xk1,0.41873778695646935
xk1,0.9881258866983645
xk1,1.6268721508157469
xk1,2.259920335007042
xk1,1.6654603234560903
xk1,0.62981256006188
xk1,-0.4483013122576337
xk1,0.2408695706340469
xk1,1.13912502230106
xk1,1.8410684817375937
xk1,1.3794585444680132
xk1,-0.9529383771068276
xk1,-1.7752903875846162
xk1,-1.5842951337180367
xk1,2.0558327157292373
xk1,9.652149396566024
xk1,16.669245078714304
xk1,9.290515908731148
xk1,6.221168853791096
xk2,0.2788807776039765
xk2,0.4104698630783743
xk2,0.9571506866499797
xk2,1.3072774823358893
xk2,1.5257069860548336
xk2,0.03438116783025208
xk2,-0.6274637401412532
xk2,-0.6813087883461304
xk2,1.3406106141801601
xk2,1.4099906977837489
xk2,0.9287997739955532
xk2,-0.06886958917616372
xk2,-2.575694139855246
xk2,-0.9119920210620268
xk2,0.279383187754418
xk2,4.373473855669598
xk2,11.297683092835033
xk2,12.837665494454193
xk2,-5.951897135881898
xk2,0.9918988728609217
xk3,0.3510596649262974
xk3,0.3346518413037111
xk3,1.0841825259059494
xk3,1.3497166272322207
xk3,1.777365518758447
xk3,0.1853350531937566
xk3,0.6578284132504042
xk3,0.3761476200097286
xk3,2.0337880664662236
xk3,0.28682906070821157
xk3,0.5556538506469028
xk3,0.4628661016229606
xk3,-1.9570400583768823
xk3,1.1082293365827618
xk3,-0.29481151066837397
xk3,3.780005967761539
xk3,10.747825527776106
xk3,11.022049347079362
xk3,-8.089797297649833
xk3,17.123462685316973
uk,0.247652131574051
uk,-0.37586159072203545
uk,-0.17657617355785377
uk,-1.5752935757429216
uk,-2.495504781024437
uk,-5.0177295639939
uk,-2.3221332518250355
uk,-1.4862648654186543
uk,1.6493609234511346
uk,-2.0859103644964656
uk,-1.483050221963599
uk,-2.989995298554005
uk,-4.021791604465449
uk,3.9275031753900103
uk,1.288671960481437
uk,5.4835995275662786
uk,1.0849192249816566
uk,-16.800110980029785
uk,-41.300492064098876
t1,1.0
t1,0.9959539128328481
t1,0.994852283715753
t1,1.0098403106823677
t1,1.0167438669726314
t1,1.0955676452324112
t1,1.1026000481263956
t1,1.15760407602552
t1,1.1781706156847853
t1,1.1288623633169999
t1,1.207051340632239
t1,1.2097688468920276
t1,1.388377531764821
t1,1.2923297507032978
t1,1.1022374534272403
t1,1.3586378113338113
t1,1.3626669271288072
t1,1.4961312754257006
t1,1.7768283594389476
t1,1.7724155726371693
t2,-0.6
t2,-0.6040460871671519
t2,-0.6023560570653473
t2,-0.5641942988316296
t2,-0.47122288701311965
t2,-0.30490516322452366
t2,-0.30252993843285503
t2,-0.3429941639440555
t2,-0.27119684235436775
t2,-0.3383109191316277
t2,-0.3544726630190321
t2,-0.33584656827140114
t2,-0.27077281349038995
t2,-0.051218892542617384
t2,-0.7558843206241096
t2,-0.7467599237049436
t2,-0.7805406399318688
t2,-0.4082117921419199
t2,-0.17227827267493134
t2,-0.1670910216878937
t3,0.3
t3,0.2995953912832848
t3,0.30006604252858265
t3,0.30294819875324314
t3,0.32496859455292193
t3,0.3551117622523839
t3,0.35971147149723914
t3,0.3625035936707533
t3,0.3532337002964401
t3,0.3526817030498042
t3,0.33870365572744904
t3,0.33865601703866643
t3,0.33379065120067014
t3,0.32218960138049724
t3,0.24080548819581732
t3,0.2236062112991019
t3,0.22769557671292637
t3,0.287928924717623
t3,0.2955460992994362
t3,0.2974033577773756
t4,0.1
t4,0.10056390630010319
t4,0.10021822772751207
t4,0.09824778983656328
t4,0.08162448693355451
t4,0.049340186976734195
t4,0.04192109309667548
t4,0.031179796085826522
t4,0.05452811259412818
t4,0.005316602105791907
t4,0.01670435914983425
t4,0.017195917254956408
t4,0.005872787741461168
t4,0.047055639581390175
t4,0.020246050936338907
t4,0.06547555276754179
t4,0.05863850239920225
t4,0.09571579300113936
t4,0.041158778702745695
t4,0.043943949852024634
t5,0.7
t5,0.7005639063001031
t5,0.7001461616117665
t5,0.6989133906137505
t5,0.6846536931551799
t5,0.6640182997172024
t5,0.6589388780358124
t5,0.6689975739179884
t5,0.6707337067498597
t5,0.6742387026288987
t5,0.6945833945653681
t5,0.6938368465038476
t5,0.6926794037664754
t5,0.7013335535725221
t5,0.854667793731738
t5,0.895567432266401
t5,0.9001576407802581
t5,0.8759672384912237
t5,0.8472140629873102
t5,0.8490874421723366
t6,1.5
t6,1.505639063001032
t6,1.50254698164064
t6,1.467586990555157
t6,1.3003787896087509
t6,0.9409935306090738
t6,0.8688096983104625
t6,0.7785643639346608
t6,0.8273494319183259
t6,1.0073137115968862
t6,1.0421488304892668
t6,1.0350131004724328
t6,0.8224446193062229
t6,1.0815550800920966
t6,1.5183454625958148
t6,1.480098501665647
t6,1.4478226540409147
t6,1.4844371000445846
t6,1.184195643760837
t6,1.1936115449108664
