Parameter,Case CE
Cost,29.10966259252917
xk1,-0.039361318549372075
xk1,0.24682569384118755
xk1,0.7929497225128652
xk1,1.3511050579020614
xk1,1.9961822855378546
xk1,2.298127800311374
xk1,1.082862408483748
xk1,0.3724103426162691
xk1,-0.5136303551769809
xk1,0.042808401983526534
xk1,1.2268799351664272
xk1,0.7627240566529485
xk1,-1.0580049724492537
xk1,-3.9938116101664685
xk1,-3.5280147602123053
xk1,1.9915274658942013
xk1,7.6140671821917865
xk1,6.516279513051593
xk1,-0.7509025787925577
xk1,1.6147496364176948
xk2,-0.059375434852478585
xk2,0.4194205985667201
xk2,0.9077445311192173
xk2,1.022963597539746
xk2,1.4030514883702068
xk2,1.3048429070326697
xk2,-0.7809593506260473
xk2,-0.22283422888225618
xk2,-0.4208032340320959
xk2,0.7899891109001723
xk2,1.7019026677789912
xk2,-0.6348927156258337
xk2,-2.582650146099323
xk2,-4.057177488366549
xk2,-0.06685937096875587
xk2,6.914462438702745
xk2,7.384358798423258
xk2,-1.027201351740918
xk2,-7.983692879966651
xk2,6.950657906903037
xk3,-0.07474270970425356
xk3,0.5667352161816243
xk3,0.8375311942837753
xk3,0.8927369895132998
xk3,1.7379872790666437
xk3,1.6906463155285583
xk3,-0.546055898294702
xk3,1.637184509182386
xk3,-0.07293868035097488
xk3,1.01985321537526
xk3,1.190775064465211
xk3,-1.7428870883332166
xk3,-1.691203299757643
xk3,-2.959669744445266
xk3,1.211045971667711
xk3,5.4984542281610755
xk3,2.7072544499453532
xk3,-3.118581016632761
xk3,-2.7366085360448316
xk3,17.456279343621244
uk,-0.05272653345979296
uk,0.5300848580333021
uk,-0.320827178610618
uk,-1.3451019102018977
uk,-1.6607980105495612
uk,-3.520832492825397
uk,-5.53493446349383
uk,-0.08133247536971075
uk,-2.356231915135982
uk,1.537017053813292
uk,-0.1690808591987441
uk,-4.134439041028537
uk,-0.6720761881301224
uk,0.9461149542107846
uk,9.573031205190668
uk,8.124470117754663
uk,-5.90339893109071
uk,-15.83795032133986
uk,-9.023649733754334
t1,1.0
t1,0.9999836015108534
t1,0.9905551341103914
t1,0.9413695725654476
t1,0.9240075743832001
t1,1.032908360282232
t1,1.101301991070995
t1,1.0980373125642353
t1,1.182987832961549
t1,1.3525213305589718
t1,1.3486272380026874
t1,1.394841236883025
t1,1.3097274640363958
t1,1.429686422601737
t1,1.4451433871199397
t1,1.4617850721041443
t1,1.747172560970494
t1,1.7311022924264048
t1,0.9764378112344861
t1,1.2299440134622535
t2,-0.6
t2,-0.6000163984891466
t2,-0.6136971215527015
t2,-0.5968188493079964
t2,-0.5326757996100607
t2,-0.33012799510447705
t2,-0.2824652667751184
t2,-0.26662313146032346
t2,-0.4214537843050723
t2,-0.39098912955877463
t2,-0.38207479552929446
t2,-0.3067569018706526
t2,-0.38958589647115915
t2,-0.3577809159962975
t2,-0.016998106187186945
t2,-0.012845234574191487
t2,-0.6269522966078821
t2,-0.5797154947897224
t2,-0.6826348151297708
t2,-0.20233799699631605
t3,0.3
t3,0.29999836015108533
t3,0.2978265738007379
t3,0.30675822536626046
t3,0.3185716063573545
t3,0.3347146520475916
t3,0.36874726883432957
t3,0.3647320121831585
t3,0.3759053629457703
t3,0.3509348534992289
t3,0.3501642925659935
t3,0.348347164591609
t3,0.3323030971888697
t3,0.3013310128979207
t3,0.3041286133262457
t3,0.30478850517881545
t3,0.22965553091812188
t3,0.22728867310909565
t3,0.14469974899309543
t3,-0.05242104539619133
t4,0.1
t4,0.10009361957430006
t4,0.10247089010753441
t4,0.09911914547543003
t4,0.09271453877037504
t4,0.07467800515333219
t4,0.031884844628203936
t4,0.04024551018354289
t4,0.021002802388504604
t4,0.06495838992009748
t4,0.0633889787906389
t4,0.058011064473792416
t4,0.05841017857902316
t4,0.06278585197552522
t4,0.09517958907583644
t4,0.09213389218011497
t4,-0.0009519524394513146
t4,0.015944813916602
t4,0.008350524348735615
t4,-0.09115770690130442
t5,0.7
t5,0.7000936195743
t5,0.7025423913800105
t5,0.6970297930743216
t5,0.6898259557075589
t5,0.6803785239784225
t5,0.6530991568168629
t5,0.6579178531019475
t5,0.7200004592788213
t5,0.7404350112632057
t5,0.7399321521488483
t5,0.7112856687223945
t5,0.7483708913553897
t5,0.7883150138076691
t5,0.7812754856488829
t5,0.77925299805529
t5,0.7861734169909895
t5,0.7845244883660245
t5,0.4854259657985586
t5,0.564196068074347
t6,1.5
t6,1.5009361957430005
t6,1.5243513771252708
t6,1.503923410320833
t6,1.4291985578470676
t6,1.1711593176551884
t6,0.7562812053135313
t6,0.8312528088977117
t6,0.7535094784658605
t6,0.8167529672489432
t6,0.8239761269366551
t6,0.8125177092860676
t6,1.1266719860334153
t6,1.0808536016424708
t6,1.0671083901608736
t6,1.0436397479690214
t6,0.6606870942425179
t6,0.6247658224193814
t6,1.0909373243831895
t6,1.1926351319263668
