Parameter,Case Dual
Cost,[359.15311079]
xk1,0.0
xk1,0.016448774115584725
xk1,0.06425162010191748
xk1,0.16345081088622226
xk1,0.4855386180428033
xk1,0.7005983822682831
xk1,0.8055562695886006
xk1,1.0007528574225395
xk1,1.0448530234553928
xk1,1.6040774508664564
xk1,2.4894565506435202
xk1,1.623866990678786
xk1,1.1100850127391126
xk1,0.4911462812872524
xk1,-0.21715075799664482
xk1,-0.44472696499396047
xk1,-1.479811440526496
xk1,-4.4296408619339145
xk1,0.41483704265613985
xk1,0.5360068327883365
xk2,0.0
xk2,0.02481249853540992
xk2,0.0772420503484656
xk2,0.16680512751471116
xk2,0.5352815438591517
xk2,0.4841901941027215
xk2,0.3802693174606138
xk2,0.6846762417525745
xk2,0.5883773513493217
xk2,1.3241543766415533
xk2,2.070201380340587
xk2,-0.36168834787049214
xk2,0.029102402447287366
xk2,0.34832454053055
xk2,-0.570272238738026
xk2,-0.3963963027484778
xk2,-1.5542114181668103
xk2,-4.992822687946953
xk2,5.892743941655454
xk2,0.32255750673796046
xk3,0.0
xk3,0.03123432102794693
xk3,0.08103528576373746
xk3,0.17265557386771452
xk3,0.6156983374579658
xk3,0.38275117723605
xk3,0.5237292238742342
xk3,1.1092082761702715
xk3,0.7666534035910813
xk3,1.8713337174867146
xk3,2.3799119342890758
xk3,-0.7804284193617573
xk3,1.9806853743247885
xk3,1.2433956071896028
xk3,-0.7767811479819915
xk3,0.023284036521078317
xk3,-1.9048345224826277
xk3,-5.680177244307649
xk3,9.617307764197475
xk3,-6.771666164433769
uk,0.022033895336612503
uk,0.002719148961095183
uk,-0.05131435569824458
uk,0.024368701132014184
uk,-1.0484549498392521
uk,-1.0511575596669405
uk,-0.962351423156728
uk,-2.07070140909333
uk,-1.0198817324620437
uk,-2.571565545325698
uk,-6.603009170765112
uk,-0.38192414277347936
uk,-2.8983968115812324
uk,-2.5503370828407794
uk,1.077502806818925
uk,-0.7297210971143038
uk,0.051573558209276255
uk,18.862705516882272
uk,-14.530465004767404
t1,1.0
t1,0.9999640529559155
t1,0.9998306025802193
t1,0.9999294326987259
t1,1.0122932552300588
t1,1.0020959582602698
t1,1.0073681930735718
t1,1.133634696138155
t1,1.1242406934776061
t1,1.281915916193674
t1,1.3534303444478177
t1,1.4175713525146836
t1,1.6751081493387345
t1,1.6373243174498058
t1,1.6855170889963191
t1,1.44374988472239
t1,1.5147124188147232
t1,0.9427648632793691
t1,0.9556621985860773
t1,1.2595569563076312
t2,-0.6
t2,-0.6000359470440845
t2,-0.6000437155958565
t2,-0.6007442112489051
t2,-0.5944201082972195
t2,-0.5838905550978367
t2,-0.5532085127229264
t2,-0.45210868169222174
t2,-0.4540167200648209
t2,-0.33012394805740797
t2,-0.4169770584666236
t2,-0.3428714053042887
t2,-0.035096155127744944
t2,-0.22917030812091288
t2,-0.2271369344532931
t2,-0.1988318761015574
t2,-0.09113909310302754
t2,-0.17635306318734154
t2,-0.046787011468252204
t2,-0.40226633461580336
t3,0.3
t3,0.2999964052955915
t3,0.3000085493647402
t3,0.29988929605995024
t3,0.29841207657345986
t3,0.30422347991642723
t3,0.30717477528596776
t3,0.31306024896729684
t3,0.30463686741100443
t3,0.30243800488190886
t3,0.3536813925333039
t3,0.3286132886758846
t3,0.26392498052454316
t3,0.29046466749404515
t3,0.2873176840639713
t3,0.28108244722349507
t3,0.2694188313783404
t3,0.20851519427123302
t3,0.19228587039473347
t3,0.14302147360334405
t4,0.1
t4,0.10000382139027802
t4,0.10000601480740516
t4,0.10005678471018735
t4,0.10041043132145108
t4,0.09760803587323331
t4,0.09532417931152008
t4,0.07826109303353777
t4,0.08671037203601256
t4,0.06327204191372865
t4,0.004110923149006851
t4,0.038394193530044717
t4,-0.036191387059418455
t4,-0.08041597579554619
t4,-0.07127072296103851
t4,-0.09631740067118853
t4,-0.10086317687739313
t4,-0.0905932180784826
t4,-0.10014661342842879
t4,-0.0771767046471272
t5,0.7
t5,0.700003821390278
t5,0.7000027595572453
t5,0.7000636805101823
t5,0.7006422711282763
t5,0.6978953067086201
t5,0.6970329450062527
t5,0.6962631632255236
t5,0.7013416447192582
t5,0.700886758305153
t5,0.6503246222849047
t5,0.6871014560448695
t5,0.7808162133927459
t5,0.7500979086682761
t5,0.7583597277365512
t5,0.7625151639764643
t5,0.7640331206220761
t5,0.7855310493698044
t5,0.7623006114124566
t5,0.7851428170946396
t6,1.5
t6,1.5000382139027801
t6,1.5000764260800996
t6,1.5006165482060216
t6,1.5018804738209237
t6,1.4743416736922643
t6,1.4445595838355518
t6,1.29682671463579
t6,1.3572782196189177
t6,1.22957370466073
t6,0.8438664427726965
t6,1.224954151197812
t6,1.1689018326684393
t6,1.1162354826769985
t6,1.1441752112803945
t6,1.2621258680777523
t6,1.2942240049341787
t6,1.221259156741085
t6,1.015228397292995
t6,0.9739447988744038
