Parameter,Case Dual
Cost,[229.18127129]
xk1,0.0
xk1,-0.082989036856648
xk1,-0.30602336153101556
xk1,-0.8745876539997363
xk1,-1.70497409647361
xk1,-2.9033109609668037
xk1,-2.6502100009824305
xk1,-2.451561489766562
xk1,-1.188908781599779
xk1,-0.6111159396199999
xk1,-0.38533525670069285
xk1,-1.0709488191535141
xk1,-2.065221766357031
xk1,-2.3844011338703575
xk1,-2.8364699144914995
xk1,-2.86080179594944
xk1,-2.1542130547231633
xk1,-6.56186534457273
xk1,-3.689182565603151
xk1,-0.8686025553035897
xk2,0.0
xk2,-0.12518659671933216
xk2,-0.3623379285178408
xk2,-0.938600497569238
xk2,-1.5207240860279159
xk2,-2.361932577800005
xk2,-0.7019439551560821
xk2,-0.9022053630386512
xk2,0.1797326557782158
xk2,-0.13078478852839204
xk2,-0.4012007125177832
xk2,-1.2834807057773896
xk2,-1.8194117290019896
xk2,-1.0936808380397538
xk2,-1.665207621424391
xk2,-1.596155272700668
xk2,-0.3726816696008632
xk2,-7.940527480867831
xk2,1.4867662771965993
xk2,3.540339747899115
xk3,0.0
xk3,-0.1575871020208072
xk3,-0.37439151451043834
xk3,-1.0110914908650355
xk3,-1.543281383425265
xk3,-2.6396772556406956
xk3,-0.5757789402979178
xk3,-2.673775541649928
xk3,-0.7301302850914003
xk3,-1.3832058080749645
xk3,-0.7923955051259918
xk3,-1.437781755379518
xk3,-1.6656435248562547
xk3,-1.0154362963512755
xk3,-2.9088879257489126
xk3,-2.4182151605430056
xk3,-1.0196606652546552
xk3,-11.42747728083353
xk3,6.002340261841857
xk3,-1.071137710338235
uk,-0.11116860046218448
uk,0.010587104009431357
uk,0.10009097736112352
uk,1.1886163460684456
uk,2.1789679640907242
uk,6.519452522431675
uk,2.746150819410677
uk,5.947113459648156
uk,1.6599131044536262
uk,1.805880238323415
uk,0.34936816670224036
uk,1.8009895354756886
uk,3.971265590957698
uk,2.564394689954831
uk,5.492141972142586
uk,6.019382578551392
uk,-3.6979436169439115
uk,25.16338651400454
uk,-0.9904457991978548
t1,1.0
t1,0.9997440833830546
t1,0.9989962820594812
t1,0.9915231244328465
t1,0.9670135546692522
t1,1.0297162396264925
t1,1.0095640079385766
t1,1.4310494616160812
t1,1.3906275952550915
t1,1.4746746678460019
t1,1.4537383767017822
t1,1.454649810867984
t1,1.3875563088365188
t1,1.4410517983319042
t1,1.4897293250551369
t1,1.571611855223453
t1,1.3341097278151177
t1,1.2367332736846137
t1,1.2346860431329092
t1,1.4628651068905982
t2,-0.6
t2,-0.6002559166169453
t2,-0.6002215804583734
t2,-0.5851011416521721
t2,-0.49043629661394256
t2,-0.20167727043707206
t2,-0.23238486580865053
t2,-0.08079096560476254
t2,0.006312510129546867
t2,0.015048414914478059
t2,0.0559688646909194
t2,-0.012466220164907615
t2,-0.13675196063689826
t2,-0.18121727360604178
t2,-0.057371177359985676
t2,-0.05745976533818561
t2,0.11634138772867236
t2,0.054984963821029194
t2,0.00736509436407768
t2,-0.14980513041554108
t3,0.3
t3,0.29997440833830546
t3,0.3000294890425077
t3,0.30194145361976504
t3,0.32614082440860204
t3,0.3756795052880216
t3,0.36497349516571786
t3,0.3447377081563743
t3,0.33159436479715604
t3,0.3225676635381053
t3,0.3194422993252946
t3,0.33245158718716966
t3,0.3878184900087319
t3,0.3557049437694683
t3,0.35268760567253604
t3,0.34946012762311257
t3,0.3339609578033492
t3,0.31955880181019575
t3,0.32055787872114183
t3,0.29649954992415023
t4,0.1
t4,0.100038033021273
t4,0.10003669002751416
t4,0.09901364312499399
t4,0.08530103090004701
t4,0.0492187558624248
t4,0.06477199563538712
t4,0.06474042998823303
t4,0.10485442460571656
t4,0.08164367934900638
t4,0.08803150743281093
t4,0.08542606712162906
t4,0.09406913995702168
t4,0.09985086032468754
t4,0.08725485232657894
t4,0.06829365284836973
t4,0.11828426753430606
t4,0.11857355920459312
t4,0.11781579386413828
t4,0.13838655667793145
t5,0.7
t5,0.700038033021273
t5,0.7000125363128236
t5,0.6985069988264876
t5,0.6851475458109858
t5,0.6588990938657662
t5,0.6724586965837366
t5,0.7154225906594254
t5,0.7421934348551902
t5,0.7335396399467861
t5,0.7443320064563771
t5,0.7114733622301467
t5,0.6953192554669126
t5,0.6955947858859721
t5,0.7026158746034585
t5,0.6853527027833333
t5,0.7222401602533008
t5,0.7175900025932934
t5,0.7243237604662524
t5,0.7475857146647893
t6,1.5
t6,1.5003803302127299
t6,1.500487761568649
t6,1.4877006588774302
t6,1.344792200390339
t6,0.92071436446221
t6,1.0828641363087752
t6,0.8812050060256575
t6,1.025363991090218
t6,1.011598986357365
t6,1.025461175037656
t6,1.002565716742979
t6,0.8129979553259878
t6,1.0313345571105175
t6,0.9852849882109705
t6,0.9104716234143158
t6,1.0937886627395603
t6,1.0171512000112282
t6,1.0485266008319827
t6,0.9986413647288508
