Parameter,Case CE
Cost,22.12065497896602
xk1,0.1165237929797159
xk1,0.3731237203810673
xk1,0.4800999241722159
xk1,0.6357044087814371
xk1,0.5936994939800625
xk1,0.528948179295075
xk1,0.5445695647064551
xk1,0.37469396374096736
xk1,0.6622588292966158
xk1,1.74913291449683
xk1,2.370038545886792
xk1,0.3769286403412963
xk1,-2.3923287791214363
xk1,-4.972523526817421
xk1,-2.9681507477817397
xk1,4.694983229091328
xk1,14.115568149686665
xk1,16.768694117768316
xk1,6.468587046956206
xk1,4.5264749839838565
xk2,0.17577283214557082
xk2,0.42343610993476655
xk2,0.25737632974975594
xk2,0.3876931557574379
xk2,0.26407795933457406
xk2,0.20833666482579388
xk2,0.3462614497442301
xk2,0.05499849150110719
xk2,0.6405970878708718
xk2,1.9937158352582676
xk2,1.4967635022182049
xk2,-2.281435027253733
xk2,-3.5194874223369226
xk2,-3.5224514555010336
xk2,1.5943510534641867
xk2,9.653857602745733
xk2,13.638196575665592
xk2,6.872538532584742
xk2,-8.919523001387388
xk2,4.274167209774597
xk3,0.22126565622147293
xk3,0.4182789520152349
xk3,0.14038643815505902
xk3,0.6143132861924117
xk3,0.41055506462064834
xk3,0.4610812053456954
xk3,0.6360756328139731
xk3,0.11088271162586827
xk3,1.0721808263922268
xk3,2.2839696862420475
xk3,0.9868343206726427
xk3,-2.5322275901083637
xk3,-1.2646689647226368
xk3,-2.450622537279451
xk3,1.7639984539799147
xk3,7.500654330397267
xk3,9.711084226681471
xk3,4.9398322564512736
xk3,-4.391961905772904
xk3,21.80949798247846
uk,0.1560898752981114
uk,-0.09062528081945681
uk,-0.8557544281546274
uk,-0.42468710284403677
uk,-1.282660818191205
uk,-0.9883586683197447
uk,-0.823947366793922
uk,-1.3801579621955367
uk,0.06470772559389842
uk,-0.439992532218396
uk,-4.1124565788479295
uk,-6.293800228335871
uk,0.8139088038462723
uk,2.814582421260893
uk,11.040230946375218
uk,8.326469345532908
uk,-6.864142522441622
uk,-26.65495695960814
uk,-33.40481300550194
t1,1.0
t1,0.9987611888051926
t1,0.9892281355888465
t1,0.9890868330395352
t1,1.0303518731830494
t1,1.040751488371792
t1,1.0716078421353474
t1,1.1202962079646288
t1,1.0992195659892243
t1,1.0155751525863925
t1,0.899218073212072
t1,0.9032849961516127
t1,0.8433836251673625
t1,0.9573893686947055
t1,1.210648744606781
t1,1.1853935427883215
t1,1.1743384858577837
t1,1.1737131651129735
t1,1.2944547163072329
t1,1.1731939858022304
t2,-0.6
t2,-0.6012388111948074
t2,-0.5996505942614672
t2,-0.5974964366006738
t2,-0.5480376662493641
t2,-0.5403403518714242
t2,-0.5314088396641654
t2,-0.5729063524771294
t2,-0.5841660244822277
t2,-0.5553316621336069
t2,-0.4503058962355939
t2,-0.33323678022521497
t2,-0.3317285371268823
t2,-0.5598829677271449
t2,-0.3165645514110638
t2,-0.3102023431724874
t2,-0.2889794989779727
t2,-0.3409636564252307
t2,-0.30581105244824125
t2,-0.2316762834987572
t3,0.3
t3,0.29987611888051924
t3,0.3010608523871228
t3,0.30150262406847855
t3,0.30341676540036594
t3,0.305787335706445
t3,0.3077358706918537
t3,0.3175608630404547
t3,0.3242776802320656
t3,0.33516335301497724
t3,0.36603515578020435
t3,0.38051540212525353
t3,0.3855919585361512
t3,0.3707602923607928
t3,0.3658083680393635
t3,0.3631540208901267
t3,0.36510280704513887
t3,0.3630998915878282
t3,0.3563441399385206
t3,0.3395644041981374
t4,0.1
t4,0.10015689356749788
t4,0.09964490924063577
t4,0.09933988470149614
t4,0.09625379930345518
t4,0.093432401605469
t4,0.08778662076286156
t4,0.06541530564813901
t4,0.059757584287017364
t4,0.05193414728422648
t4,0.03360494971443767
t4,0.015755411777842294
t4,0.01838046157663278
t4,0.04353026198878758
t4,0.0883750825777657
t4,0.09368764226442505
t4,0.09669657182562322
t4,0.09484324527496638
t4,0.08688482027020548
t4,0.11968411767481804
t5,0.7
t5,0.7001568935674979
t5,0.6993391151568221
t5,0.6990255401610063
t5,0.6989757974108946
t5,0.6974337280849374
t5,0.6964082428068111
t5,0.6912079958667401
t5,0.6878054010442239
t5,0.6918564687990006
t5,0.6780269657224535
t5,0.6540034839763261
t5,0.6545457429815275
t5,0.7348828693939695
t5,0.7223114152934246
t5,0.7240155823092632
t5,0.7221626319509841
t5,0.7235346032589707
t5,0.7324021353077961
t5,0.7374419027772268
t6,1.5
t6,1.5015689356749788
t6,1.497983745142441
t6,1.4947740700754057
t6,1.447352094065865
t6,1.4228184930127967
t6,1.3781946968940906
t6,1.2512454651302733
t6,1.216853700722931
t6,1.2042405347212888
t6,1.1350737695935993
t6,0.9276848877438351
t6,1.0565659578609488
t6,0.9551903304469709
t6,0.9639585758381066
t6,1.0031036282752785
t6,1.0160212832699431
t6,1.0295203996234599
t6,0.900377094690152
t6,0.9519249798749452
