Parameter,Case Opt,Case CE,Case Dual
xk3,0.236052482,0.5879430281,1.2744180212
xk3,-1.1207107471,0.2895997416,2.1763807193
xk3,0.2192508946,0.9141518009,2.6869098602
xk3,1.2974706636,1.6613036342,1.0069818068
xk3,0.4864296296,0.9498075481,3.6167373137
xk3,-1.8418637635,0.6577033803,1.620663779
xk3,-0.4701951962,1.3482512202,1.0528942912
xk3,-1.2066267869,2.9693739817,1.6241142754
xk3,3.3387223362,-5.2420311131,-0.0558667195
xk3,1.3290230756,-0.8460685684,0.6148271802
xk3,-0.85986675,-3.8152006438,-0.087759072
xk3,-6.4782657569,-2.8343976545,-0.3307703015
xk3,-1.7614367693,-2.9823212602,-0.2749915221
xk3,9.6289409495,-6.4699313718,-2.1144230648
xk3,10.2439660548,9.9070384793,-3.8628404885
xk3,-2.034489174,-12.7404368266,-13.5801530429
xk3,-12.2177992942,4.6884296721,-37.1513369424
xk3,0,13.0429148952,-65.63564177
uk,0.6544756637,0.2080890527,0.3165391407
uk,-2.504640198,-0.3041161786,0.1168699631
uk,0.938298716,-0.4051591623,-1.1438135113
uk,1.3904635019,-1.3731904143,-3.5767122973
uk,1.2565684582,-0.7179459331,-7.2791690106
uk,0.3566989968,-1.0108067341,-3.4929557055
uk,0.0784747076,-2.9724716836,-7.248918249
uk,-1.9540364653,-2.9426676906,-4.0289286827
uk,4.0012275271,-1.976197902,-1.6885427358
uk,3.7358970598,-1.0799017719,-2.9066124224
uk,2.646895701,-9.4174791807,-0.0196943709
uk,-7.2484939192,5.9932319816,-1.2189394447
uk,-4.9609478269,2.618874802,-0.3340204742
uk,6.9794536555,10.523220338,0.4318119827
uk,15.1498406326,9.5194326441,-0.423242836
uk,4.6545215028,4.6453581239,1.7497356059
uk,-24.7364419352,19.0854801771,-0.4211140839
uk,-27.1967679903,-23.0446257269,2.7915174477
uk,17.8342010387,16.4913420813,34.9548751605
t1,1.8,1,1
t1,1.8,0.9970241739,0.9984130097
t1,1.8,0.9940540789,0.9584700089
t1,1.8,1.0027730538,0.9038823352
t1,1.8,1.001472167,0.9560710975
t1,1.8,1.0407236676,0.9127489886
t1,1.8,1.2324736011,1.3825358618
t1,1.8,1.1761210547,1.3796926978
t1,1.8,1.1446000335,1.3597292836
t1,1.8,1.1284230311,1.3979060697
t1,1.8,0.9712049998,1.4866829677
t1,1.8,1.0854322452,1.5118847015
t1,1.8,1.0935339827,1.5232283614
t1,1.8,1.0428351324,1.5124158386
t1,1.8,1.0583883264,1.2852300358
t1,1.8,2.2467367315,1.4568288378
t1,1.8,1.9792151517,1.21091438
t1,1.8,2.1655655004,1.6160884681
t1,1.8,1.3537407269,0.850571691
t1,1.8,1.1470818787,-0.1266164928
t2,-1.01,-0.6,-0.6
t2,-1.01,-0.6029758261,-0.6015869903
t2,-1.01,-0.599241877,-0.6095050229
t2,-1.01,-0.5601314111,-0.4184008185
t2,-1.01,-0.5656160683,-0.1700036525
t2,-1.01,-0.5379552111,-0.1869848333
t2,-1.01,-0.5593774081,-0.2036441394
t2,-1.01,-0.5768303416,-0.1822316641
t2,-1.01,-0.5381407123,-0.1531390529
t2,-1.01,-0.556660594,-0.1782063771
t2,-1.01,-0.5426845348,-0.083970806
t2,-1.01,-0.5486412533,0.038651008
t2,-1.01,-0.5918771604,0.0258799761
t2,-1.01,0.0138189665,-0.1000536858
t2,-1.01,0.0351206753,-0.450271751
t2,-1.01,0.1643391065,-0.3513907442
t2,-1.01,-0.0129592129,-0.3408190127
t2,-1.01,-0.3400626144,0.2212110948
t2,-1.01,-0.2421979078,-0.5398966807
t2,-1.01,0.8411726622,1.4104466861
t3,0.58,0.3,0.3
t3,0.58,0.2997024174,0.299841301
t3,0.58,0.3008036151,0.3009862495
t3,0.58,0.3062485208,0.3410873949
t3,0.58,0.3051556214,0.3819677088
t3,0.58,0.3050412945,0.3796481555
t3,0.58,0.3160176474,0.3646139278
t3,0.58,0.3462124981,0.3615677142
t3,0.58,0.3573880097,0.358419737
t3,0.58,0.3652307104,0.3597095605
t3,0.58,0.4146494796,0.3220868926
t3,0.58,0.3769867036,0.3075379136
t3,0.58,0.4157567607,0.3084907316
t3,0.58,0.5131796323,0.3112835381
t3,0.58,0.5154333274,0.3296496248
t3,0.58,0.3317164836,0.3078966566
t3,0.58,0.3902047795,0.2774918242
t3,0.58,0.6364122289,0.3582891419
t3,0.58,0.5661530337,-0.1834043882
t3,0.58,0.5573175016,-0.5638475641
t4,0.3,0.1,0.1
t4,0.3,0.1004016653,0.1002165813
t4,0.3,0.0996081594,0.1017122703
t4,0.3,0.0957312855,0.0801065465
t4,0.3,0.0966112736,0.0474687543
t4,0.3,0.0935948845,0.0551030971
t4,0.3,0.0570402017,0.0654785879
t4,0.3,0.0306749845,0.0740283298
t4,0.3,0.0141823777,0.088660626
t4,0.3,0.0024736632,0.0554975022
t4,0.3,-0.0768314661,0.074240367
t4,0.3,-0.0014203825,0.066449559
t4,0.3,0.002651973,0.066349408
t4,0.3,0.1651199359,0.0633374857
t4,0.3,0.1619391287,0.0566505703
t4,0.3,0.1504879272,0.0610314642
t4,0.3,0.0450815931,0.0693532239
t4,0.3,0.0575936444,0.0675412197
t4,0.3,0.047193587,0.1014989173
t4,0.3,-0.0897124323,-0.0901989012
t5,0.5,0.7,0.7
t5,0.5,0.7004016653,0.7002165813
t5,0.5,0.6994360148,0.7007047585
t5,0.5,0.6959861302,0.6757912118
t5,0.5,0.6966823298,0.6452785828
t5,0.5,0.6974915387,0.651609045
t5,0.5,0.6878366878,0.6908211541
t5,0.5,0.6684226201,0.6955555704
t5,0.5,0.6670551263,0.7005302003
t5,0.5,0.6705944557,0.6786029461
t5,0.5,0.6572501237,0.7308133557
t5,0.5,0.8123828214,0.7214257463
t5,0.5,0.7628482661,0.7201812908
t5,0.5,0.8365331139,0.7260642349
t5,0.5,0.8373335835,0.7394255992
t5,0.5,0.9873006764,0.7491853613
t5,0.5,0.9472025417,0.7574611553
t5,0.5,1.246921021,0.78387351
t5,0.5,1.300183964,0.9206687255
t5,0.5,1.1419316454,0.7546653738
t6,1,1.5,1.5
t6,1,1.504016653,1.5021658129
t6,1,1.4969500012,1.5221842458
t6,1,1.4484923264,1.3020096304
t6,1,1.4577306077,0.9279017982
t6,1,1.4228523215,1.0221918447
t6,1,1.1905313009,0.8545061064
t6,1,0.9965576597,0.8838571841
t6,1,0.8455511421,0.9141902266
t6,1,0.7883027143,0.9059645498
t6,1,0.6468577664,1.0594374574
t6,1,1.5561679771,1.0420463121
t6,1,1.5358699694,1.0254368664
t6,1,1.2834368989,0.9871945792
t6,1,1.2426161136,1.0664968668
t6,1,0.0836696903,1.1077107615
t6,1,0.0610025503,1.1886621371
t6,1,0.7503007915,1.4425431865
t6,1,1.0922749355,1.9344661161
t6,1,1.2717229582,-0.414661116
