Parameter,Case Opt,Case CE,Case Dual
xk3,0.2349065608,0.474119865,-0.0454316261
xk3,0.0937584678,-0.1515550714,-0.0279286441
xk3,-1.0623753026,-0.3172156875,-0.0453177784
xk3,1.4646661088,0.5512796291,-0.0118786515
xk3,-0.8857421208,-0.0889582596,-0.0942607051
xk3,1.5618469953,-1.5188629684,-0.177077361
xk3,-1.942362925,-1.5258977139,-0.2794482058
xk3,-0.3106655604,-3.7832446334,-0.5617031412
xk3,-1.1517980678,-2.7226027637,-0.6649377057
xk3,1.7494965345,1.616386879,-0.6501748552
xk3,2.5821636844,-7.7126082961,-1.4437493062
xk3,-0.4937094399,-4.2125831876,-3.2161143393
xk3,-6.5680253761,1.051823674,-2.7432417468
xk3,-1.526020504,-3.4615671613,-1.083426117
xk3,8.242213035,-3.5738699969,-0.3776790954
xk3,11.4929258931,0.9987527694,1.2212488358
xk3,-2.9895546465,7.2482656896,3.8720607261
xk3,-11.4920184398,-28.0167088431,23.3537862907
xk3,19.3785041297,5.2712808439,-11.7261858202
xk3,0,9.5064975346,13.4534781169
uk,0.344376019,0.3344641441,-0.0320493361
uk,-1.5832252276,-0.933358921,0.0594907403
uk,1.6321658246,-0.4431641727,0.0630507498
uk,-0.9988799509,0.696318084,0.137437463
uk,3.2322171868,-0.5836481249,0.02508878
uk,-1.0026821919,-0.8707755707,0.0581672311
uk,0.5331761959,1.4708674244,0.1631022245
uk,-2.0858703732,1.3687138776,0.2864038017
uk,3.7220621175,7.4139638869,0.9156850612
uk,6.1416145974,11.112102716,1.4691673763
uk,2.4595212811,-3.1981563897,1.1253465337
uk,-6.7611678823,9.0355159159,1.1614466707
uk,-4.9994225404,10.4041667725,5.0819767415
uk,5.6833137014,1.778555241,7.6529503855
uk,16.8269590567,5.8747426935,6.2880431837
uk,2.8928651325,8.0157085774,3.7915981384
uk,-23.7946506157,5.2282433959,-0.9036156023
uk,-29.7625398724,-33.2809961557,4.7700802416
uk,21.3675505301,42.8486221325,-56.6616882851
t1,1.8,1,1
t1,1.8,0.9893583862,0.9990692838
t1,1.8,0.9897080827,1.0013340322
t1,1.8,0.9469483128,1.0038101676
t1,1.8,1.0114310656,1.0258519057
t1,1.8,1.0152582845,1.0002790263
t1,1.8,1.062771847,1.0495758295
t1,1.8,0.9788728637,1.1160465771
t1,1.8,0.8523544275,1.1017910344
t1,1.8,0.9544251019,0.8546661355
t1,1.8,0.7636841773,0.8530664972
t1,1.8,1.3715052044,0.7550038774
t1,1.8,1.2590817149,0.7700947807
t1,1.8,1.2027699889,0.8016240019
t1,1.8,1.2661383783,0.8992337784
t1,1.8,1.3920722513,0.9161328587
t1,1.8,1.9007524385,0.857839879
t1,1.8,2.1509754696,1.3156701921
t1,1.8,2.4434878938,1.2390383034
t1,1.8,2.4413892463,0.9306318507
t2,-1.01,-0.6,-0.6
t2,-1.01,-0.6106416138,-0.6009307162
t2,-1.01,-0.6052241058,-0.6000184781
t2,-1.01,-0.6459792353,-0.6067261463
t2,-1.01,-0.6667275268,-0.592353851
t2,-1.01,-0.6825133737,-0.577524013
t2,-1.01,-0.7588882899,-0.5681365789
t2,-1.01,-0.7575547544,-0.7607466201
t2,-1.01,0.0048837717,-0.7697021538
t2,-1.01,0.1210774843,-0.5100112611
t2,-1.01,0.1803564334,-0.5105544883
t2,-1.01,-0.0773160572,-0.2837801277
t2,-1.01,0.584668449,-0.1485918174
t2,-1.01,0.5722178967,-0.1147603892
t2,-1.01,0.590872566,-0.125361211
t2,-1.01,0.699610169,-0.1454851385
t2,-1.01,0.7552305378,-0.7276751441
t2,-1.01,-1.041108002,-0.0055314988
t2,-1.01,-1.8300922658,0.005558803
t2,-1.01,-1.8356133929,-0.306981309
t3,0.58,0.3,0.3
t3,0.58,0.2989358386,0.2999069284
t3,0.58,0.3001471106,0.2992804698
t3,0.58,0.2978852518,0.2960090653
t3,0.58,0.2883351691,0.2938479283
t3,0.58,0.2922001127,0.2866768185
t3,0.58,0.2622794126,0.2791932353
t3,0.58,0.2871143799,0.2757226099
t3,0.58,0.330080463,0.2784802128
t3,0.58,0.3803228671,0.2956862149
t3,0.58,0.3996260894,0.296204563
t3,0.58,0.4768684811,0.3161121988
t3,0.58,0.5014439728,0.3599945241
t3,0.58,0.5050889664,0.3632887601
t3,0.58,0.5171290037,0.3582410442
t3,0.58,0.5299840891,0.358797907
t3,0.58,0.4744704144,0.3580807954
t3,0.58,0.0477973558,0.2778957475
t3,0.58,0.1815559743,0.250244895
t3,0.58,0.1856046127,0.0654369038
t4,0.3,0.1,0.1
t4,0.3,0.1015521192,0.0999514784
t4,0.3,0.1004935947,0.099699475
t4,0.3,0.1038157784,0.1000783361
t4,0.3,0.1067254462,0.0992525209
t4,0.3,0.1031474043,0.1000701195
t4,0.3,0.1191323594,0.099384359
t4,0.3,0.1118629462,0.0948091732
t4,0.3,0.1152106688,0.0944570312
t4,0.3,0.0550021005,0.071606428
t4,0.3,0.0634529499,0.0714469197
t4,0.3,0.3178801006,0.0580000971
t4,0.3,0.3194569305,0.0412628879
t4,0.3,0.3236954127,0.0328171884
t4,0.3,0.3405387891,0.031869172
t4,0.3,0.3372214721,0.0316560635
t4,0.3,0.3552370052,-0.0260357044
t4,0.3,0.016983873,0.143033406
t4,0.3,-0.035592421,0.1371327113
t4,0.3,-0.0335708017,0.2688209913
t5,0.5,0.7,0.7
t5,0.5,0.7015521192,0.6999514784
t5,0.5,0.700376412,0.6996569484
t5,0.5,0.7016968258,0.6999624168
t5,0.5,0.7088987134,0.699440409
t5,0.5,0.7058767096,0.6986834702
t5,0.5,0.7244332451,0.6984967734
t5,0.5,0.7145865677,0.6950684819
t5,0.5,0.7291110347,0.6948486095
t5,0.5,0.6694974925,0.6790452237
t5,0.5,0.6819405509,0.6789534287
t5,0.5,0.877032134,0.6837512063
t5,0.5,0.8992458635,0.6820142834
t5,0.5,0.9057788698,0.6729117203
t5,0.5,0.8995236113,0.67006771
t5,0.5,0.8743341309,0.6721548548
t5,0.5,0.9420066756,0.706812951
t5,0.5,0.5043048176,0.7626955785
t5,0.5,0.5015523411,0.7528090456
t5,0.5,0.4966417538,0.9012254788
t6,1,1.5,1.5
t6,1,1.5155211925,1.4995147835
t6,1,1.5055405655,1.4972079773
t6,1,1.5589175522,1.5020576369
t6,1,1.5893550871,1.4934173243
t6,1,1.5746102403,1.5001941746
t6,1,1.74617838,1.4971385831
t6,1,1.6824169943,1.4652444176
t6,1,1.4217899041,1.4621478206
t6,1,0.7514510698,1.248826068
t6,1,1.0062839561,1.246859692
t6,1,0.9023238938,1.0964869918
t6,1,0.7327094358,0.9347886626
t6,1,0.8623385993,0.8566032768
t6,1,0.8419121741,0.7621463677
t6,1,0.487360234,0.7469366748
t6,1,1.0730186958,0.4997409397
t6,1,0.0565328305,0.446816767
t6,1,1.3052401801,0.3931785357
t6,1,1.3048851368,0.9133377893
