Parameter,Case Opt,Case CE,Case Dual
xk2,1.4638854056,-1.2744028843,-34.367660274
xk2,0,6.1265566911,-27.9488926818
xk3,0.1847792635,-0.1246120539,-0.0515854552
xk3,-0.2889764235,-0.6990373476,-0.0666575431
xk3,0.1709962954,-1.2429416023,-0.0385146932
xk3,-0.6027441238,-1.0292873305,-0.0374985504
xk3,0.5110069249,-1.173488545,-0.1096892815
xk3,0.9412964616,-1.8377951543,-0.2813997344
xk3,-0.544726378,-0.4028068728,-0.427399366
xk3,0.2053127927,-0.9330288895,-0.5576640639
xk3,-1.0364547566,0.7910962993,-0.6282912037
xk3,2.7832800975,1.0683931548,-0.3624784086
xk3,2.8435419129,-0.0120428541,-0.6812774142
xk3,-1.5981026043,0.9446007523,-1.9180945776
xk3,-5.6669224025,-0.6788731766,-1.522411003
xk3,-0.8528205652,-1.9988651206,-0.7502917777
xk3,7.7434281966,2.1834493706,0.4400850461
xk3,10.5874837353,6.001645567,0.9006167668
xk3,-3.2436999137,10.2855792988,7.8612041157
xk3,-15.2158938019,14.0026297601,29.9206175403
xk3,20.0082388376,-1.8773611678,-55.4838475233
xk3,0,22.189187847,4.6025193225
uk,-0.0999728857,-0.0879065351,-0.0363905212
uk,0.8978353318,-0.2759141977,0.0428967361
uk,-1.7495977861,0.4687833135,0.141635364
uk,0.0145091427,2.2586197866,0.1521994242
uk,0.1823263763,2.8269356639,0.0847547391
uk,-1.0572068559,2.7760587792,0.0284185008
uk,-2.409235823,4.4199858696,0.245420723
uk,-5.168345084,1.469950702,0.6399989513
uk,-0.165891317,2.3522803056,1.1545382685
uk,0.1283295854,-0.8402161107,1.7228413986
uk,-3.6437481453,-3.2992545352,1.0575512781
uk,-10.7442993796,-1.5552363667,0.2514205719
uk,-10.4916040406,-3.0170293109,2.5311143166
uk,0.4302175674,-0.2027476168,3.8231725618
uk,13.0093482749,6.7659474324,4.2827465817
uk,-2.4868373029,4.1538211337,1.640148658
uk,-27.8805332158,-3.4381269429,2.9261364285
uk,-29.9494192646,-17.1050796482,3.9189081118
uk,21.0385982348,-44.2592829289,-101.9364136788
t1,1.8,1,1
t1,1.8,1.0002927153,0.9991288371
t1,1.8,0.9960292234,0.9956314807
t1,1.8,0.9647924273,1.0012679206
t1,1.8,0.9311278175,1.0068751776
t1,1.8,0.9634355687,1.0060334896
t1,1.8,1.0765151325,1.0183870054
t1,1.8,1.0613691473,1.2262881383
t1,1.8,1.1624534431,1.23696312
t1,1.8,1.1948538689,1.1380141681
t1,1.8,1.1685460387,1.1376791421
t1,1.8,1.20430566,0.9619036643
t1,1.8,1.5316738483,1.0366843727
t1,1.8,1.4989348853,1.0375431513
t1,1.8,1.4691508958,0.9513008247
t1,1.8,1.0753805627,1.2466383417
t1,1.8,1.3720251996,1.1017547045
t1,1.8,1.5293280554,0.4399248676
t1,1.8,1.2919747028,1.5164112336
t1,1.8,0.9351575979,1.4960627547
t2,-1.01,-0.6,-0.6
t2,-1.01,-0.5997072847,-0.6008711629
t2,-1.01,-0.6029676387,-0.6040684293
t2,-1.01,-0.5573495204,-0.6028688933
t2,-1.01,-0.4157085114,-0.6071391421
t2,-1.01,-0.3399998507,-0.6080681496
t2,-1.01,-0.2916071227,-0.6372626678
t2,-1.01,-0.2798716329,-0.5564670573
t2,-1.01,-0.3207787635,-0.5380542881
t2,-1.01,-0.230910885,-0.2845194518
t2,-1.01,-0.1682834749,-0.2847684374
t2,-1.01,-0.2857716489,-0.1053731731
t2,-1.01,-0.1227937194,-0.0896231551
t2,-1.01,-0.1992212675,-0.0873421581
t2,-1.01,-0.2223679511,-0.0932888659
t2,-1.01,-0.4415056821,-0.3228466332
t2,-1.01,-0.8877053309,0.1535010487
t2,-1.01,-0.2085817446,-0.1132983009
t2,-1.01,-0.1944548079,1.5828108749
t2,-1.01,-0.0743801129,1.232780883
t3,0.58,0.3,0.3
t3,0.58,0.3000292715,0.2999128837
t3,0.58,0.2993444794,0.2998219321
t3,0.58,0.3103058881,0.2994752633
t3,0.58,0.344182602,0.2995958588
t3,0.58,0.3571444323,0.2999502487
t3,0.58,0.3667666481,0.2940587904
t3,0.58,0.3628538777,0.2624301817
t3,0.58,0.3612367907,0.2568379359
t3,0.58,0.3490358188,0.2759897413
t3,0.58,0.3625720136,0.2761341971
t3,0.58,0.3481575713,0.2944051219
t3,0.58,0.3082969105,0.2718732897
t3,0.58,0.3207359932,0.2720596727
t3,0.58,0.3211823819,0.2719592904
t3,0.58,0.3471303117,0.2551987373
t3,0.58,0.2092073755,0.236303978
t3,0.58,0.2131592188,0.0477345696
t3,0.58,0.1401993211,0.1898648686
t3,0.58,0.0182204928,0.0374946119
t4,0.3,0.1,0.1
t4,0.3,0.0998821972,0.0999641008
t4,0.3,0.1007947896,0.1000405744
t4,0.3,0.0928506393,0.0998181138
t4,0.3,0.0686464858,0.0993904108
t4,0.3,0.0569971035,0.0992885803
t4,0.3,0.0377518823,0.1011179021
t4,0.3,0.0483872459,0.0930936273
t4,0.3,0.0325771279,0.0946037229
t4,0.3,0.0649255035,0.0620274243
t4,0.3,0.0803878616,0.0619464216
t4,0.3,0.0796558891,0.0267039462
t4,0.3,0.0654040254,0.0284432747
t4,0.3,0.046088203,0.0281482032
t4,0.3,0.0420365174,0.0327325822
t4,0.3,0.0552407368,0.0270661829
t4,0.3,0.0818510291,0.0906733739
t4,0.3,0.1520539181,0.05288249
t4,0.3,0.1849251701,-0.0026363988
t4,0.3,0.0720443808,0.1031148469
t5,0.5,0.7,0.7
t5,0.5,0.6998821972,0.6999641008
t5,0.5,0.7007096902,0.7000614195
t5,0.5,0.6901479201,0.6998444278
t5,0.5,0.6662851756,0.6996314825
t5,0.5,0.6600348502,0.6996504742
t5,0.5,0.6599488765,0.6994736264
t5,0.5,0.6656236902,0.6933859159
t5,0.5,0.6745652857,0.6946059227
t5,0.5,0.6959042487,0.6753168405
t5,0.5,0.6968681521,0.6752672914
t5,0.5,0.7049166472,0.6713915739
t5,0.5,0.7525070366,0.6665272522
t5,0.5,0.738807596,0.6662238474
t5,0.5,0.7387746304,0.6715826334
t5,0.5,0.7930484963,0.6750844022
t5,0.5,0.9311400883,0.6641373275
t5,0.5,0.8678752182,0.6060329953
t5,0.5,0.8696362286,0.6668100371
t5,0.5,0.7674589248,0.8467320464
t6,1,1.5,1.5
t6,1,1.4988219725,1.4996410077
t6,1,1.5083730192,1.5003012454
t6,1,1.4365360277,1.4978405571
t6,1,1.1711367023,1.4927618171
t6,1,1.0069436945,1.4919054375
t6,1,0.7972139957,1.4976522572
t6,1,0.8661775029,1.4457384677
t6,1,0.8005451556,1.4596579954
t6,1,0.8940341815,1.1596096958
t6,1,0.855049988,1.1588565388
t6,1,1.0098418554,0.9288174581
t6,1,0.8355202586,0.9274956704
t6,1,0.7633292242,0.925201097
t6,1,0.7644091978,1.0009403823
t6,1,1.2501603051,0.7455581328
t6,1,0.9480702515,0.8376874739
t6,1,0.9023882258,0.2626489346
t6,1,1.0174175942,0.6118254968
t6,1,0.4369053695,1.588804775
