Parameter,Case Dual
Cost,[193.30274837]
xk1,-1.9235548154604323e-15
xk1,0.0002196653645630837
xk1,-0.0012422968881560174
xk1,-0.006052385947485582
xk1,-0.011671559836635466
xk1,-0.01505809142517383
xk1,-0.011828002975869376
xk1,-0.00247341274312519
xk1,0.010259904440816607
xk1,0.020943563832710628
xk1,0.02872224435063686
xk1,0.030239000367101584
xk1,0.026727221181967842
xk1,0.021363956302673095
xk1,0.013323768915303269
xk1,0.000288094685480897
xk1,-0.007918817595884036
xk1,0.024379423142585222
xk1,0.13180586247089443
xk1,0.33856072219489136
xk2,-2.3713797103656216e-15
xk2,0.0003313124126030275
xk2,-0.0021367237332837676
xk2,-0.007682031092508942
xk2,-0.010017995647075919
xk2,-0.00843255729452325
xk2,-0.0013307600017038604
xk2,0.006859633597834601
xk2,0.013759069921744251
xk2,0.015970193348414898
xk2,0.018025530455962963
xk2,0.01479472427796664
xk2,0.009885927916375943
xk2,0.0077552584738040985
xk2,0.0020781012858524083
xk2,-0.009765590399149092
xk2,-0.007683927566700374
xk2,0.04981791996649379
xk2,0.16827515445719546
xk2,0.34307984243596606
xk3,-2.7243447658249323e-15
xk3,0.0004170681622459727
xk3,-0.002906003198218148
xk3,-0.00810041981380799
xk3,-0.008591075224122849
xk3,-0.00894408412536687
xk3,-0.004848924617067308
xk3,-0.00010904366921046935
xk3,0.007228724792447821
xk3,0.012979641665305856
xk3,0.022194588845711714
xk3,0.022028070825246302
xk3,0.020937105275704956
xk3,0.020807965569449343
xk3,0.011278249022088778
xk3,-0.0035864046626584434
xk3,0.0020853110769337643
xk3,0.06421126655540685
xk3,0.17138287889464815
xk3,0.3436234576264879
uk,-8.881784197001252e-16
uk,0.0002941066371677792
uk,-0.0027769220357090063
uk,-0.0010740188346911594
uk,0.010671677592249296
uk,0.019369953722497613
uk,0.028133522565988223
uk,0.023207586736184282
uk,0.010042686920972876
uk,-0.012382772354797567
uk,-0.028188529050947153
uk,-0.049679855944979145
uk,-0.053101468336687496
uk,-0.047277986385822146
uk,-0.04579713075991254
uk,-0.034687991403239415
uk,0.003346936343535667
uk,0.05441555689043831
uk,0.023531197075073784
t1,1.0
t1,0.9959471843027913
t1,0.9787370438880397
t1,0.904362153652299
t1,0.9641718340018095
t1,0.9180632068967287
t1,0.9707649432590041
t1,0.9996981007593267
t1,0.8738092206448557
t1,0.8574783682729977
t1,0.8032099145296523
t1,0.7754131612705524
t1,0.7000047947520447
t1,0.7521009521966174
t1,0.7472840729679109
t1,0.750396411652546
t1,0.7426325815018775
t1,0.7629471336063571
t1,0.8793310569066263
t1,0.6596678791539721
t2,-0.6
t2,-0.6040528156972087
t2,-0.6362213734428674
t2,-0.6805894906395532
t2,-0.6905145878032976
t2,-0.5898759865819553
t2,-0.6339202645540807
t2,-0.6044355617062052
t2,-0.583594821916666
t2,-0.585345107885249
t2,-0.5485654730462426
t2,-0.5281788133210832
t2,-0.4695384410071907
t2,-0.5007637388731002
t2,-0.6004951931428297
t2,-0.5984091218393868
t2,-0.5911765708208658
t2,-0.7560606770415423
t2,-0.6594475087908754
t2,-0.5385286699669509
t3,0.3
t3,0.2995947184302791
t3,0.29174119164362383
t3,0.29607009830578424
t3,0.29015140242546306
t3,0.2864112676253249
t3,0.27234273963103917
t3,0.2684446281271021
t3,0.26672689121833515
t3,0.2682795063482345
t3,0.26984869389050314
t3,0.2705019142774663
t3,0.2714358556449344
t3,0.26523312459842874
t3,0.26835259345795265
t3,0.2679428376908361
t3,0.2683208338733597
t3,0.2620136219812632
t3,0.24465905726383164
t3,0.21056924376040698
t4,0.1
t4,0.1
t4,0.09999701540304341
t4,0.10001846500773404
t4,0.10001561740368009
t4,0.09992183022613177
t4,0.1001080360657677
t4,0.10001428195142466
t4,0.1005474850184241
t4,0.10057964474636986
t4,0.10066029448582861
t4,0.10066100479724781
t4,0.10020171954065463
t4,0.10054704669586771
t4,0.10138042821038211
t4,0.10131937708455518
t4,0.10154250458422241
t4,0.09985887849400978
t4,0.10037302458740495
t4,0.09982983207602922
t5,0.7
t5,0.7
t5,0.6999970154030434
t5,0.7000194010518295
t5,0.7000207423689344
t5,0.6999046849051271
t5,0.7000523190060981
t5,0.700012259624816
t5,0.7000986460978419
t5,0.700096391868872
t5,0.7000801899048225
t5,0.7000863144827034
t5,0.6999523521696989
t5,0.699999581414643
t5,0.7001643175414949
t5,0.7001449751006663
t5,0.7002207174631668
t5,0.7000812611177718
t5,0.6999392225324947
t5,0.6981458760122763
t6,1.5
t6,1.5
t6,1.499970154030434
t6,1.5001798857603375
t6,1.5001159426094457
t6,1.4991219111049474
t6,1.5015744651794392
t6,1.5005735065434005
t6,1.504890116876406
t6,1.505046599112513
t6,1.5047645198430566
t6,1.5039768136026364
t6,1.4978653982934294
t6,1.501646974844585
t6,1.5086952244330882
t6,1.5082217020300503
t6,1.509897059210165
t6,1.5002699640236536
t6,1.4980297390581927
t6,1.5080430850045325
