Parameter,Case Dual
Cost,[159.58399614]
xk1,0.0
xk1,0.00046235886425480185
xk1,0.0013658923287603868
xk1,0.0003593943125237041
xk1,-0.002680125270418726
xk1,-0.005527584360003405
xk1,-0.004628535288438468
xk1,-0.00016035287328105213
xk1,0.011830936835463032
xk1,0.03317420890952913
xk1,0.05470359915088386
xk1,0.06618102368237515
xk1,0.08950740909138535
xk1,0.1483661035061342
xk1,0.25296406857448916
xk1,0.43113761213424945
xk1,0.7645116764758263
xk1,1.3175203927774064
xk1,2.0196082938712188
xk1,2.865009835676543
xk2,0.0
xk2,0.0006974204131269152
xk2,0.0015072278255492766
xk2,-0.0011730599235275155
xk2,-0.004440260595436806
xk2,-0.004416053734565701
xk2,0.00011924112822442814
xk2,0.004355470246801231
xk2,0.015811021556556348
xk2,0.034319617438167145
xk2,0.04204706969880652
xk2,0.03595242762368039
xk2,0.06443595128380185
xk2,0.1324199150207956
xk2,0.21713538582527556
xk2,0.36058294947645586
xk2,0.6654879759008605
xk2,1.1235447653829258
xk2,1.5480740950649101
xk2,2.052561933105324
xk3,0.0
xk3,0.0008779264398015091
xk3,0.0014420513565236953
xk3,-0.0020923000430054573
xk3,-0.0037472845028290384
xk3,-0.0025744231885663537
xk3,0.0004416591429052604
xk3,0.0011342460232422944
xk3,0.014668661212338159
xk3,0.03452893168197559
xk3,0.040642175551027095
xk3,0.04302342938079839
xk3,0.09602904207246274
xk3,0.1656098208329921
xk3,0.24162787989495915
xk3,0.4131165228374368
xk3,0.7789852243684533
xk3,1.2764226540603358
xk3,1.7432670316404568
xk3,2.4862217435962073
uk,0.0
uk,0.0006192508337061753
uk,-0.0005131700019100904
uk,-0.004885030789897549
uk,-0.0012078964129251801
uk,0.0056120003832340615
uk,0.010975278616517592
uk,0.0075848961903091094
uk,0.010041706992449662
uk,-0.00703223724355162
uk,-0.053940879503413974
uk,-0.09108994305957996
uk,-0.07493666237469832
uk,-0.11301187174288252
uk,-0.21355172135960387
uk,-0.3224213491442196
uk,-0.49936988244415215
uk,-1.003804190656374
uk,-1.9869479318579866
t1,1.0
t1,0.9944407355811957
t1,0.984974827637983
t1,1.0169771630910664
t1,1.0688500606512283
t1,1.0651390128613984
t1,1.1676116784322468
t1,1.1186537497568307
t1,1.0716016723212842
t1,1.1199072793692042
t1,1.0382990155763254
t1,1.1313821732927463
t1,1.2792775071947893
t1,1.3087616743076207
t1,1.119846347734551
t1,1.1674713799536103
t1,1.0274212159501352
t1,1.167554843260155
t1,1.2764426039675134
t1,1.2774040323158924
t2,-0.6
t2,-0.6055592644188043
t2,-0.6109502720732978
t2,-0.6403467654576842
t2,-0.6074131818075821
t2,-0.5391291668143646
t2,-0.5172199824384685
t2,-0.5924740753465509
t2,-0.5911351539633727
t2,-0.6278442010086843
t2,-0.47063385954687353
t2,-0.395000727928541
t2,-0.664684652748896
t2,-0.626925648404253
t2,-0.514780411470293
t2,-0.47753839446389235
t2,-0.4315577944971695
t2,-0.37396195096844953
t2,-0.4215899824571508
t2,-0.41723973980712503
t3,0.3
t3,0.2994440735581196
t3,0.3000963764639689
t3,0.2921860607492789
t3,0.28198185243231294
t3,0.27132892677053333
t3,0.24251966319401552
t3,0.2498470881692014
t3,0.2541203928834966
t3,0.2520585769897153
t3,0.22779732062993033
t3,0.20567680232313296
t3,0.18951732859398795
t3,0.18455093730292638
t3,0.1702268509811719
t3,0.16573680304648897
t3,0.1586933614803408
t3,0.1578919943541727
t3,0.19489805941132093
t3,0.1998113115232171
t4,0.1
t4,0.1
t4,0.1000021487261012
t4,0.10000737602874159
t4,0.09996369268875734
t4,0.09998076234431343
t4,0.10003345696589365
t4,0.10008384133663839
t4,0.10011079879911539
t4,0.10001813971143454
t4,0.10019803922863715
t4,0.10054182018939184
t4,0.10253455290943306
t4,0.10194078165950098
t4,0.10697659455299244
t4,0.10527747461525197
t4,0.11076690946398848
t4,0.101155234532677
t4,0.07713513643373163
t4,0.07367915458941754
t5,0.7
t5,0.7
t5,0.7000021487261011
t5,0.7000100406029536
t5,0.6999654264723841
t5,0.6999434314524954
t5,0.7000565489431755
t5,0.7000977043281453
t5,0.7000905352765123
t5,0.7000581598981778
t5,0.6999353316355789
t5,0.7002706395469694
t5,0.7015188587486784
t5,0.7013671281232569
t5,0.7042326700289514
t5,0.7029234672250091
t5,0.7064878023095301
t5,0.7004185802591588
t5,0.6831755054303212
t5,0.6808641769272314
t6,1.5
t6,1.5
t6,1.500021487261012
t6,1.5000596701819129
t6,1.4995972191926001
t6,1.49988990660906
t6,1.5007099740679894
t6,1.5014292991057832
t6,1.5016779542948424
t6,1.5011359985173063
t6,1.5002243829418271
t6,1.504501969754214
t6,1.5249161354971803
t6,1.5210145030252795
t6,1.5511299751940062
t6,1.5378443760346743
t6,1.5828185526764806
t6,1.4967339717351695
t6,1.2968967526053132
t6,1.26913452201698
