Parameter,Case Opt,Case CE,Case Dual
xk3,-4.2930573779,0.1764223159,-1.7785275038
xk3,-2.7717123032,-0.384088682,-1.7508170006
xk3,9.4425384505,-0.1796123264,0.6108198356
xk3,9.470141954,6.5667633429,1.4217341406
xk3,0.0087755095,11.1690296784,1.1028163928
xk3,-12.1704759475,7.4067229646,10.5459160808
xk3,20.3530538466,-15.5523510311,7.0997284198
xk3,0,27.7721124713,13.6135954041
uk,-0.419945897,0.5981090485,-0.0314636056
uk,1.5764497849,-1.0128593596,0.012513928
uk,-1.4593057828,-1.4938433847,0.1614003251
uk,2.2998192284,-2.0662758427,0.2091553333
uk,-2.1721868425,-2.0032627617,0.1493647907
uk,2.3111897309,-2.7135952423,0.1027488859
uk,-3.4612443676,-1.1482726783,0.0787862868
uk,-0.4052716128,-0.9887356694,0.6521910302
uk,3.1516444677,1.745961441,1.5170389161
uk,2.7524980409,-0.1166868673,2.4005049267
uk,4.6665464073,-0.1817909702,1.3657767867
uk,-5.6874896358,-4.3712912948,1.4330911038
uk,-6.5317622891,-1.4978196662,1.59519864
uk,7.9657973103,-1.2306184251,2.9376885179
uk,14.7003413128,1.8463319798,5.7332833529
uk,7.630856733,7.3626858704,2.7619718027
uk,-25.6943355667,-2.004788654,-1.6846935442
uk,-25.9571443774,-21.404510029,1.7805393995
uk,16.4789875924,-42.6788910098,-18.1872688392
t1,1.8,1,1
t1,1.8,0.9792274254,1.0002493122
t1,1.8,0.9666464937,0.9874793499
t1,1.8,1.0074069001,0.9821451633
t1,1.8,1.0606753647,1.0123295513
t1,1.8,1.1807024595,1.0108980195
t1,1.8,1.1822549156,0.9377528309
t1,1.8,1.1954069962,0.9807058592
t1,1.8,1.2473266454,0.9704763309
t1,1.8,1.2271973361,1.0865148049
t1,1.8,1.3074251462,1.0960597353
t1,1.8,1.3598448292,1.2324663283
t1,1.8,1.3440362838,1.2335810625
t1,1.8,1.7048420823,1.2243296963
t1,1.8,1.6378073194,1.4168727931
t1,1.8,1.4793667443,1.3972133879
t1,1.8,1.2818412632,1.5364246606
t1,1.8,1.2926942424,1.4849653572
t1,1.8,1.3413216066,1.8398710783
t1,1.8,0.9786246912,1.625718454
t2,-1.01,-0.6,-0.6
t2,-1.01,-0.6207725746,-0.5997506878
t2,-1.01,-0.5808464064,-0.6140632797
t2,-1.01,-0.4879083772,-0.6161107199
t2,-1.01,-0.4429347509,-0.6301897197
t2,-1.01,-0.4370644056,-0.6363968221
t2,-1.01,-0.4401662547,-0.6576791411
t2,-1.01,-0.4795873023,-0.6632845257
t2,-1.01,-0.4212647962,-0.547515223
t2,-1.01,-0.4319109093,-0.4026055057
t2,-1.01,-0.4394988904,-0.3994772736
t2,-1.01,-0.1885207334,-0.2007214206
t2,-1.01,-0.2047044695,-0.2090563337
t2,-1.01,-0.4446810682,-0.2677291499
t2,-1.01,-0.6008515432,-0.1320374167
t2,-1.01,-0.6059695147,-0.1056583431
t2,-1.01,-0.6900908294,-0.5210839774
t2,-1.01,-0.3574736346,-0.728756461
t2,-1.01,-0.0771414162,-0.6713674683
t2,-1.01,0.454137182,-0.9150819175
t3,0.58,0.3,0.3
t3,0.58,0.2979227425,0.3000249312
t3,0.58,0.3076898854,0.2984481168
t3,0.58,0.3200350199,0.2987987919
t3,0.58,0.3264877166,0.2966368319
t3,0.58,0.3333905918,0.2971934963
t3,0.58,0.3343280607,0.3037555771
t3,0.58,0.3380941586,0.2965700916
t3,0.58,0.3258408129,0.2999598565
t3,0.58,0.3177723744,0.3241212321
t3,0.58,0.3008259445,0.3052628423
t3,0.58,0.2923206592,0.2981199642
t3,0.58,0.2850583237,0.3004491793
t3,0.58,0.2225882123,0.2902670945
t3,0.58,0.2433452777,0.2705343286
t3,0.58,0.2460804813,0.27129043
t3,0.58,0.3074233513,0.2356675396
t3,0.58,0.387691606,0.2422271961
t3,0.58,0.3920989181,0.2548327878
t3,0.58,0.3932329931,0.2035786783
t4,0.3,0.1,0.1
t4,0.3,0.1032179869,0.1000135585
t4,0.3,0.0958197224,0.1000690995
t4,0.3,0.0850151717,0.1001974142
t4,0.3,0.0760927395,0.0992437334
t4,0.3,0.0569008199,0.0990378398
t4,0.3,0.0552601337,0.0958413411
t4,0.3,0.0399813416,0.0967676821
t4,0.3,0.059558336,0.0908680822
t4,0.3,0.0519526889,0.0611311996
t4,0.3,0.0586683952,0.0727827281
t4,0.3,0.0767475634,0.0414492294
t4,0.3,0.0817173356,0.0389773525
t4,0.3,0.0309025878,0.0558671996
t4,0.3,-0.0018296111,0.042127374
t4,0.3,-0.0156375829,0.0444644986
t4,0.3,0.0481353655,-0.0127711108
t4,0.3,0.0502721377,-0.0588259131
t4,0.3,0.0139111478,-0.0457401699
t4,0.3,0.0382761268,0.0237781382
t5,0.5,0.7,0.7
t5,0.5,0.7032179869,0.7000135585
t5,0.5,0.694443502,0.7001212935
t5,0.5,0.6848962563,0.7002553353
t5,0.5,0.6803427938,0.6996430292
t5,0.5,0.676832105,0.6996457057
t5,0.5,0.6760861537,0.6995383742
t5,0.5,0.6752157583,0.6998428046
t5,0.5,0.6866541041,0.6946886389
t5,0.5,0.6897539394,0.6716975158
t5,0.5,0.7103645176,0.6781044369
t5,0.5,0.7029743457,0.6878216151
t5,0.5,0.7104705563,0.6865767768
t5,0.5,0.8161957719,0.7027144647
t5,0.5,0.8042152706,0.6752212092
t5,0.5,0.7862781094,0.6790559552
t5,0.5,0.8007939178,0.703485567
t5,0.5,0.7087193075,0.6908797089
t5,0.5,0.7381193411,0.7707948913
t5,0.5,0.8126783475,0.8160566467
t6,1,1.5,1.5
t6,1,1.5321798687,1.5001355852
t6,1,1.4655071407,1.5004302206
t6,1,1.3318390538,1.5017766021
t6,1,1.2317202061,1.4902304306
t6,1,1.0711806052,1.488261024
t6,1,1.061471497,1.4713967945
t6,1,1.0105757469,1.4751429335
t6,1,1.0639936432,1.4260157206
t6,1,1.1635071239,1.0995174491
t6,1,1.1819855336,1.2199006231
t6,1,1.1681187511,1.0074985929
t6,1,1.2591452814,0.9973096653
t6,1,0.9222475056,1.0636477107
t6,1,0.8971001004,0.9156791206
t6,1,0.955501239,0.9586969408
t6,1,1.4072909297,0.812704654
t6,1,1.3649651959,0.8928079773
t6,1,0.8236266704,1.0125615694
t6,1,1.1786028801,1.3103456515
