Parameter,Actual values,Case 2 : CE,Case3 : Dual,,diffrence in controlers,CE offset,Dual offset
xk_2,350.0,349.96579766480704,349.96579766480704,,0.0,0.034202335192958344,0.034202335192958344
xk_2,350.0,349.79791267945063,349.79791267945063,,0.0,0.20208732054936718,0.20208732054936718
xk_2,350.0,349.9483619819435,349.9483619819435,,0.0,0.05163801805650792,0.05163801805650792
xk_2,350.0,350.3694016267401,350.3694016267401,,0.0,-0.3694016267401139,-0.3694016267401139
xk_2,350.0,350.47479206660466,350.47479206660466,,0.0,-0.4747920666046639,-0.4747920666046639
xk_2,350.0,350.046027496388,350.046027496388,,0.0,-0.04602749638797832,-0.04602749638797832
xk_2,350.0,350.0622688514301,350.0622688514301,,0.0,-0.06226885143007621,-0.06226885143007621
xk_2,350.0,350.68396646124614,350.68396646124614,,0.0,-0.6839664612461434,-0.6839664612461434
xk_2,350.0,349.4796891904943,349.4796891904943,,0.0,0.5203108095057019,0.5203108095057019
xk_2,350.0,349.522129322946,349.522129322946,,0.0,0.47787067705399977,0.47787067705399977
xk_2,350.0,349.57518200927916,349.57518200927916,,0.0,0.4248179907208396,0.4248179907208396
xk_2,350.0,349.7268628286618,349.7268628286618,,0.0,0.2731371713381918,0.2731371713381918
xk_2,350.0,349.7223410378178,349.7223410378178,,0.0,0.2776589621822154,0.2776589621822154
xk_2,350.0,350.602335063328,350.602335063328,,0.0,-0.6023350633279847,-0.6023350633279847
xk_2,350.0,350.76617069986423,350.76617069986423,,0.0,-0.766170699864233,-0.766170699864233
xk_2,350.0,350.9240142088088,350.9240142088088,,0.0,-0.924014208808785,-0.924014208808785
xk_2,350.0,349.5276858472029,349.5276858472029,,0.0,0.47231415279708244,0.47231415279708244
xk_2,350.0,349.4137347260029,349.4137347260029,,0.0,0.5862652739971281,0.5862652739971281
xk_2,350.0,349.97606986785524,349.97606986785524,,0.0,0.02393013214475559,0.02393013214475559
xk_2,350.0,349.6828141265712,349.6828141265712,,0.0,0.317185873428798,0.317185873428798
xk_2,350.0,350.53823620078185,350.53823620078185,,0.0,-0.5382362007818529,-0.5382362007818529
xk_2,350.0,349.58121267043566,349.58121267043566,,0.0,0.4187873295643385,0.4187873295643385
xk_2,350.0,350.7994849567768,350.7994849567768,,0.0,-0.7994849567767801,-0.7994849567767801
xk_2,350.0,349.55134125405453,349.55134125405453,,0.0,0.4486587459454654,0.4486587459454654
xk_2,350.0,350.03297658539606,350.03297658539606,,0.0,-0.032976585396056635,-0.032976585396056635
xk_2,350.0,350.56473174260555,350.56473174260555,,0.0,-0.5647317426055452,-0.5647317426055452
xk_2,350.0,349.9490346050189,349.9490346050189,,0.0,0.050965394981119516,0.050965394981119516
xk_2,350.0,350.29810713456516,350.29810713456516,,0.0,-0.29810713456515714,-0.29810713456515714
xk_2,350.0,350.06626310549683,350.06626310549683,,0.0,-0.06626310549683012,-0.06626310549683012
xk_2,350.0,349.8787385722111,349.8787385722111,,0.0,0.1212614277889088,0.1212614277889088
xk_2,350.0,349.6340784143003,349.6340784143003,,0.0,0.36592158569970934,0.36592158569970934
xk_2,350.0,349.8828668071243,349.8828668071243,,0.0,0.11713319287571267,0.11713319287571267
xk_2,350.0,350.01601721964664,350.01601721964664,,0.0,-0.016017219646641934,-0.016017219646641934
xk_2,350.0,349.03712162122,349.03712162122,,0.0,0.9628783787799762,0.9628783787799762
xk_2,350.0,349.9480881849379,349.9480881849379,,0.0,0.05191181506211251,0.05191181506211251
xk_2,350.0,350.2325087739578,350.2325087739578,,0.0,-0.232508773957818,-0.232508773957818
xk_2,350.0,349.33537369888285,349.33537369888285,,0.0,0.6646263011171527,0.6646263011171527
xk_2,350.0,349.8188070597598,349.8188070597598,,0.0,0.18119294024018018,0.18119294024018018
xk_2,350.0,349.0487268345535,349.0487268345535,,0.0,0.9512731654464801,0.9512731654464801
xk_2,350.0,349.72752614951844,349.72752614951844,,0.0,0.2724738504815605,0.2724738504815605
xk_2,350.0,350.00212533331376,350.00212533331376,,0.0,-0.002125333313756528,-0.002125333313756528
xk_2,350.0,350.4663436997212,350.4663436997212,,0.0,-0.4663436997212216,-0.4663436997212216
xk_2,350.0,349.90204014110407,349.90204014110407,,0.0,0.0979598588959334,0.0979598588959334
xk_2,350.0,349.08735548047355,349.08735548047355,,0.0,0.9126445195264523,0.9126445195264523
xk_2,350.0,349.3454836635087,349.3454836635087,,0.0,0.6545163364913265,0.6545163364913265
xk_2,350.0,349.0011858146291,349.0011858146291,,0.0,0.998814185370918,0.998814185370918
xk_2,350.0,349.33853887675247,349.33853887675247,,0.0,0.661461123247534,0.661461123247534
xk_2,350.0,349.4340816869825,349.4340816869825,,0.0,0.5659183130175052,0.5659183130175052
xk_2,350.0,348.82485888370854,348.82485888370854,,0.0,1.1751411162914565,1.1751411162914565
xk_2,350.0,348.28396134175307,348.28396134175307,,0.0,1.71603865824693,1.71603865824693
xk_2,350.0,348.7136557492533,348.7136557492533,,0.0,1.2863442507467084,1.2863442507467084
