Parameter,Actual values,Case 2 : CE,Case3 : Dual,,diffrence in controlers,CE offset,Dual offse
xk_1,0.5,0.5,0.5,,0.0,0.0,0.0
xk_1,0.5,0.4999869435991851,0.4999869435991851,,0.0,1.3056400814892566e-05,1.3056400814892566e-05
xk_1,0.5,0.5002438554876109,0.5002422662548556,,1.589232755283554e-06,-0.00024385548761085563,-0.00024226625485557207
xk_1,0.5,0.4968230971506627,0.4968189801238653,,4.117026797423318e-06,0.003176902849337304,0.0031810198761347275
xk_1,0.5,0.49497569431466476,0.49497227820081496,,3.416113849796787e-06,0.00502430568533524,0.0050277217991850365
xk_1,0.5,0.4958352977754722,0.49583327883777073,,2.0189377014645515e-06,0.004164702224527805,0.00416672116222927
xk_1,0.5,0.49768981437399124,0.4976888234166269,,9.909573643329672e-07,0.002310185626008765,0.002311176583373098
xk_1,0.5,0.4985140174091647,0.49851362774603486,,3.896631298183628e-07,0.001485982590835322,0.0014863722539651403
xk_1,0.5,0.49614202693449744,0.4961419443989809,,8.253551653236713e-08,0.0038579730655025624,0.0038580556010190947
xk_1,0.5,0.49804958359828316,0.4979307143072978,,0.00011886929098536836,0.0019504164017168368,0.002069285692702205
xk_1,0.5,0.5023120006272893,0.5021572453162522,,0.0001547553110371469,-0.0023120006272893123,-0.0021572453162521654
xk_1,0.5,0.5009945706343719,0.5008756412037041,,0.00011892943066782458,-0.0009945706343719163,-0.0008756412037040917
xk_1,0.5,0.4971843083176211,0.49711804783689817,,6.62604807229461e-05,0.0028156916823788847,0.0028819521631018308
xk_1,0.5,0.4987820317562228,0.4986344570381371,,0.00014757471808574119,0.0012179682437771788,0.00136554296186292
xk_1,0.5,0.5014618643220715,0.5012914249415146,,0.00017043938055694152,-0.0014618643220715155,-0.001291424941514574
xk_1,0.5,0.5002590537771415,0.5001346102605457,,0.00012444351659579578,-0.0002590537771415269,-0.0001346102605457311
xk_1,0.5,0.4994121191919325,0.49934327032537895,,6.884886655356137e-05,0.0005878808080674869,0.0006567296746210483
xk_1,0.5,0.4994687551330622,0.4994379008759354,,3.085425712678891e-05,0.0005312448669377856,0.0005620991240645745
xk_1,0.5,0.5008181363140195,0.5008076395074854,,1.0496806534088243e-05,-0.0008181363140195019,-0.0008076395074854137
xk_1,0.5,0.501142387299314,0.5011411045486778,,1.2827506362667052e-06,-0.0011423872993140405,-0.0011411045486777738
xk_1,0.5,0.500261772915002,0.5002635818250926,,-1.8089100906060196e-06,-0.00026177291500195654,-0.00026358182509256256
xk_1,0.5,0.5008477141057358,0.5008496734340193,,-1.959328283507311e-06,-0.0008477141057358084,-0.0008496734340193157
xk_1,0.5,0.49986979113395497,0.49987131063335283,,-1.5194993978617788e-06,0.000130208866045034,0.00012868936664717223
xk_1,0.5,0.4999917857329624,0.4999925543927835,,-7.68659821126505e-07,8.214267037620626e-06,7.445607216494121e-06
xk_1,0.5,0.5001235660923982,0.5001239125951044,,-3.4650270619440704e-07,-0.00012356609239816407,-0.00012391259510435848
xk_1,0.5,0.5012532645706245,0.5012533118921094,,-4.7321484952789206e-08,-0.0012532645706244683,-0.001253311892109421
xk_1,0.5,0.5036376951093126,0.5036375828967555,,1.1221255702409394e-07,-0.0036376951093125554,-0.0036375828967555313
xk_1,0.5,0.5033727578642203,0.5033726568664274,,1.0099779290673183e-07,-0.0033727578642203104,-0.0033726568664274037
