Parameter,Case Dual
Cost,[124.62227918]
xk1,0.0
xk1,-0.12881561558586943
xk1,-0.3693830987024331
xk1,-0.668877624768365
xk1,-0.46469960670076405
xk1,-0.4020784669410993
xk1,-0.5711865024111693
xk1,-1.2227359688350574
xk1,-2.3191554863090555
xk1,-1.928593806998409
xk1,-1.89039193868869
xk1,-1.8941751922574006
xk1,-1.5258723770048466
xk1,-1.604045854694939
xk1,-2.710532317052046
xk1,-3.141836888621318
xk1,-3.7223200453059704
xk1,-5.0956948811671445
xk1,-3.949273868566298
xk1,1.7971591008659964
xk2,0.0
xk2,-0.19431470020709396
xk2,-0.40308891809595543
xk2,-0.5444612054571902
xk2,0.0882201453658504
xk2,-0.14361823669202153
xk2,-0.6394605077412792
xk2,-1.2433669413590225
xk2,-2.0182742748980984
xk2,-0.19961241032966906
xk2,-0.800951893856449
xk2,-1.4404718263604084
xk2,-0.4501391453294529
xk2,-0.8161868762031046
xk2,-2.6998033814305535
xk2,-1.8285330419486552
xk2,-1.9411799017861013
xk2,-3.9969499859780715
xk2,-0.7168250695417239
xk2,6.834759517152341
xk3,0.0
xk3,-0.2446064549000128
xk3,-0.38056377281677106
xk3,-0.5248469714440388
xk3,0.17547263061172078
xk3,-0.7156416873659149
xk3,-0.9439934066802665
xk3,-1.2691356874011175
xk3,-2.1128007261661526
xk3,0.14591603539787562
xk3,-2.531039284526187
xk3,-2.391368910515564
xk3,-0.42599042989181213
xk3,-1.8524404416081113
xk3,-3.7567177558247034
xk3,-1.3404744300208096
xk3,-3.069789042452387
xk3,-5.909689363473525
xk3,-0.42733461852893967
xk3,5.898634138241957
uk,-0.17255545590196955
uk,0.15791434956870293
uk,0.5426041735926304
uk,1.633217916814598
uk,0.05160451139527501
uk,0.6809400562043397
uk,0.8814032009089237
uk,1.553846220078553
uk,5.620873861439171
uk,1.045688695820281
uk,3.7661373019701374
uk,4.923711428436754
uk,1.4514478286126669
uk,1.6525724923977039
uk,6.785769910103734
uk,3.865123843615324
uk,4.539161993635443
uk,13.19440169373728
uk,10.66561019926463
t1,1.0
t1,0.9985002955985801
t1,0.9951416643556376
t1,1.0053074642101427
t1,0.9796804586634175
t1,1.0958968150688797
t1,1.1352985442673043
t1,1.1641622004652814
t1,1.1722194452100008
t1,1.2351209155535148
t1,1.4249420217469397
t1,1.5657992743878029
t1,1.4917216125730552
t1,1.4169223035825191
t1,1.8738983461605496
t1,1.8298732639151036
t1,1.929814203702055
t1,1.4651966003484544
t1,1.3965060666431053
t1,1.8105490980518857
t2,-0.6
t2,-0.6014997044014199
t2,-0.5982448924821396
t2,-0.5407296742476315
t2,-0.6554629912357426
t2,-0.6019638076643082
t2,-0.6295808839376418
t2,-0.6441744477879452
t2,-0.5342068316991593
t2,-0.5528902646659813
t2,-0.03321097840163745
t2,-0.12114363470576019
t2,-0.12173259316814337
t2,-0.17101096704668245
t2,-0.04031852293062729
t2,0.056639181825602125
t2,0.2798459245407491
t2,0.5047693660411141
t2,0.6591498404810675
t2,-0.011012630135866175
t3,0.3
t3,0.299850029559858
t3,0.3008110283274309
t3,0.30985163831911183
t3,0.28722609558123813
t3,0.2750083535974561
t3,0.27823789304649654
t3,0.2912471342037141
t3,0.3576612226585752
t3,0.312741618858395
t3,0.2830167684076338
t3,0.3035220489565714
t3,0.3055451426274353
t3,0.31298601655891317
t3,0.2836478619731859
t3,0.26557484670159254
t3,0.2561553920751687
t3,0.21611030060793893
t3,0.20852768434881333
t3,0.05609744083576282
t4,0.1
t4,0.10021777817320368
t4,0.09971529029948513
t4,0.09321989861402971
t4,0.10980111301650902
t4,0.10884247059420604
t4,0.10199902009551118
t4,0.08767943629761873
t4,0.041789403325260294
t4,0.07282639639813684
t4,0.041241776772502056
t4,-0.005468945883754857
t4,0.019585456204817525
t4,0.028579342666596327
t4,0.0018382000637949883
t4,0.003007501061827472
t4,-0.048969992068445135
t4,0.004032059318737909
t4,0.013606698867704452
t4,0.04386787432272214
t5,0.7
t5,0.7002177781732036
t5,0.6995351000813372
t5,0.6930088873381881
t5,0.7067680612869603
t5,0.7143159191870337
t5,0.711918067370855
t5,0.7027908598238483
t5,0.6679833527564003
t5,0.6947007810640501
t5,0.7688937471204936
t5,0.7337514492554114
t5,0.7611424586020913
t5,0.762802817222002
t5,0.7058917912851503
t5,0.7229140528313384
t5,0.730868228360577
t5,0.7864182227291682
t5,0.7646152651837551
t5,0.7219354142207279
t6,1.5
t6,1.5021777817320368
t6,1.4980579075665392
t6,1.4256325810249928
t6,1.6045136745761748
t6,1.5832145591137
t6,1.5543043752693526
t6,1.482961984183411
t6,1.1063617066365183
t6,1.4434213262095699
t6,1.3127019026241742
t6,1.1290134929148883
t6,1.2613807152529384
t6,1.2636046231709785
t6,1.2045945717226272
t6,1.3356234849555202
t6,1.232079969969305
t6,1.2161763646126396
t6,1.0535371314427278
t6,0.625328655828812
