Parameter,Case Dual
Cost,[159.48832272]
xk1,0.0
xk1,-0.1503604055641299
xk1,-0.3720542237140599
xk1,-0.6317007686556347
xk1,-1.2112552782166932
xk1,-1.8116502417550227
xk1,-3.1032002440238555
xk1,-2.1210851497872545
xk1,-1.8041699997410188
xk1,-1.807110173217037
xk1,-1.6848122162778165
xk1,-0.6736070666470519
xk1,-0.25354887292391615
xk1,-0.46141294730729066
xk1,-0.6983548000057151
xk1,-1.2565111935168154
xk1,-2.1128610499544607
xk1,-3.0857477124641015
xk1,-3.728015551430202
xk1,-1.0111920934325225
xk2,0.0
xk2,-0.2268144142280383
xk2,-0.38134348898512244
xk2,-0.48140681500321786
xk2,-1.0946161340238951
xk2,-1.3836697662111825
xk2,-2.613968614305073
xk2,0.23542374724909115
xk2,-0.5233512269854343
xk2,-1.6920452892982722
xk2,-0.8126347379562959
xk2,0.9419990234395792
xk2,-0.060262446451827156
xk2,-1.0611118167320024
xk2,-0.4513188776509836
xk2,-0.8231179257037892
xk2,-1.891718733908896
xk2,-2.3503842376492026
xk2,-2.1037788675621507
xk2,2.459268485298185
xk3,0.0
xk3,-0.28551762787505236
xk3,-0.3319763899203789
xk3,-0.476828744834908
xk3,-1.3562567882800824
xk3,-1.467066049115426
xk3,-3.216678632694721
xk3,0.7605277521732909
xk3,-2.904906827212376
xk3,-2.9179279538987966
xk3,-0.47181246079329064
xk3,0.6370404212994095
xk3,-1.8166029079234907
xk3,-1.3457654389108413
xk3,0.34372065222543463
xk3,-1.176694105713305
xk3,-2.4736641314612955
xk3,-2.4908950216599393
xk3,-2.530501883509328
xk3,2.3545277578793558
uk,-0.2014159367403074
uk,0.2635017504076677
uk,0.5335079517047862
uk,0.4539588779941736
uk,2.102522798643999
uk,1.8790995857843198
uk,8.334806729882608
uk,0.5087257316463683
uk,3.6857363241469
uk,5.2641054594754
uk,3.4518039004836516
uk,-0.7552759592036863
uk,1.315287206899674
uk,2.20343161004173
uk,-0.15911960213941032
uk,1.3158903712890746
uk,3.8296328756365994
uk,5.273153142925603
uk,9.797524216955145
t1,1.0
t1,0.9973929516262852
t1,0.9953134433349902
t1,0.9968833021982149
t1,1.102739794342044
t1,1.1018854637576745
t1,1.342821374788182
t1,1.3558164821981484
t1,1.6937975583124847
t1,1.7461258408064293
t1,1.7669019148976624
t1,1.6875243696791518
t1,1.5632653800908574
t1,1.5658931884207243
t1,1.4080127682063963
t1,1.5472508409362884
t1,2.2087792951111
t1,1.5713678807661131
t1,1.572087661810734
t1,1.9271663228649702
t2,-0.6
t2,-0.6026070483737148
t2,-0.5983162822266117
t2,-0.593984698524235
t2,-0.5132598250967545
t2,-0.49802343600768717
t2,-0.11392585788181209
t2,-0.08448991224068675
t2,0.3163783126725282
t2,0.11207123865521579
t2,0.0990358443697281
t2,0.1542608617515425
t2,0.2683701117012032
t2,0.26701860800046096
t2,0.011786840978698587
t2,0.3760812185215373
t2,0.20644341812439954
t2,0.23781075519394365
t2,0.2815580274067623
t2,-0.15750548877310966
t3,0.3
t3,0.2997392951626285
t3,0.30085527776291
t3,0.30141934618934685
t3,0.30563682522385904
t3,0.313664209493964
t3,0.34468202827415007
t3,0.3123391517046105
t3,0.2532055602306242
t3,0.2967921388686756
t3,0.2967343284645059
t3,0.2893708488036765
t3,0.2920921082758183
t3,0.29296588836259807
t3,0.27689981209160647
t3,0.22078181711715178
t3,0.26779106476077813
t3,0.23692808939516052
t3,0.23602889974775793
t3,0.12908994702697804
t4,0.1
t4,0.1003763452201433
t4,0.09970147178946025
t4,0.09924754350971432
t4,0.09010478639061033
t4,0.08452579677836142
t4,0.033534781155191644
t4,0.07873633794636603
t4,0.01239706894171301
t4,-0.03561112519899637
t4,-0.03843926232371431
t4,-0.01933988503289262
t4,-0.04759952100559718
t4,-0.04798928506683268
t4,-0.03331695989418133
t4,-0.03595200115111407
t4,-0.06718294723534188
t4,-0.011880606246136557
t4,-0.01403886501598728
t4,-0.080630871941609
t5,0.7
t5,0.7003763452201432
t5,0.6995368108927715
t5,0.6991084259941088
t5,0.6963175406826845
t5,0.6921023642376319
t5,0.6815442651876882
t5,0.7264558015235049
t5,0.8086698293513805
t5,0.746051436325243
t5,0.7410496454152947
t5,0.7395180742939205
t5,0.7272687207769866
t5,0.7262913215941397
t5,0.7621668436351311
t5,0.7644355541839524
t5,0.7524065118571878
t5,0.7898707070224904
t5,0.7869378342148193
t5,0.7376371830496516
t6,1.5
t6,1.503763452201433
t6,1.4978444615618898
t6,1.4925397619353442
t6,1.3812636889828638
t6,1.3300117981578177
t6,0.8352335273251855
t6,1.2404062370969935
t6,1.1464228042589453
t6,1.0098544019750808
t6,0.9828474749052755
t6,1.1333820945751385
t6,1.1974890131162637
t6,1.1944440657304558
t6,1.5516914997886428
t6,1.568231177823725
t6,1.3870161743800666
t6,1.628415735871387
t6,1.6085682701709934
t6,1.1085319813639345
