Parameter,Case CE
Cost,24.404249145311717
xk1,-0.2769506858487094
xk1,-0.6539208225368539
xk1,-1.318124763288231
xk1,-1.4302296482513872
xk1,-1.4221942260643952
xk1,-1.373270733691452
xk1,-1.1250501701669242
xk1,-0.301744481198956
xk1,-0.35623724080578884
xk1,-0.028751604605173276
xk1,-0.5624679824656815
xk1,-1.1667142182678782
xk1,-2.3078275323685977
xk1,-3.6520962866296363
xk1,-2.0307037555477754
xk1,3.4681642679934015
xk1,8.123649092438233
xk1,6.8324547868143775
xk1,-1.0613472863872453
xk1,0.06070653533901227
xk2,-0.41777230043615055
xk2,-0.6550801261822228
xk2,-1.1574129222894842
xk2,-0.6287855244560357
xk2,-0.5728045000870614
xk2,-0.7880699272170621
xk2,-0.42958197285384736
xk2,0.6295357136167441
xk2,-0.5000682588000027
xk2,0.012808267861242393
xk2,-0.6838045175266216
xk2,-1.1376105619990315
xk2,-2.0506529011329206
xk2,-2.836607128221235
xk2,1.075445466956725
xk2,7.129707591929873
xk2,6.68613245606596
xk2,-0.5653699818672439
xk2,-8.383617682137263
xk2,4.826871359408878
xk3,-0.5258987316899081
xk3,-0.5519024136178942
xk3,-1.249930724198053
xk3,-0.5499240877969356
xk3,-1.244648864595821
xk3,-1.515395309121582
xk3,-0.7507463183884603
xk3,0.33219492464275063
xk3,-1.651234943335708
xk3,0.40439375792551624
xk3,-0.9347128521819044
xk3,-1.0780365730095618
xk3,-2.240079225929527
xk3,-3.1157426282094542
xk3,1.569902398020055
xk3,5.780126787382501
xk3,2.8902552380776054
xk3,-1.2916115371282746
xk3,-3.635052987551813
xk3,15.035506343322373
uk,-0.3709912096857127
uk,0.5273694774137606
uk,0.6166723134530804
uk,2.797541088078
uk,1.8337519901678296
uk,2.356113724946221
uk,3.0685205866260077
uk,2.705494772762793
uk,-0.9481713388884371
uk,2.477101940493556
uk,-1.030631577465061
uk,0.9867419830612052
uk,1.1940763039310631
uk,3.4292779940075118
uk,9.626712414863986
uk,5.776751908955214
uk,-8.339751789895374
uk,-15.632364020481349
uk,-11.973762413710329
t1,1.0
t1,0.9956568398931045
t1,0.9944849003188401
t1,1.059769712670597
t1,1.0656414169703778
t1,1.1504673391529365
t1,1.1949655939014534
t1,1.1925142276820797
t1,1.1839109643739907
t1,1.4922667286676339
t1,1.571448395395029
t1,1.4053516651293305
t1,1.3657638151139568
t1,1.2882243114377896
t1,1.3486927338681773
t1,1.3490393229608961
t1,1.6729381254785556
t1,1.6283675239547348
t1,1.1109223986871721
t1,1.1263622116532226
t2,-0.6
t2,-0.6043431601068955
t2,-0.5982192671530242
t2,-0.4940144716923967
t2,-0.4453673287216493
t2,-0.3800352706310999
t2,-0.40036236473072123
t2,-0.41360175317386344
t2,-0.39923010570312006
t2,-0.27570706201314543
t2,-0.19875226145754138
t2,0.02319785229339008
t2,-0.22062638082299488
t2,-0.15900997326931224
t2,0.05078229048576141
t2,0.050740142112724415
t2,-0.5604862499060944
t2,-0.6865152855859354
t2,-0.72173067117884
t2,-0.7170610845582724
t3,0.3
t3,0.29956568398931044
t3,0.300808303765194
t3,0.3094124370295014
t3,0.32326566426215236
t3,0.33065907514191617
t3,0.34684268398567186
t3,0.35456142948292196
t3,0.3389180554662182
t3,0.277182146300018
t3,0.25198157119939296
t3,0.20857892416001483
t3,0.25201526192898427
t3,0.28199194235365754
t3,0.3000212391144298
t3,0.29996852110073813
t3,0.23471878675359098
t3,0.24070490158946958
t3,0.21308652014033166
t3,0.2085971481672093
t4,0.1
t4,0.10084725470786494
t4,0.09990437140186814
t4,0.08851487608105293
t4,0.07606750426839375
t4,0.06197095366059603
t4,0.03308365008925959
t4,0.019577834540420787
t4,0.05566436490627307
t4,0.012286996202051093
t4,0.03533160042967716
t4,0.03268306264054205
t4,0.03472979889281478
t4,0.03415117471954358
t4,0.020596366192778784
t4,0.020555329780784608
t4,-0.029567473906614704
t4,-0.06874259803799224
t4,-0.030852154149548436
t4,-0.03442707464712365
t5,0.7
t5,0.7008472547078649
t5,0.6996935217669659
t5,0.6897061858934517
t5,0.6792654488359462
t5,0.6812219913346534
t5,0.6731296733495347
t5,0.665656005251333
t5,0.6823331763626915
t5,0.7104868135480213
t5,0.7454291569303386
t5,0.7665334209144496
t5,0.7689085163802123
t5,0.769972755502016
t5,0.7562084872288479
t5,0.7561567124139478
t5,0.7750411644042966
t5,0.7724717503872109
t5,0.6007147621394047
t5,0.6040753072812366
t6,1.5
t6,1.5084725470786493
t6,1.5001116984990355
t6,1.3527271416486113
t6,1.2253773868152764
t6,1.0583654184233044
t6,0.8807060881471187
t6,0.8071937169028184
t6,1.0018384565125729
t6,1.1063551430838912
t6,1.2117420797565943
t6,1.3385212928312105
t6,1.3009710181863623
t6,1.2460200978733693
t6,1.0602407112913095
t6,1.0597433810875418
t6,0.8116153546568707
t6,0.8946170513629732
t6,1.07332947588684
t6,1.0744380385534176
