Parameter,Case Dual
Cost,[128.2838873]
xk1,0.0
xk1,-0.01505165705028984
xk1,-0.13563376934466467
xk1,-0.04330616136472872
xk1,0.07058309922206554
xk1,0.034066962953209344
xk1,-0.10511711781738965
xk1,-0.4322544831368681
xk1,-0.758051257890149
xk1,-1.2525137293414952
xk1,-2.1450739461610224
xk1,-3.430139220038395
xk1,-3.2485689271911475
xk1,-4.180770949758784
xk1,-4.481232820190272
xk1,-3.0128558767766607
xk1,-2.8219835323678018
xk1,-6.442607114603666
xk1,-4.5928665027259505
xk1,3.2759047201688563
xk2,0.0
xk2,-0.02270498602970849
xk2,-0.18659191592362398
xk2,0.09958361465241836
xk2,0.17321778855110798
xk2,-0.10447216271841903
xk2,-0.22591873064952314
xk2,-0.4547156406506131
xk2,-0.5934596563416076
xk2,-1.0046080770684807
xk2,-1.8513467577303637
xk2,-2.767588347605234
xk2,-1.0182738948921422
xk2,-2.870613511551057
xk2,-2.8642089349021154
xk2,0.22866426047899208
xk2,-1.5170223343650382
xk2,-7.80344812543641
xk2,0.3539302605782276
xk2,10.786471135214102
xk3,0.0
xk3,-0.028581358839881416
xk3,-0.220063017967136
xk3,0.23517675788827114
xk3,0.04537945637538602
xk3,-0.2702868440495279
xk3,-0.11155631131005886
xk3,-0.3988754486749292
xk3,-0.5825101170058029
xk3,-1.2196859956775756
xk3,-2.207497616450056
xk3,-3.1133512097792617
xk3,-0.9448675038708476
xk3,-5.298138417141562
xk3,-3.6476062641057942
xk3,-0.16854474020701773
xk3,-4.875962562374086
xk3,-10.22702197870485
xk3,4.427691586018068
xk3,8.664450224345838
uk,-0.0201623937145207
uk,-0.1054201467590318
uk,0.5786503240500751
uk,-0.12936128868496283
uk,-0.3232445961326981
uk,0.13269255853026604
uk,-0.033966675518624624
uk,0.6116824344525696
uk,0.8408920028487927
uk,1.51618371463706
uk,3.171450094451185
uk,7.513541028041372
uk,2.1654719742954507
uk,9.021893610042444
uk,10.240245313661058
uk,1.4693887625577866
uk,2.0148120481487846
uk,22.645248612400103
uk,8.755118421270536
t1,1.0
t1,1.0000510413116122
t1,0.9964491943734304
t1,1.0025585475292953
t1,0.9928729147554325
t1,1.0166599158696752
t1,1.0277365750847836
t1,1.0133540287481033
t1,1.0000804339934275
t1,0.9988897521184417
t1,0.9836198557497753
t1,0.9661852494060195
t1,0.8598567405975082
t1,1.4118629045014994
t1,1.4471870237207896
t1,1.1552313289431853
t1,2.159789441959206
t1,2.133743850331697
t1,2.1034801903662697
t1,2.1046753176861857
t2,-0.6
t2,-0.5999489586883879
t2,-0.6034948569729086
t2,-0.6244486206954112
t2,-0.6295291406061172
t2,-0.6525290547369503
t2,-0.6395606624295279
t2,-0.6167340667134387
t2,-0.6030125144564865
t2,-0.5020809408804028
t2,-0.356539546322478
t2,-0.2597004863561738
t2,-0.30415362605765456
t2,0.031250604444838015
t2,0.02111368728295695
t2,0.2898178239598578
t2,-0.0423219862647749
t2,-0.1924985882218159
t2,-0.10907330262675173
t2,-0.13538546487262107
t3,0.3
t3,0.3000051041311612
t3,0.2993985543729645
t3,0.29376319831857045
t3,0.29523318390061876
t3,0.29104914926792064
t3,0.28823969595926024
t3,0.2878745819717964
t3,0.2936976574326933
t3,0.3088161235406526
t3,0.36233774818690967
t3,0.41399398163821444
t3,0.41779951441346785
t3,0.40586465367136404
t3,0.4087076266626096
t3,0.4195547730219162
t3,0.4127204537653474
t3,0.39059774038485345
t3,0.36813830704321837
t3,0.3700238754393892
t4,0.1
t4,0.09998920777062381
t4,0.1005761780968193
t4,0.10396853896514756
t4,0.10365015269083175
t4,0.10412298580256449
t4,0.10514011004050076
t4,0.10691346606915271
t4,0.1052263975640352
t4,0.09740142286692036
t4,0.062108506952103945
t4,0.023074004913545353
t4,0.04680135941920205
t4,0.08402195174138789
t4,0.06182800096516259
t4,0.09559006822835289
t4,0.20353825519185195
t4,0.22820345091916175
t4,0.24070211833198318
t4,0.23265954809420206
t5,0.7
t5,0.6999892077706238
t5,0.7005429989204368
t5,0.7042325783754708
t5,0.7034659264319252
t5,0.7053826932215196
t5,0.7066640616899501
t5,0.7066321895380574
t5,0.704423277107649
t5,0.7013644831390955
t5,0.6847886078221109
t5,0.6579217613265717
t5,0.6806832926930378
t5,0.7826343381201661
t5,0.7615694903776598
t5,0.7919959829584908
t5,0.8580716890577902
t5,0.9021143549464982
t5,0.8892973810069692
t5,0.8923773591167328
t6,1.5
t6,1.4998920777062381
t6,1.505927651447475
t6,1.538774281299608
t6,1.5390004714678012
t6,1.5533585517001074
t6,1.5555775228871687
t6,1.5645586868086876
t6,1.5406741904174204
t6,1.4309579795589402
t6,1.0937058003942124
t6,0.7195686174697473
t6,0.9912675461837694
t6,0.9055449188455185
t6,0.8364910425261833
t6,1.1047193873864836
t6,1.047393221145977
t6,0.9798840355646201
t6,0.8364996977432478
t6,0.8284054027420253
