Parameter,Actual values,Case 2 : CE,Case3 : Dual,,diffrence in controlers,CE offset,Dual offse
xk_1,0.5,0.5,0.5,,0.0,0.0,0.0
xk_1,0.5,0.4999709002030693,0.4999709002030693,,0.0,2.9099796930720512e-05,2.9099796930720512e-05
xk_1,0.5,0.4996153457351896,0.4996153457351896,,0.0,0.0003846542648103801,0.0003846542648103801
xk_1,0.5,0.499826450973694,0.499826450973694,,0.0,0.000173549026306008,0.000173549026306008
xk_1,0.5,0.5012485138707857,0.5012485138707857,,0.0,-0.001248513870785728,-0.001248513870785728
xk_1,0.5,0.4998348599181298,0.4998348599181298,,0.0,0.00016514008187018536,0.00016514008187018536
xk_1,0.5,0.4970334738216875,0.4970334738216875,,0.0,0.0029665261783125008,0.0029665261783125008
xk_1,0.5,0.4993928043734424,0.4993928043734424,,0.0,0.0006071956265575884,0.0006071956265575884
xk_1,0.5,0.5027041505325484,0.5027041505325484,,0.0,-0.002704150532548355,-0.002704150532548355
xk_1,0.5,0.5017482626997719,0.5017482626997719,,0.0,-0.0017482626997719075,-0.0017482626997719075
xk_1,0.5,0.5007801034499141,0.5007801034499141,,0.0,-0.0007801034499140824,-0.0007801034499140824
xk_1,0.5,0.5013198338145917,0.5013198338145917,,0.0,-0.0013198338145916644,-0.0013198338145916644
xk_1,0.5,0.5021176199204388,0.5021176199204388,,0.0,-0.0021176199204387958,-0.0021176199204387958
xk_1,0.5,0.5035067456842393,0.5035067456842393,,0.0,-0.003506745684239254,-0.003506745684239254
xk_1,0.5,0.501234425959114,0.501234425959114,,0.0,-0.0012344259591140494,-0.0012344259591140494
xk_1,0.5,0.503673503710753,0.503554070230052,,0.00011943348070098114,-0.0036735037107530344,-0.0035540702300520532
xk_1,0.5,0.5080466727696117,0.5078865544667266,,0.00016011830288509277,-0.008046672769611685,-0.007886554466726592
xk_1,0.5,0.5072179099290637,0.5070933076832589,,0.00012460224580479462,-0.007217909929063682,-0.007093307683258887
xk_1,0.5,0.5060402104567454,0.50596754891308,,7.266154366536437e-05,-0.00604021045674541,-0.005967548913080045
xk_1,0.5,0.5072090917615869,0.5071733568563961,,3.5734905190820676e-05,-0.0072090917615869055,-0.007173356856396085
xk_1,0.5,0.5071480352260047,0.5071324273019607,,1.5607924043981036e-05,-0.007148035226004712,-0.007132427301960731
xk_1,0.5,0.5040691004745216,0.5040633731904823,,5.727284039247493e-06,-0.004069100474521581,-0.004063373190482333
xk_1,0.5,0.5046642025346563,0.5046618812393866,,2.321295269669399e-06,-0.00466420253465627,-0.0046618812393866005
xk_1,0.5,0.5048552019705504,0.5048538590600583,,1.3429104921414137e-06,-0.004855201970550449,-0.004853859060058308
xk_1,0.5,0.5038911891888672,0.5038898380449646,,1.3511439026503425e-06,-0.0038911891888672168,-0.0038898380449645664
xk_1,0.5,0.5046330378629595,0.5046315108688783,,1.5269940812911997e-06,-0.004633037862959544,-0.0046315108688782525
xk_1,0.5,0.5050659508680814,0.5050644338789992,,1.5169890821287169e-06,-0.00506595086808137,-0.005064433878999242
xk_1,0.5,0.5058088216131947,0.5058073678712232,,1.4537419715798805e-06,-0.005808821613194737,-0.005807367871223157
xk_1,0.5,0.5051021509563929,0.5051008359406717,,1.3150157212038494e-06,-0.005102150956392881,-0.0051008359406716774
xk_1,0.5,0.5025788485744334,0.5025776893105768,,1.1592638565760538e-06,-0.0025788485744333567,-0.0025776893105767806
xk_1,0.5,0.5029740924046902,0.5029730621424564,,1.0302622337476919e-06,-0.002974092404690154,-0.0029730621424564063
xk_1,0.5,0.5019049103379501,0.5019040080389903,,9.022989598816977e-07,-0.0019049103379501497,-0.001904008038990268
xk_1,0.5,0.5017184567867488,0.5017176470774166,,8.097093321390858e-07,-0.0017184567867487566,-0.0017176470774166175
xk_1,0.5,0.502189447841209,0.5021887198311227,,7.280100863260586e-07,-0.0021894478412090024,-0.0021887198311226763
xk_1,0.5,0.5031248498153573,0.503124192764523,,6.570508342962356e-07,-0.0031248498153573223,-0.003124192764523026
xk_1,0.5,0.500722770572932,0.5007221865938731,,5.839790588879623e-07,-0.0007227705729320189,-0.0007221865938731309
xk_1,0.5,0.5015153574984721,0.5013930519816588,,0.00012230551681324808,-0.0015153574984720919,-0.0013930519816588438
