Parameter,Case Dual
Cost,[572.64267066]
xk1,0.0
xk1,-0.21651235180844414
xk1,-0.34782859629254015
xk1,-0.7580687413208091
xk1,-1.3274711216912431
xk1,-1.9172583239095122
xk1,-1.409338381260546
xk1,-1.239444997257098
xk1,-0.9714935551881304
xk1,-1.1282819087704208
xk1,-1.0849093510332875
xk1,-1.5697712216643815
xk1,-1.9491913856846121
xk1,-2.766067758207528
xk1,-2.416316063441694
xk1,-2.933113868264051
xk1,-3.7971621060787135
xk1,-7.417791016498827
xk1,-19.74431918940918
xk1,-21.9126949873494
xk2,0.0
xk2,-0.32660278752815286
xk2,-0.2656579056866585
xk2,-0.6894055969786845
xk2,-1.1619315342844794
xk2,-1.3638977705560682
xk2,0.029175327785489036
xk2,-0.5159130248544729
xk2,-0.6469887535874109
xk2,-0.7904049097897214
xk2,-0.4339367621174146
xk2,-1.2561238679594549
xk2,-1.3804841523011298
xk2,-2.0018076000079303
xk2,-0.6717136430722427
xk2,-1.966351904391726
xk2,-3.058484743404601
xk2,-7.066244017694391
xk2,-21.370303152512147
xk2,-9.915850701606036
xk3,0.0
xk3,-0.41113295969131414
xk3,-0.12120387919480904
xk3,-0.8668732935138772
xk3,-1.284256895320633
xk3,-1.4757179036863548
xk3,-0.006677088505846458
xk3,-1.9537088955030426
xk3,-1.179821839707489
xk3,-1.0319986810173831
xk3,-0.5723542953138245
xk3,-2.014989922208273
xk3,-1.5469516767986435
xk3,-2.5672292126236926
xk3,-0.8329999843153927
xk3,-3.8158489407702967
xk3,-3.9260733020947924
xk3,-8.488603884298891
xk3,-24.78763538205123
xk3,-3.737024889070342
uk,-0.29003044374149745
uk,0.6311484076187945
uk,0.019074422585452562
uk,1.0756698884325413
uk,2.193883774841097
uk,4.320060138581517
uk,0.8325455398327478
uk,3.048430951322757
uk,1.9161617931117638
uk,2.312073160360678
uk,0.8020650758411215
uk,3.2636969929470547
uk,2.634884901662938
uk,6.099825189481031
uk,1.8455221952922762
uk,5.474059883910668
uk,3.5636109861436216
uk,1.8656495718378283
uk,50.77685801751603
t1,1.0
t1,0.9919722237852712
t1,0.991696780861335
t1,1.0507762064523778
t1,1.0815594071857395
t1,1.1013146508558624
t1,1.0536015019492935
t1,1.404405662363428
t1,1.3900851181572196
t1,1.455929566383985
t1,1.4349442798929501
t1,1.5469509209188774
t1,1.5365577881281065
t1,1.4629727262223708
t1,1.3266292951745697
t1,1.7514291634903225
t1,1.8199601655879756
t1,0.30286074085754966
t1,0.2864364482349868
t1,0.21983342981253834
t2,-0.6
t2,-0.6080277762147288
t2,-0.6227082712477292
t2,-0.5899604232703628
t2,-0.5396701745815518
t2,-0.4028503010726643
t2,-0.49450766818539094
t2,-0.3122558351542357
t2,-0.2964036197749527
t2,-0.27650879343507273
t2,-0.2491399325054544
t2,-0.2531509613094993
t2,-0.2812614806283661
t2,-0.05018747146518876
t2,-0.1549884726382497
t2,0.40068625547232517
t2,0.38071287615806315
t2,-0.23679676188387344
t2,1.4487356442128956
t2,1.4846796950755763
t3,0.3
t3,0.2991972223785271
t3,0.29584764468780395
t3,0.29084478762623744
t3,0.3123371145291943
t3,0.3515369429396252
t3,0.3286141362637849
t3,0.29542546728638985
t3,0.2924864654828796
t3,0.29096526551068436
t3,0.2865337478831489
t3,0.2887555372956396
t3,0.2968715827945859
t3,0.32211822225341186
t3,0.31728045400094107
t3,0.2838882852802115
t3,0.2973357932298933
t3,0.039931478387633335
t3,0.18963088001047645
t3,0.14705644656535005
t4,0.1
t4,0.1011465036105994
t4,0.1034834275722505
t4,0.10351000561741988
t4,0.08756677827065895
t4,0.05851312859780822
t4,0.08640932880756731
t4,0.07369668815506539
t4,0.08017189052444132
t4,0.06266472099997565
t4,0.06753143158407336
t4,0.035141447586617906
t4,0.03217168116108485
t4,-0.0017951153027114183
t4,0.024161496178464803
t4,-0.046217102758304346
t4,-0.051207706787739754
t4,-0.08890653608683538
t4,0.002218286757407248
t4,-0.003978003311572746
t5,0.7
t5,0.7011465036105994
t5,0.7038178054438954
t5,0.7055978711601933
t5,0.69362716147301
t5,0.6733980348393915
t5,0.6917805558262217
t5,0.732490426782819
t5,0.7368979260196132
t5,0.7231777621217885
t5,0.7296395698611159
t5,0.7176051376440085
t5,0.714275072214174
t5,0.7108875145763571
t5,0.7491172263411556
t5,0.7982834352916185
t5,0.7713520158379985
t5,0.8389744882428907
t5,0.865327823794769
t5,0.850342624706766
t6,1.5
t6,1.5114650361059938
t6,1.5331221217034092
t6,1.5124574331215703
t6,1.3652020556855506
t6,1.0745622673057245
t6,1.3553597186742974
t6,1.2782911633178888
t6,1.3006261017162832
t6,1.2443407364975425
t6,1.2825807421883952
t6,1.1841631721863244
t6,1.1538909523725283
t6,0.9651495699886543
t6,1.3586270337605861
t6,1.3005945820640763
t6,1.2409698811000178
t6,0.9118508694930261
t6,1.031287751613203
t6,0.6535287359553446
