Parameter,Case Opt,Case CE,Case Dual
xk3,-0.548646645,-1.7428870883,-3.118834703
xk3,1.6198943583,-1.6912032998,4.3472396469
xk3,-9.4457722416,-2.9596697444,-2.4876525461
xk3,1.4848429536,1.2110459717,-1.6544016597
xk3,4.8740584838,5.4984542282,0.5640212289
xk3,15.5992955801,2.7072544499,1.4654347441
xk3,-5.7473893423,-3.1185810166,-5.9730215793
xk3,-6.8194598452,-2.736608536,-1.5490083958
xk3,0,17.4562793436,0.8929175434
uk,0.4914041521,-0.0527265335,0.0241673844
uk,-1.1908372574,0.530084858,0.0589275762
uk,-0.6861005263,-0.3208271786,-0.7037670269
uk,-0.4754631254,-1.3451019102,0.7033331133
uk,-0.4822970136,-1.6607980105,0.1548473817
uk,-0.9785029696,-3.5208324928,0.4481557358
uk,-1.877774026,-5.5349344635,1.2453722233
uk,-2.1440812165,-0.0813324754,3.5703002077
uk,2.3729952262,-2.3562319151,4.3429612153
uk,3.1818203757,1.5370170538,4.0457478316
uk,5.295274074,-0.1690808592,3.9030629671
uk,-9.2355270213,-4.134439041,10.1935634113
uk,0.7748042625,-0.6720761881,-6.7190912474
uk,4.6063269486,0.9461149542,-0.720872369
uk,25.4672986266,9.5730312052,0.4599829452
uk,2.1105084179,8.1244701178,1.4291945831
uk,-18.0191368177,-5.9033989311,-3.8209298751
uk,-26.6496827865,-15.8379503213,9.9586240807
uk,22.1983461794,-9.0236497338,7.9255662228
t1,1.8,1,1
t1,1.8,0.9999836015,1.0000190924
t1,1.8,0.9905551341,0.9965102433
t1,1.8,0.9413695726,1.002185318
t1,1.8,0.9240075744,1.0358636742
t1,1.8,1.0329083603,1.0322444469
t1,1.8,1.1013019911,1.0713696232
t1,1.8,1.0980373126,1.0743250186
t1,1.8,1.182987833,1.0523951692
t1,1.8,1.3525213306,1.1073487284
t1,1.8,1.348627238,1.2081029026
t1,1.8,1.3948412369,1.4138794437
t1,1.8,1.309727464,1.7491972132
t1,1.8,1.4296864226,1.831457523
t1,1.8,1.4451433871,1.8711834442
t1,1.8,1.4617850721,1.8677362976
t1,1.8,1.747172561,1.52005282
t1,1.8,1.7311022924,1.1155522325
t1,1.8,0.9764378112,1.2784847659
t1,1.8,1.2299440135,0.4979348683
t2,-1.01,-0.6,-0.6
t2,-1.01,-0.6000163985,-0.5999809076
t2,-1.01,-0.6136971216,-0.6022460672
t2,-1.01,-0.5968188493,-0.6711760266
t2,-1.01,-0.5326757996,-0.6726701848
t2,-1.01,-0.3301279951,-0.6267351355
t2,-1.01,-0.2824652668,-0.5769773742
t2,-1.01,-0.2666231315,-0.4666718529
t2,-1.01,-0.4214537843,-0.4100816705
t2,-1.01,-0.3909891296,-0.3565091346
t2,-1.01,-0.3820747955,-0.3773982395
t2,-1.01,-0.3067569019,-0.6898979819
t2,-1.01,-0.3895858965,-0.1762312437
t2,-1.01,-0.357780916,-0.1554705733
t2,-1.01,-0.0169981062,-0.1021209645
t2,-1.01,-0.0128452346,-0.083614507
t2,-1.01,-0.6269522966,-0.0642290878
t2,-1.01,-0.5797154948,-0.6518282402
t2,-1.01,-0.6826348151,-0.3054696868
t2,-1.01,-0.202337997,0.1087360313
t3,0.58,0.3,0.3
t3,0.58,0.2999983602,0.3000019092
t3,0.58,0.2978265738,0.2997882982
t3,0.58,0.3067582254,0.2831906765
t3,0.58,0.3185716064,0.2750998768
t3,0.58,0.334714652,0.2746104657
t3,0.58,0.3687472688,0.2805420319
t3,0.58,0.3647320122,0.3330995954
t3,0.58,0.3759053629,0.3587712648
t3,0.58,0.3509348535,0.3587280563
t3,0.58,0.3501642926,0.3571178154
t3,0.58,0.3483471646,0.3732619843
t3,0.58,0.3323030972,0.3343628347
t3,0.58,0.3013310129,0.2791293309
t3,0.58,0.3041286133,0.2679544727
t3,0.58,0.3047885052,0.266105576
t3,0.58,0.2296555309,0.2563728962
t3,0.58,0.2272886731,0.2509265526
t3,0.58,0.144699749,0.2297058868
t3,0.58,-0.0524210454,0.2327480029
t4,0.3,0.1,0.1
t4,0.3,0.1000936196,0.0999979269
t4,0.3,0.1024708901,0.1003832156
t4,0.3,0.0991191455,0.1104355357
t4,0.3,0.0927145388,0.1131750814
t4,0.3,0.0746780052,0.1141376816
t4,0.3,0.0318848446,0.1087407524
t4,0.3,0.0402455102,0.0753323848
t4,0.3,0.0210028024,0.0567829696
t4,0.3,0.0649583899,0.0491096101
t4,0.3,0.0633889788,0.0354822391
t4,0.3,0.0580110645,-0.0482915411
t4,0.3,0.0584101786,0.0656683868
t4,0.3,0.062785852,-0.0073867765
t4,0.3,0.0951795891,0.0043840687
t4,0.3,0.0921338922,0.0069468237
t4,0.3,-0.0009519524,-0.066477121
t4,0.3,0.0159448139,-0.0693803314
t4,0.3,0.0083505243,-0.1323285097
t4,0.3,-0.0911577069,-0.1559325158
t5,0.5,0.7,0.7
t5,0.5,0.7000936196,0.6999979269
t5,0.5,0.7025423914,0.7003372936
t5,0.5,0.6970297931,0.7108617668
t5,0.5,0.6898259557,0.7148799992
t5,0.5,0.680378524,0.7156317975
t5,0.5,0.6530991568,0.7144705385
t5,0.5,0.6579178531,0.6944231073
t5,0.5,0.7200004593,0.6801853101
t5,0.5,0.7404350113,0.6791224173
t5,0.5,0.7399321521,0.6794237431
t5,0.5,0.7112856687,0.6434779095
t5,0.5,0.7483708914,0.8025787176
t5,0.5,0.7883150138,0.8303357111
t5,0.5,0.7812754856,0.8791804322
t5,0.5,0.7792529981,0.8773249851
t5,0.5,0.786173417,0.8152184009
t5,0.5,0.7845244884,0.7902538141
t5,0.5,0.4854259658,0.736900641
t5,0.5,0.5641960681,0.7380266942
t6,1,1.5,1.5
t6,1,1.5009361957,1.4999792688
t6,1,1.5243513771,1.504061752
t6,1,1.5039234103,1.6034238161
t6,1,1.4291985578,1.623880792
t6,1,1.1711593177,1.6153989628
t6,1,0.7562812053,1.5562020943
t6,1,0.8312528089,1.2691976586
t6,1,0.7535094785,1.0881306483
t6,1,0.8167529672,0.9974277458
t6,1,0.8239761269,0.9160339571
t6,1,0.8125177093,0.6770436332
t6,1,1.126671986,1.2757162116
t6,1,1.0808536016,1.4645257851
t6,1,1.0671083902,1.4141890682
t6,1,1.043639748,1.4105902424
t6,1,0.6606870942,1.5490151425
t6,1,0.6247658224,0.9702560725
t6,1,1.0909373244,0.7489166758
t6,1,1.1926351319,0.8955472645
