Parameter,Case Opt,Case CE,Case Dual
xk3,1.4848429536,1.2110459717,2.3513301119
xk3,4.8740584838,5.4984542282,1.8379377004
xk3,15.5992955801,2.7072544499,-0.4636413161
xk3,-5.7473893423,-3.1185810166,-1.7844835082
xk3,-6.8194598452,-2.736608536,-4.1955025601
xk3,0,17.4562793436,-1.2122017068
uk,0.4914041521,-0.0527265335,-0.0452441378
uk,-1.1908372574,0.530084858,0.1270138845
uk,-0.6861005263,-0.3208271786,0.5507366552
uk,-0.4754631254,-1.3451019102,-1.0161183068
uk,-0.4822970136,-1.6607980105,-0.4564700002
uk,-0.9785029696,-3.5208324928,-1.9225986175
uk,-1.877774026,-5.5349344635,-2.6687760333
uk,-2.1440812165,-0.0813324754,-7.9273064222
uk,2.3729952262,-2.3562319151,-3.3575162273
uk,3.1818203757,1.5370170538,-7.6677795738
uk,5.295274074,-0.1690808592,0.101530882
uk,-9.2355270213,-4.134439041,-5.1386912933
uk,0.7748042625,-0.6720761881,-4.4218456799
uk,4.6063269486,0.9461149542,-0.2753038707
uk,25.4672986266,9.5730312052,-3.432611085
uk,2.1105084179,8.1244701178,-4.4185664769
uk,-18.0191368177,-5.9033989311,-2.1248668581
uk,-26.6496827865,-15.8379503213,0.0637567267
uk,22.1983461794,-9.0236497338,9.5231639648
t1,1.8,1,1
t1,1.8,0.9999836015,0.9998187669
t1,1.8,0.9905551341,1.0004637442
t1,1.8,0.9413695726,0.9794296809
t1,1.8,0.9240075744,1.0145661368
t1,1.8,1.0329083603,1.0768475258
t1,1.8,1.1013019911,1.1131893956
t1,1.8,1.0980373126,1.2714731098
t1,1.8,1.182987833,1.2651109575
t1,1.8,1.3525213306,1.6131218855
t1,1.8,1.348627238,1.6795504781
t1,1.8,1.3948412369,1.2609710179
t1,1.8,1.309727464,1.3294729675
t1,1.8,1.4296864226,1.3673307615
t1,1.8,1.4451433871,1.4792484473
t1,1.8,1.4617850721,1.8127081395
t1,1.8,1.747172561,1.1687024299
t1,1.8,1.7311022924,0.5628852498
t1,1.8,0.9764378112,0.7761883789
t1,1.8,1.2299440135,0.6755445067
t2,-1.01,-0.6,-0.6
t2,-1.01,-0.6000163985,-0.6001812331
t2,-1.01,-0.6136971216,-0.5973297413
t2,-1.01,-0.5968188493,-0.659283017
t2,-1.01,-0.5326757996,-0.6799202565
t2,-1.01,-0.3301279951,-0.4600182409
t2,-1.01,-0.2824652668,-0.4037486525
t2,-1.01,-0.2666231315,-0.1776604832
t2,-1.01,-0.4214537843,-0.1570745884
t2,-1.01,-0.3909891296,-0.0803376451
t2,-1.01,-0.3820747955,0.1012799916
t2,-1.01,-0.3067569019,0.7657390436
t2,-1.01,-0.3895858965,0.5681214653
t2,-1.01,-0.357780916,0.5516550826
t2,-1.01,-0.0169981062,0.1064643249
t2,-1.01,-0.0128452346,0.453350001
t2,-1.01,-0.6269522966,0.7387800386
t2,-1.01,-0.5797154948,0.2431269149
t2,-1.01,-0.6826348151,0.1505573774
t2,-1.01,-0.202337997,-0.7091828272
t3,0.58,0.3,0.3
t3,0.58,0.2999983602,0.2999818767
t3,0.58,0.2978265738,0.3005586384
t3,0.58,0.3067582254,0.2887332909
t3,0.58,0.3185716064,0.2780331727
t3,0.58,0.334714652,0.2759900947
t3,0.58,0.3687472688,0.3051166829
t3,0.58,0.3647320122,0.3538677933
t3,0.58,0.3759053629,0.3471882348
t3,0.58,0.3509348535,0.3386785807
t3,0.58,0.3501642926,0.3134452181
t3,0.58,0.3483471646,0.2607194667
t3,0.58,0.3323030972,0.2958764421
t3,0.58,0.3013310129,0.285765529
t3,0.58,0.3041286133,0.3133688023
t3,0.58,0.3047885052,0.2746062184
t3,0.58,0.2296555309,0.3044096175
t3,0.58,0.2272886731,0.1004539011
t3,0.58,0.144699749,0.0020947159
t3,0.58,-0.0524210454,-0.0768924515
t4,0.3,0.1,0.1
t4,0.3,0.1000936196,0.1000297925
t4,0.3,0.1024708901,0.099568587
t4,0.3,0.0991191455,0.1085819901
t4,0.3,0.0927145388,0.1126023817
t4,0.3,0.0746780052,0.1116553841
t4,0.3,0.0318848446,0.0912533859
t4,0.3,0.0402455102,0.0332346442
t4,0.3,0.0210028024,0.0473738366
t4,0.3,0.0649583899,0.0008159377
t4,0.3,0.0633889788,0.0783276263
t4,0.3,0.0580110645,-0.1199055418
t4,0.3,0.0584101786,-0.1153889949
t4,0.3,0.062785852,-0.1072336756
t4,0.3,0.0951795891,-0.1269322919
t4,0.3,0.0921338922,-0.1654236616
t4,0.3,-0.0009519524,-0.1404925738
t4,0.3,0.0159448139,-0.0772847957
t4,0.3,0.0083505243,-0.0574111489
t4,0.3,-0.0911577069,-0.0534845521
t5,0.5,0.7,0.7
t5,0.5,0.7000936196,0.7000297925
t5,0.5,0.7025423914,0.6995178772
t5,0.5,0.6970297931,0.7079799234
t5,0.5,0.6898259557,0.7133952424
t5,0.5,0.680378524,0.7153057244
t5,0.5,0.6530991568,0.7017592817
t5,0.5,0.6579178531,0.6734457057
t5,0.5,0.7200004593,0.686779368
t5,0.5,0.7404350113,0.7430919547
t5,0.5,0.7399321521,0.8088148797
t5,0.5,0.7112856687,0.7147757802
t5,0.5,0.7483708914,0.7168242565
t5,0.5,0.7883150138,0.7326756329
t5,0.5,0.7812754856,0.690037817
t5,0.5,0.7792529981,0.6480732092
t5,0.5,0.786173417,0.71498463
t5,0.5,0.7845244884,0.5013966986
t5,0.5,0.4854259658,0.5323570834
t5,0.5,0.5641960681,0.5689022906
t6,1,1.5,1.5
t6,1,1.5009361957,1.5002979252
t6,1,1.5243513771,1.4959395564
t6,1,1.5039234103,1.5914366808
t6,1,1.4291985578,1.6271092754
t6,1,1.1711593177,1.543086126
t6,1,0.7562812053,1.3465114175
t6,1,0.8312528089,0.8186291676
t6,1,0.7535094785,0.9443488923
t6,1,0.8167529672,0.6925916506
t6,1,0.8239761269,0.8842687169
t6,1,0.8125177093,1.1742848548
t6,1,1.126671986,1.0944411205
t6,1,1.0808536016,1.2081066079
t6,1,1.0671083902,1.4090192904
t6,1,1.043639748,1.221004673
t6,1,0.6606870942,1.4317840926
t6,1,0.6247658224,0.3570602544
t6,1,1.0909373244,0.3517513698
t6,1,1.1926351319,1.1220823645
