Parameter,Case 1,Case 2
Cost,3.6594393543054724,138.17469156223584
xk1,-0.1360433371607488,9.212245342479315
xk1,0.199448720237415,18.386056126557797
xk1,0.08737133916983965,16.601084080218
xk1,0.32025892937427497,12.413556641997832
xk1,-0.12446316243791816,11.106758307239998
xk1,0.3860756360557417,11.631232216283337
xk1,1.3333409275558563,12.931925204473833
xk1,-0.9701418032571811,14.86038425764994
xk1,-1.4946415249644918,15.894793828214857
xk1,-1.0672501433075938,15.524564306176478
xk1,2.6626133673429937,14.613005296881875
xk1,2.879068221620763,14.772299145602645
xk1,-1.2127204288391051,16.385137528901502
xk1,-6.8264382624092725,17.237730241702398
xk1,-2.017215126661504,16.66322480148936
xk1,9.159637226930062,16.083738212102645
xk1,14.990419441994375,15.629243044916942
xk1,4.65808106998296,14.785824543858787
xk1,2.0442358046931095,15.133439027397394
xk1,0.0,15.947479985147709
xk2,0.1627639139565586,16.911934280317144
xk2,0.540417930587446,3.639425829384539
xk2,0.40635819023247843,-3.43624555241778
xk2,-0.8103488003149302,-1.543897376239869
xk2,-0.22279860655503558,1.8520335446763925
xk2,0.6641302077986948,1.8548661565862994
xk2,-1.3683426300102195,3.5841156573697566
xk2,-2.7524303085776145,3.3631560811689285
xk2,-2.9066400800593493,2.093836604786487
xk2,0.5680421564475107,0.6230856301482253
xk2,2.305655083123387,1.0329592009609283
xk2,-1.1767195809194007,2.7644002181860183
xk2,-8.243885259546072,4.088006749771629
xk2,-7.352653599066765,1.7751534048471567
xk2,3.8845431166817423,1.2176589376572573
xk2,15.527334180591527,1.6908504466700272
xk2,6.74041999687642,1.1014093113624672
xk2,-13.248000501975103,0.7470802099335356
xk2,-0.696283508582887,3.4903381782428187
xk2,0.0,2.294083754655295
xk3,0.30414076295271136,17.2568729213437
xk3,0.2058336249824259,5.941417770692222
xk3,-0.4099239552181877,11.107698672632036
xk3,-1.2396841814102224,15.54191268611413
xk3,1.029096270967051,15.077500222940097
xk3,0.9313981013971092,11.70389241713593
xk3,-2.138017145892379,12.815413124891855
xk3,-0.5154252197283238,12.084266489860259
xk3,-1.2723567581463489,11.989950760367455
xk3,2.8158271009234137,11.876292580157168
xk3,1.1157084393591077,12.65122025353696
xk3,-1.7821833375460752,13.258771465178173
xk3,-6.2200305815111765,13.347005224566935
xk3,-0.3641506854891572,11.37751761825085
xk3,7.265588122311775,12.847017848010529
xk3,12.681116664349386,13.678326108539709
xk3,-2.070591021504104,12.753999098786421
xk3,-10.70039693393206,12.390666456118174
xk3,19.461782334126664,14.779573195608341
xk3,0.0,12.873070147821002
uk,0.9580896937603817,-4.97240103165212
uk,-2.30644226668302,-36.54213906816105
uk,-2.4363624822308085,-23.72929490425039
uk,1.1486219503012611,-17.912819534454535
uk,0.9877444210620989,-18.185354960059016
uk,0.6265358653807713,-20.341055100880734
uk,1.8006573166922966,-15.31472883009156
uk,-0.36014733930946286,-18.444141835996454
uk,5.671024830616262,-19.50770894764578
uk,6.120076317268013,-19.888958048581653
uk,5.1171383466819576,-17.56654635833568
uk,-3.1079696692868253,-16.34874150630628
uk,-1.2991067541933208,-17.18642395057486
uk,8.397492206664518,-21.58381149280634
uk,21.513468200860906,-18.693848085778104
uk,5.9902241605078,-18.88678716877282
uk,-23.10944986184993,-20.519711738258636
uk,-26.393184714932794,-19.281112860992003
uk,20.981698576838642,-15.61376343374591
t1,1.8,1.0
t1,1.8,1.5797488974294964
t1,1.8,1.5672423380172458
t1,1.8,1.4505554468078377
t1,1.8,1.4090640133880044
t1,1.8,1.4149418981279256
t1,1.8,1.383539996357467
t1,1.8,1.3713339881606736
t1,1.8,1.3710206267559146
t1,1.8,1.3703717741554151
t1,1.8,1.333865400021556
t1,1.8,1.2751082631317108
t1,1.8,1.2526618217472105
t1,1.8,1.306948535309045
t1,1.8,1.3062513589223734
t1,1.8,1.3095457392538365
t1,1.8,1.324190477559602
t1,1.8,1.324447970202191
t1,1.8,1.2702631640310738
t1,1.8,1.4004433703528496
t2,-1.01,-0.6
t2,-1.01,-0.020251102570503554
t2,-1.01,-0.024876752559166354
t2,-1.01,0.016089141403092644
t2,-1.01,0.03528880435317128
t2,-1.01,0.03981487220984094
t2,-1.01,5.215421064219683e-05
t2,-1.01,-0.005125178921006756
t2,-1.01,-0.005273708582751511
t2,-1.01,-0.005207583302378312
t2,-1.01,0.0042773009638913135
t2,-1.01,-0.0020281714316250955
t2,-1.01,-0.0123254923737997
t2,-1.01,-0.0007664519270172716
t2,-1.01,0.003900633470125262
t2,-1.01,0.0035552919645216443
t2,-1.01,0.009209893367098761
t2,-1.01,0.008677770383933922
t2,-1.01,0.0015237135907874757
t2,-1.01,0.08632972337646788
t3,0.58,0.3
t3,0.58,0.3579748897429496
t3,0.58,0.35614475708037074
t3,0.58,0.35435254681284395
t3,0.58,0.35010480826326823
t3,0.58,0.35257631682107493
t3,0.58,0.34596386666097745
t3,0.58,0.3458121236190439
t3,0.58,0.3457817340811046
t3,0.58,0.3457536173362057
t3,0.58,0.34333048694427837
t3,0.58,0.340949477126213
t3,0.58,0.34003906284818497
t3,0.58,0.34462514701990427
t3,0.58,0.34341264732240373
t3,0.58,0.34350290179075643
t3,0.58,0.3469751344413825
t3,0.58,0.34719935709461636
t3,0.58,0.344519823266962
t3,0.58,0.34268600725411175
t4,0.3,0.1
t4,0.3,0.05530559803294431
t4,0.3,0.060685669125698234
t4,0.3,0.07423764834267295
t4,0.3,0.08277987673138162
t4,0.3,0.0791385630067766
t4,0.3,0.08687470670705602
t4,0.3,0.08711635736920222
t4,0.3,0.0871516150109796
t4,0.3,0.08723942456055114
t4,0.3,0.09536986530096925
t4,0.3,0.10349481577535088
t4,0.3,0.10527007718418022
t4,0.3,0.10373997220052178
t4,0.3,0.10416984775146806
t4,0.3,0.10404620070899842
t4,0.3,0.09386761043387988
t4,0.3,0.09318548670161385
t4,0.3,0.10103843772160559
t4,0.3,0.10265218049843972
t5,0.5,0.7
t5,0.5,0.6553055980329443
t5,0.5,0.6604301132390523
t5,0.5,0.6595599776578407
t5,0.5,0.6638099795234228
t5,0.5,0.6596696832944425
t5,0.5,0.6759435310131943
t5,0.5,0.6761066238515083
t5,0.5,0.6761249768392822
t5,0.5,0.676134550238845
t5,0.5,0.6793839943905244
t5,0.5,0.6845644165349172
t5,0.5,0.6872245164038016
t5,0.5,0.6780002575874636
t5,0.5,0.678979457952399
t5,0.5,0.6793376604492125
t5,0.5,0.6764578563535947
t5,0.5,0.6757615320872061
t5,0.5,0.6879909753901626
t5,0.5,0.688416754858292
t6,1,1.5
t6,1,1.053055980329443
t6,1,1.1059120970374932
t6,1,1.1825330905187148
t6,1,1.21278932412732
t6,1,1.193448198134123
t6,1,1.297121926400831
t6,1,1.3031277539834905
t6,1,1.3037116599042684
t6,1,1.3043732974327469
t6,1,1.3388467421275119
t6,1,1.366849796676821
t6,1,1.3799318562676934
t6,1,1.3175490421211777
t6,1,1.3322565879039483
t6,1,1.3307089412284483
t6,1,1.2968022579655953
t6,1,1.2940543205516155
t6,1,1.3433467623061504
t6,1,1.3229426073359707
