Parameter,Case 1,Case 2
Cost,2.4799008453587525,155.92693375305564
xk1,0.12407495463037312,5.9598978241593095
xk1,0.0712437549829278,16.487104186386457
xk1,-0.22840902711739342,19.903142230144425
xk1,-0.4527376931190407,18.80053302866105
xk1,0.024655023534920953,16.03518266002235
xk1,1.1362482954571071,14.194193773869658
xk1,0.3123329734662977,13.898374270703922
xk1,0.2958742087768887,14.575733779950776
xk1,-2.1384207079552384,16.1671738230744
xk1,-0.5277577421439569,16.867074939289132
xk1,2.1192440118298146,16.293154988554832
xk1,3.340860922111721,16.141361810462914
xk1,-2.007076774191415,16.50676200638408
xk1,-5.771579737129631,16.367367099970345
xk1,-2.4994637544527456,16.978945815668624
xk1,8.548313138088941,17.63338821125646
xk1,13.626705222885777,16.12381757659848
xk1,4.926843264658282,14.871994287628834
xk1,-1.464441104067511,15.673365024346614
xk1,0.0,16.62181905400084
xk2,0.16952221618350125,14.7555855520879
xk2,-0.058666311811739986,8.258855534873133
xk2,-0.17208787471658812,2.470654355289117
xk2,0.19014613355567916,-0.40292641773962706
xk2,0.9414358480676949,-1.237888917585916
xk2,0.6722112324442058,1.1608406178492365
xk2,0.27876739799617994,1.4346214702299804
xk2,-2.5288840237123833,3.1880758235324915
xk2,-1.9552517187754916,3.437763851493519
xk2,1.1366341954033186,1.6639070974374255
xk2,3.6589497177368755,0.9780164966017311
xk2,-0.18070785905325024,2.553394543906037
xk2,-6.225709011110716,1.8652836212648851
xk2,-6.81423777581455,1.6137321788742562
xk2,4.593558033456877,3.347389267446943
xk2,16.035829580605547,1.9342756892299806
xk2,7.733579268685196,-1.3123012690350857
xk2,-13.65398235606466,2.547973722279284
xk2,-0.19590368770552055,2.406949096151642
xk2,0.0,3.304068824585235
xk3,0.20863940348835677,16.76292225931885
xk3,-0.1463233504456533,5.016000136645313
xk3,-0.24071567166215493,9.114332923059663
xk3,0.14696786090665087,12.624200514878952
xk3,0.5219987603689461,13.50270290249221
xk3,-0.21069908064359885,14.724904207062115
xk3,0.5867342930792881,12.05282234253966
xk3,-3.2174902003898556,13.051790277566996
xk3,0.947336024234765,12.34067256779026
xk3,1.6961281452262003,11.406838617482775
xk3,2.6859413265344063,12.280658719142615
xk3,-2.700583853428501,13.895817965255029
xk3,-4.4094582236029565,12.080516340606843
xk3,-2.845215334482235,12.482994182988788
xk3,8.632696050604,14.303445617420735
xk3,11.944751882996712,12.793828787265307
xk3,-1.9468158412265155,10.957087081625946
xk3,-13.563593736722098,15.803718542385555
xk3,20.91730734356273,12.673398231602517
xk3,0.0,14.592586627390203
uk,0.11153711176014075,-1.696345585253074
uk,-0.026596491867266488,-23.96455489337868
uk,-0.7517425819175206,-17.776417408156224
uk,-0.6129153776221156,-19.946413209978143
uk,0.051954226443967744,-20.620905797056626
uk,0.4433381959671624,-17.166137768307973
uk,-3.308442505899978,-19.13875284043474
uk,1.0523478690041024,-15.24179714647408
uk,1.2460198319593747,-17.470171236815357
uk,5.940875993525302,-19.34786454389942
uk,1.0937924346245809,-17.901301927869447
uk,-4.3655027284780905,-16.36227947029058
uk,-7.028581581149318,-19.582199855214693
uk,8.342769393274676,-17.882262473655402
uk,17.57060330194036,-16.47791695440818
uk,3.471126904455107,-21.202271141791478
uk,-26.09065246591317,-22.167436930064504
uk,-23.71164173855364,-13.849945714423288
uk,13.503120696411678,-20.65262352449376
t1,1.8,1.0
t1,1.8,1.495816703411542
t1,1.8,1.4645051557493527
t1,1.8,1.4322117067237043
t1,1.8,1.4390430941018146
t1,1.8,1.4152665841004206
t1,1.8,1.4371053770876703
t1,1.8,1.416009262283845
t1,1.8,1.4153563565674008
t1,1.8,1.4328851176786916
t1,1.8,1.4209466404041877
t1,1.8,1.3760413720903468
t1,1.8,1.4173237513332446
t1,1.8,1.4159059965849108
t1,1.8,1.3769800483639514
t1,1.8,1.461549050310461
t1,1.8,1.447247423438557
t1,1.8,1.3863299770276762
t1,1.8,1.5482164548951016
t1,1.8,1.5646818279695218
t2,-1.01,-0.6
t2,-1.01,-0.10418329658845804
t2,-1.01,-0.12919940208541641
t2,-1.01,-0.12684979086758175
t2,-1.01,-0.1301783375457163
t2,-1.01,-0.11906337644515128
t2,-1.01,-0.11717015552944189
t2,-1.01,-0.13869420238803826
t2,-1.01,-0.13898139159272546
t2,-1.01,-0.13227423156336887
t2,-1.01,-0.13006842591030193
t2,-1.01,-0.12822933044282506
t2,-1.01,-0.1155708791109501
t2,-1.01,-0.11329814700555185
t2,-1.01,-0.11481949442044298
t2,-1.01,-0.08730613506739815
t2,-1.01,-0.1098073772799897
t2,-1.01,-0.05326633324325216
t2,-1.01,0.012391516865932102
t2,-1.01,0.007836344940463588
t3,0.58,0.3
t3,0.58,0.34958167034115417
t3,0.58,0.34547555918678025
t3,0.58,0.34587000527253786
t3,0.58,0.34656556254764354
t3,0.58,0.3422172658062337
t3,0.58,0.3443542455268087
t3,0.58,0.3378428052779433
t3,0.58,0.33783598327769426
t3,0.58,0.3396030568140036
t3,0.58,0.3387360774786435
t3,0.58,0.33744318241745963
t3,0.58,0.33911790564684
t3,0.58,0.3379176573545214
t3,0.58,0.33678975122384636
t3,0.58,0.3399277584855549
t3,0.58,0.3485708570509006
t3,0.58,0.34236047504879935
t3,0.58,0.33711867729478684
t3,0.58,0.33325266898810907
t4,0.3,0.1
t4,0.3,0.08148378249780698
t4,0.3,0.08988006327662883
t4,0.3,0.09212619684321896
t4,0.3,0.09060344875724892
t4,0.3,0.09926817404867623
t4,0.3,0.09492023249289153
t4,0.3,0.10198682994265952
t4,0.3,0.10201580641874806
t4,0.3,0.09953409281383217
t4,0.3,0.10168862175684329
t4,0.3,0.10913407290136815
t4,0.3,0.10183464385567838
t4,0.3,0.10316258572286587
t4,0.3,0.10443433135247883
t4,0.3,0.09950556105014587
t4,0.3,0.08870187243300895
t4,0.3,0.1063297152477848
t4,0.3,0.09377503326543282
t4,0.3,0.09849314626010262
t5,0.5,0.7
t5,0.5,0.681483782497807
t5,0.5,0.6896927108318919
t5,0.5,0.6892412414774828
t5,0.5,0.6884735639191117
t5,0.5,0.694683350679607
t5,0.5,0.6909982484656603
t5,0.5,0.7029348258550248
t5,0.5,0.7029375807460583
t5,0.5,0.7012642589674143
t5,0.5,0.7020032369915481
t5,0.5,0.7031792872508801
t5,0.5,0.6982807530604784
t5,0.5,0.7010672457259968
t5,0.5,0.7015023192621372
t5,0.5,0.7032562011086557
t5,0.5,0.6911981289942324
t5,0.5,0.6899030922952311
t5,0.5,0.6951887671686034
t5,0.5,0.707095613601795
t6,1,1.5
t6,1,1.3148378249780697
t6,1,1.3983440079170895
t6,1,1.4146275401760378
t6,1,1.4076520676602307
t6,1,1.4446675999009064
t6,1,1.4260492244389085
t6,1,1.4997212082804028
t6,1,1.5000391788942187
t6,1,1.4716196508706667
