Parameter,Case Opt,Case CE,Case Dual
t2,-1.01,-0.5403403519,-0.6525290547
t2,-1.01,-0.5314088397,-0.6395606624
t2,-1.01,-0.5729063525,-0.6167340667
t2,-1.01,-0.5841660245,-0.6030125145
t2,-1.01,-0.5553316621,-0.5020809409
t2,-1.01,-0.4503058962,-0.3565395463
t2,-1.01,-0.3332367802,-0.2597004864
t2,-1.01,-0.3317285371,-0.3041536261
t2,-1.01,-0.5598829677,0.0312506044
t2,-1.01,-0.3165645514,0.0211136873
t2,-1.01,-0.3102023432,0.289817824
t2,-1.01,-0.288979499,-0.0423219863
t2,-1.01,-0.3409636564,-0.1924985882
t2,-1.01,-0.3058110524,-0.1090733026
t2,-1.01,-0.2316762835,-0.1353854649
t3,0.58,0.3,0.3
t3,0.58,0.2998761189,0.3000051041
t3,0.58,0.3010608524,0.2993985544
t3,0.58,0.3015026241,0.2937631983
t3,0.58,0.3034167654,0.2952331839
t3,0.58,0.3057873357,0.2910491493
t3,0.58,0.3077358707,0.288239696
t3,0.58,0.317560863,0.287874582
t3,0.58,0.3242776802,0.2936976574
t3,0.58,0.335163353,0.3088161235
t3,0.58,0.3660351558,0.3623377482
t3,0.58,0.3805154021,0.4139939816
t3,0.58,0.3855919585,0.4177995144
t3,0.58,0.3707602924,0.4058646537
t3,0.58,0.365808368,0.4087076267
t3,0.58,0.3631540209,0.419554773
t3,0.58,0.365102807,0.4127204538
t3,0.58,0.3630998916,0.3905977404
t3,0.58,0.3563441399,0.368138307
t3,0.58,0.3395644042,0.3700238754
t4,0.3,0.1,0.1
t4,0.3,0.1001568936,0.0999892078
t4,0.3,0.0996449092,0.1005761781
t4,0.3,0.0993398847,0.103968539
t4,0.3,0.0962537993,0.1036501527
t4,0.3,0.0934324016,0.1041229858
t4,0.3,0.0877866208,0.10514011
t4,0.3,0.0654153056,0.1069134661
t4,0.3,0.0597575843,0.1052263976
t4,0.3,0.0519341473,0.0974014229
t4,0.3,0.0336049497,0.062108507
t4,0.3,0.0157554118,0.0230740049
t4,0.3,0.0183804616,0.0468013594
t4,0.3,0.043530262,0.0840219517
t4,0.3,0.0883750826,0.061828001
t4,0.3,0.0936876423,0.0955900682
t4,0.3,0.0966965718,0.2035382552
t4,0.3,0.0948432453,0.2282034509
t4,0.3,0.0868848203,0.2407021183
t4,0.3,0.1196841177,0.2326595481
t5,0.5,0.7,0.7
t5,0.5,0.7001568936,0.6999892078
t5,0.5,0.6993391152,0.7005429989
t5,0.5,0.6990255402,0.7042325784
t5,0.5,0.6989757974,0.7034659264
t5,0.5,0.6974337281,0.7053826932
t5,0.5,0.6964082428,0.7066640617
t5,0.5,0.6912079959,0.7066321895
t5,0.5,0.687805401,0.7044232771
t5,0.5,0.6918564688,0.7013644831
t5,0.5,0.6780269657,0.6847886078
t5,0.5,0.654003484,0.6579217613
t5,0.5,0.654545743,0.6806832927
t5,0.5,0.7348828694,0.7826343381
t5,0.5,0.7223114153,0.7615694904
t5,0.5,0.7240155823,0.791995983
t5,0.5,0.722162632,0.8580716891
t5,0.5,0.7235346033,0.9021143549
t5,0.5,0.7324021353,0.889297381
t5,0.5,0.7374419028,0.8923773591
t6,1,1.5,1.5
t6,1,1.5015689357,1.4998920777
t6,1,1.4979837451,1.5059276514
t6,1,1.4947740701,1.5387742813
t6,1,1.4473520941,1.5390004715
t6,1,1.422818493,1.5533585517
t6,1,1.3781946969,1.5555775229
t6,1,1.2512454651,1.5645586868
t6,1,1.2168537007,1.5406741904
t6,1,1.2042405347,1.4309579796
t6,1,1.1350737696,1.0937058004
t6,1,0.9276848877,0.7195686175
t6,1,1.0565659579,0.9912675462
t6,1,0.9551903304,0.9055449188
t6,1,0.9639585758,0.8364910425
t6,1,1.0031036283,1.1047193874
t6,1,1.0160212833,1.0473932211
t6,1,1.0295203996,0.9798840356
t6,1,0.9003770947,0.8364996977
t6,1,0.9519249799,0.8284054027
