Parameter,Actual values,Case 2 : CE,Case3 : Dual,,diffrence in controlers,CE offset,Dual offse
xk_1,0.5,0.5,0.5,,0.0,0.0,0.0
xk_1,0.5,0.5000348940554923,0.5000348940554923,,0.0,-3.489405549228497e-05,-3.489405549228497e-05
xk_1,0.5,0.4994727365715916,0.4994727365715916,,0.0,0.0005272634284084199,0.0005272634284084199
xk_1,0.5,0.4991577557169617,0.4991577557169617,,0.0,0.000842244283038307,0.000842244283038307
xk_1,0.5,0.4984062275485099,0.4984062275485099,,0.0,0.0015937724514901164,0.0015937724514901164
xk_1,0.5,0.4990544154050742,0.4990544154050742,,0.0,0.0009455845949257746,0.0009455845949257746
xk_1,0.5,0.49976532448559324,0.4980478863551298,,0.0017174381304634334,0.00023467551440675694,0.0019521136448701903
xk_1,0.5,0.5001689247800306,0.499292420973324,,0.0008765038067066189,-0.0001689247800306104,0.0007075790266760085
xk_1,0.5,0.5009676027844454,0.5006077983132368,,0.0003598044712086468,-0.0009676027844454094,-0.0006077983132367626
xk_1,0.5,0.5016344947460044,0.5015317869194343,,0.00010270782657006983,-0.0016344947460044112,-0.0015317869194343414
xk_1,0.5,0.5032841939123697,0.5032853350424155,,-1.141130045789751e-06,-0.0032841939123696706,-0.0032853350424154604
xk_1,0.5,0.5020954543909455,0.5021252145153543,,-2.9760124408806377e-05,-0.002095454390945495,-0.002125214515354301
xk_1,0.5,0.49995935682210574,0.499987711346691,,-2.8354524585272323e-05,4.064317789426175e-05,1.2288653308989428e-05
xk_1,0.5,0.4985323770722038,0.49855077364918365,,-1.8396576979828883e-05,0.001467622927796175,0.001449226350816346
xk_1,0.5,0.4967212201698709,0.4967310690134943,,-9.84884362337235e-06,0.003278779830129086,0.0032689309865057137
xk_1,0.5,0.4971915647795892,0.4971962487082212,,-4.683928632009948e-06,0.0028084352204107987,0.002803751291778789
xk_1,0.5,0.4974947985700352,0.4974968452281007,,-2.046658065524287e-06,0.0025052014299647984,0.002503154771899274
xk_1,0.5,0.49679018664657026,0.4967910702001038,,-8.835535335594003e-07,0.0032098133534297357,0.0032089297998961763
