Parameter,Case Dual
Cost,[211.56172713]
xk1,-1.9235548154604323e-15
xk1,0.0009113437008721574
xk1,0.0012829505800632571
xk1,-0.0005366564076305073
xk1,-0.0031926308059643223
xk1,-0.003574616520668458
xk1,0.0003185607374660056
xk1,0.004361778269333923
xk1,-0.0012291803589718037
xk1,-0.01578135560673874
xk1,-0.03327532001356504
xk1,-0.036305639543915594
xk1,-0.0381103024801903
xk1,-0.0465810641118914
xk1,-0.061607253117100656
xk1,-0.09663792083837734
xk1,-0.16376953167037483
xk1,-0.26736297136837744
xk1,-0.37272626527560576
xk1,-0.5597135755118455
xk2,-2.3713797103656216e-15
xk2,0.0013747037893068416
xk2,0.0008449721364139865
xk2,-0.002504263364493165
xk2,-0.0038625369029970194
xk2,-0.0007730593184108373
xk2,0.004696749849202892
xk2,0.004722124069681503
xk2,-0.008722299876196833
xk2,-0.021870302286728028
xk2,-0.02805701168748903
xk2,-0.01382182029084471
xk2,-0.018623033230058695
xk2,-0.0360219732211801
xk2,-0.04572944950782646
xk2,-0.07763875614910166
xk2,-0.14097656348242166
xk2,-0.21946513971176557
xk2,-0.2594928748236498
xk2,-0.4318281255177474
xk3,-2.7243447658249323e-15
xk3,0.0017305077726601456
xk3,0.00016623173008881972
xk3,-0.0029780830635162524
xk3,-0.002228326753827418
xk3,0.0007612976357011338
xk3,0.0035118561877043432
xk3,0.0005545459177455529
xk3,-0.012507781392688993
xk3,-0.01760323904288257
xk3,-0.023016468956651936
xk3,-0.013335146823252212
xk3,-0.03924002519142061
xk3,-0.05512910817519711
xk3,-0.05372275618649478
xk3,-0.0964251354703676
xk3,-0.1676348987787176
xk3,-0.2484733118959688
xk3,-0.2956164660791522
xk3,-0.5578016578076
uk,-8.881784197001252e-16
uk,0.0012206585386049795
uk,-0.0028991768592732114
uk,-0.004155554390730565
uk,0.0019893791024969687
uk,0.00727689065580428
uk,0.007160619380727873
uk,-0.0030713017995047664
uk,-0.015536814618615225
uk,0.001193783315421193
uk,0.023495395995435153
uk,0.06234959801135087
uk,0.04081293331799074
uk,0.05851415626961032
uk,0.08668833386818608
uk,0.07719215927251621
uk,0.12125528050923506
uk,0.23364780032858246
uk,0.43452884258929636
t1,1.0
t1,0.970742332804843
t1,0.9961990284222204
t1,0.9977337046321371
t1,1.0029704826356218
t1,1.0069427262743489
t1,1.0742404489506945
t1,1.1068303936019477
t1,1.067515468336214
t1,1.1092641125705374
t1,0.996071894814065
t1,1.465276470164889
t1,1.5304368486567528
t1,1.0698589417638424
t1,1.0815922974375247
t1,1.1253389316877491
t1,0.996004986667298
t1,1.0431834352523441
t1,1.1357195099653443
t1,0.8830230502631051
t2,-0.6
t2,-0.629257667195157
t2,-0.6280713950461588
t2,-0.6256436372360384
t2,-0.6267058323342602
t2,-0.6462522754876379
t2,-0.6389762317066385
t2,-0.5969909916388674
t2,-0.552442977002791
t2,-0.5418409161189853
t2,-0.43162668080010136
t2,-0.3010760985762767
t2,-0.11169263764312198
t2,0.2179448885096656
t2,0.3020981923044456
t2,0.3041495661075601
t2,0.3427591481399132
t2,0.3182658641900547
t2,0.40212239359077356
t2,0.26692865583906933
t3,0.3
t3,0.29707423328048427
t3,0.2897847499323412
t3,0.2895204998170047
t3,0.28898865014373293
t3,0.2892114774292128
t3,0.275008823148169
t3,0.26773474978990824
t3,0.26369327167946105
t3,0.25867371759971286
t3,0.2494114395705957
t3,0.1438596818729562
t3,0.12182808904466347
t3,0.09811057661317821
t3,0.09064820884553082
t3,0.08816464112719098
t3,0.08402638102843436
t3,0.08289728238010219
t3,0.0806020881169202
t3,0.06958387675107659
t4,0.1
t4,0.09999999999999999
t4,0.09998995548412766
t4,0.09998814480331383
t4,0.09998347387292399
t4,0.09999146967403554
t4,0.09995144950978122
t4,0.09997964098305877
t4,0.0999552318392268
t4,0.0999338734893745
t4,0.09973103376845703
t4,0.10029396834837706
t4,0.09951280855575119
t4,0.1029236784943959
t4,0.10234552709599821
t4,0.10187154383213157
t4,0.10331191590721592
t4,0.09974874501950465
t4,0.09307322975442475
t4,0.10631354443289692
t5,0.7
t5,0.7
t5,0.6999899554841277
t5,0.699987818328481
t5,0.699983974563288
t5,0.7000122189260363
t5,0.699941657656127
t5,0.6999435556781785
t5,0.7000292298449309
t5,0.6999807851446003
t5,0.6995165979207629
t5,0.7005247895094039
t5,0.6999039224307528
t5,0.7016434095019899
t5,0.7010165531656152
t5,0.700373570064506
t5,0.7023923259193138
t5,0.6979290991672578
t5,0.6901384175498906
t5,0.7062044926340886
t6,1.5
t6,1.5
t6,1.4998995548412768
t6,1.499882983398995
t6,1.499824528626107
t6,1.4998798835805682
t6,1.4990980372609566
t6,1.4995573355781162
t6,1.4996377591875023
t6,1.498951742543975
t6,1.4983836335119793
t6,1.5069140675033237
t6,1.498787401516897
t6,1.518591413949507
t6,1.512447394342566
t6,1.5057895188954107
t6,1.5248377104428112
t6,1.4793853747630614
t6,1.4050278243253016
t6,1.54453942817552
