Parameter,Case Dual
Cost,[233.30642115]
xk1,1.9235548154604323e-15
xk1,-0.00037825011350009914
xk1,-0.0018295603538498642
xk1,-0.003479511479805869
xk1,-0.002977966415362881
xk1,0.0003383738198900576
xk1,0.0035030670676202223
xk1,-0.00241782875440675
xk1,-0.020745863433516944
xk1,-0.031617480057960404
xk1,-0.027978068266395043
xk1,-0.021534767731387745
xk1,-0.02338123910895258
xk1,-0.0529207130963079
xk1,-0.1337011547147629
xk1,-0.29875182413345025
xk1,-0.5838103622569083
xk1,-1.03279301934245
xk1,-1.3234945019549285
xk1,-1.6690601548190664
xk2,2.3713797103656216e-15
xk2,-0.0005705408598537658
xk2,-0.002307248284813817
xk2,-0.0029935200737632502
xk2,-0.00023107079323431598
xk2,0.003627276759960289
xk2,0.003550962211846659
xk2,-0.009021485921340968
xk2,-0.027950272754779248
xk2,-0.020089934662014086
xk2,-0.0029097342352165895
xk2,-0.006455124809106439
xk2,-0.020902146389574796
xk2,-0.05739565072515232
xk2,-0.13958376458144217
xk2,-0.291420850918374
xk2,-0.5280824943376292
xk2,-0.8789432568080295
xk2,-0.8155664756809013
xk2,-1.0517997143717985
xk3,2.7243447658249323e-15
xk3,-0.0007182089122289012
xk3,-0.002531954007854972
xk3,-0.002563406063522674
xk3,0.0002154451011063251
xk3,0.00212701927218033
xk3,0.0004390261065654144
xk3,-0.012306003153027264
xk3,-0.026002525381659144
xk3,-0.00979944286080859
xk3,-0.008330871458102856
xk3,-0.029340651974772015
xk3,-0.03591727789998776
xk3,-0.06640675199403724
xk3,-0.15213903011861613
xk3,-0.31480243271612723
xk3,-0.5740288696738817
xk3,-0.9800100647275752
xk3,-0.8693295547467664
xk3,-1.5107732747179194
uk,8.881784197001252e-16
uk,-0.0005065693416996808
uk,-0.0005340297301499319
uk,0.003337819860457003
uk,0.0078087526440233646
uk,0.005893194772479404
uk,-0.0019037592428023942
uk,-0.014100388408338382
uk,-0.0031267336897355946
uk,0.04838855660548713
uk,0.050759178864128174
uk,0.031169519034024873
uk,0.03768500174420275
uk,0.02381253637938663
uk,0.035790299481925913
uk,0.12410692476566432
uk,0.34549485191743834
uk,0.7384706171565663
uk,1.887290328577393
t1,1.0
t1,0.9980803947661223
t1,0.9786781141184585
t1,0.9738726809159743
t1,1.0004958124135623
t1,1.007897666012698
t1,1.030498872862032
t1,1.2218991247178015
t1,1.1667529286939577
t1,1.2511825390116285
t1,1.2451786170529993
t1,0.657240960950009
t1,0.7687336570152239
t1,0.8139463268211331
t1,0.768478635871035
t1,0.81751196892245
t1,0.8233168020904456
t1,0.8583062482908432
t1,0.7670083462518512
t1,0.8117145456141857
t2,-0.6
t2,-0.6019196052338777
t2,-0.6177582747398657
t2,-0.6182137869254986
t2,-0.6444901065829671
t2,-0.6347923881944945
t2,-0.7271663506634577
t2,-0.6656584499542143
t2,-0.4352903796390116
t2,-0.34514391041209663
t2,-0.3539236909134578
t2,-0.3241146752112596
t2,-0.2403624456233685
t2,-0.2753679812939886
t2,-0.22631561728806343
t2,-0.2642353540439299
t2,-0.25363445559711323
t2,-0.2292062122029015
t2,0.045728177441030526
t2,0.013548655650969833
t3,0.3
t3,0.2998080394766122
t3,0.2992021063112708
t3,0.2996770744304496
t3,0.2971352429541752
t3,0.2950258345595403
t3,0.285989957724039
t3,0.2539598407260299
t3,0.23489500183790543
t3,0.18373275356404933
t3,0.18455891630907703
t3,0.1826482831715961
t3,0.16258794252764158
t3,0.16041443152742663
t3,0.15971708317095856
t3,0.15833982329941512
t3,0.14704567726832868
t3,0.15465743293335313
t3,0.2175818332022536
t3,0.2042962404205844
t4,0.1
t4,0.1
t4,0.1000029208457287
t4,0.10000332285672972
t4,0.10002085918391125
t4,0.10000542994982992
t4,0.09989373278490772
t4,0.09995559156429654
t4,0.09999402586096051
t4,0.0999928403050635
t4,0.1000164611078872
t4,0.10135245801066266
t4,0.1017099477666768
t4,0.10156946445010412
t4,0.10194582501591626
t4,0.10115404128147987
t4,0.10347018807978416
t4,0.09613654632386429
t4,0.03804579907835942
t4,0.04356610117491416
t5,0.7
t5,0.7
t5,0.7000029208457287
t5,0.7000031770922899
t5,0.7000235654773287
t5,0.7000108279148788
t5,0.7000098528956729
t5,0.6999441733034591
t5,0.7000496657271699
t5,0.7003398272524193
t5,0.7003704215083166
t5,0.7007327311369977
t5,0.7012378312955168
t5,0.7012239711946242
t5,0.7013753714083596
t5,0.7007857090565685
t5,0.7029336674168339
t5,0.6958768122169234
t5,0.6440815596153291
t5,0.6502047035734774
t6,1.5
t6,1.5
t6,1.500029208457287
t6,1.5000340119031403
t6,1.500209036129955
t6,1.500029397051138
t6,1.498760331566766
t6,1.4988639422177608
t6,1.5005534513842644
t6,1.4997306038637737
t6,1.500023101768607
t6,1.5149424550711579
t6,1.5150822629059963
t6,1.513956167906488
t6,1.5161921287240347
t6,1.5103764499267769
t6,1.5331114386766767
t6,1.4523693493789531
t6,0.8002870944937652
t6,0.871717520917631
