Parameter,Case Opt,Case CE,Case Dual
Cost,1.6796748910892383,0.0,201.61104945865793
xk1,0.0,0.0,1.9235548154604323e-15
xk1,0.045234860220337236,0.0,0.00046286629854508577
xk1,-1.0621285854306788,0.0,0.0006676441701634999
xk1,1.579570798818848,0.0,0.0023410404806794524
xk1,3.1384382063107816,0.0,0.0074021278528870384
xk1,0.7465000363978763,0.0,0.013127404028222631
xk1,0.11179040866989236,0.0,0.027599871811263808
xk1,0.826268423466843,0.0,0.06521436411058
xk1,2.522967912295179,0.0,0.17527188224868878
xk1,1.2454241604040734,0.0,0.45262647403284256
xk1,0.18107519992960577,0.0,0.9768359522263965
xk1,-1.2315792166498745,0.0,1.9562234335647535
xk1,-3.9846288202722975,0.0,4.122485788011668
xk1,-5.834520652366611,0.0,5.4101727570928455
xk1,-1.1980550861424843,0.0,2.6560357293576518
xk1,11.714236492510796,0.0,1.5293131932273183
xk1,17.1576317883915,0.0,0.9119180522957565
xk1,5.599524778254768,0.0,1.3450171627709062
xk1,0.3669111328258213,0.0,0.6588536713229962
xk1,0.0,0.0,-0.5931007446479705
xk2,0.0,0.0,2.3713797103656216e-15
xk2,0.03096235141395144,0.0,0.0006981858856972728
xk2,0.41806825139263126,0.0,0.00045335558416298926
xk2,0.6291760113565386,0.0,0.0026513766323211932
xk2,-0.15944520263692796,0.0,0.008520371472636876
xk2,-0.8767083791642785,0.0,0.010903553980717611
xk2,-0.051295609024066456,0.0,0.02585212365553328
xk2,-0.3205818986168661,0.0,0.06714720898805547
xk2,-0.7722645266778572,0.0,0.18835156200422865
xk2,-1.3823859451946212,0.0,0.47549944380060144
xk2,2.949408335352887,0.0,0.9355646356402064
xk2,2.4733880804733572,0.0,1.7970234350193666
xk2,-3.9374481391007747,0.0,3.9500778610721716
xk2,-4.812729867686692,0.0,3.3982729153653994
xk2,5.222432481966946,0.0,-2.188236973720577
xk2,15.960045340151167,0.0,0.2995862695658779
xk2,5.534692725223545,0.0,1.651067960102237
xk2,-12.753039774229915,0.0,1.1068843147278526
xk2,-0.09539178693857764,0.0,-0.9402806675647394
xk2,0.0,0.0,-1.421699511844792
xk3,0.0,0.0,2.7243447658249323e-15
xk3,-0.11237940002229814,0.0,0.0008788900317460582
xk3,-0.7664250061921766,0.0,0.00011487863348747207
xk3,-1.2531370359026095,0.0,0.0034103422229275295
xk3,-1.2308919872985273,0.0,0.009514987715765996
xk3,1.9687567397283257,0.0,0.009845227430643337
xk3,1.4226119187760207,0.0,0.031066283976200443
xk3,-1.6889770802879622,0.0,0.07720873130054438
xk3,-2.2967289693066695,0.0,0.21254258103219534
xk3,2.4840767506575006,0.0,0.5231054105694797
xk3,6.107294832118265,0.0,0.9974629139870606
xk3,0.4285458987454546,0.0,1.9879340952004758
xk3,-7.265972016156801,0.0,4.511934028603332
xk3,-5.857003525221853,0.0,3.0937311200984547
xk3,5.887493246771302,0.0,-2.027275925279303
xk3,9.869877117407087,0.0,5.450324072858878
xk3,-1.365260972392791,0.0,2.6655166393045633
xk3,-7.2352203855937205,0.0,0.10246630045205202
xk3,19.87589598348468,0.0,-1.2485488466400325
xk3,0.0,0.0,-0.013837421165063061
uk,0.0,0.0,8.881784197001252e-16
uk,-0.13080753418123808,0.0,0.0006199306516609937
uk,3.260834430783602,0.0,-0.001450941570585229
uk,-6.075915629149279,0.0,0.0013089549236884324
uk,-6.847381097905334,0.0,-9.151346469327137e-05
uk,-1.3892814440239303,0.0,-0.01323705478854098
uk,-4.168892218842134,0.0,-0.0072075388857140155
uk,-8.278371577888452,0.0,-0.017063848793751113
uk,-11.586594890972078,0.0,-0.02215184180127938
uk,0.27926124042216866,0.0,-0.0975766035161687
uk,1.4937299945378186,0.0,-0.4762081218643508
uk,2.392167057389974,0.0,-1.0208815778321059
uk,3.6036014918595694,0.0,-1.670845132547
uk,10.363110691760594,0.0,-8.356487522684255
uk,18.07793384959841,0.0,-12.591266495903096
uk,-1.2354004902210534,0.0,1.4849534216344438
uk,-36.81465195604579,0.0,-6.097058997479143
uk,-31.34494874239069,0.0,-3.8723447360623924
uk,9.439633826422467,0.0,-2.929505725861871
t1,1.8,0.0,1.0
t1,1.8,0.0,1.0029742046576986
t1,1.8,0.0,1.0063698168395074
t1,1.8,0.0,0.7789448858658782
t1,1.8,0.0,0.6568659044273185
t1,1.8,0.0,0.6691784789041442
t1,1.8,0.0,0.7008464480441806
t1,1.8,0.0,0.5795621363317329
t1,1.8,0.0,0.06996860134532268
t1,1.8,0.0,0.11265669701594525
t1,1.8,0.0,0.3433442456598277
t1,1.8,0.0,0.4668930543701053
t1,1.8,0.0,0.4190073397579709
t1,1.8,0.0,0.8232022686043908
t1,1.8,0.0,0.832635569742614
t1,1.8,0.0,0.8426017591787041
t1,1.8,0.0,1.9908136288011562
t1,1.8,0.0,2.076799186094825
t1,1.8,0.0,2.053077015004538
t1,1.8,0.0,2.0271237342710324
t2,-1.01,0.0,-0.6
t2,-1.01,0.0,-0.6068722125865986
t2,-1.01,0.0,-0.6113839683168198
t2,-1.01,0.0,-0.6363759418158913
t2,-1.01,0.0,-0.6652535588418761
t2,-1.01,0.0,-0.6188885632921399
t2,-1.01,0.0,-0.6068770480257442
t2,-1.01,0.0,-0.7095592391652196
t2,-1.01,0.0,-1.0906110995792553
t2,-1.01,0.0,-1.06050287457464
t2,-1.01,0.0,-0.3341627977385807
t2,-1.01,0.0,-0.37157755213478
t2,-1.01,0.0,-0.4998373718634848
t2,-1.01,0.0,-0.19549144527237572
t2,-1.01,0.0,-0.21353091892169965
t2,-1.01,0.0,-0.17050721498436794
t2,-1.01,0.0,-0.9915365734189866
