Parameter,Case 1,Case 2
Cost,1.4112716557440457,131.31584924266306
xk1,0.03505117561802899,8.412870652401017
xk1,0.22953867520241442,16.603929166608484
xk1,0.16580581598539942,15.536385048415143
xk1,-0.5143188879467042,14.17169176189498
xk1,-0.6374153964273787,14.330073412870155
xk1,0.6137539741503824,14.69358117241469
xk1,0.4228495839135873,14.562876072502798
xk1,-0.09347008699828462,14.277247993173953
xk1,-1.5086806401401407,15.756721223994585
xk1,-1.9168937732308098,16.619566022317088
xk1,3.549169544077733,15.811965867753438
xk1,1.2052541316314804,15.178022092828995
xk1,0.1318045683610536,14.2486062429461
xk1,-7.854065247273845,13.550381684813054
xk1,-0.6328013537906234,12.094718177171027
xk1,8.722956070838384,12.746859798172435
xk1,14.6335979088765,13.839913394351708
xk1,4.462318247911363,14.08446204103709
xk1,0.6760168414797479,15.03239516076782
xk1,0.0,15.784968897273766
xk2,0.16720940536157933,15.937974148963837
xk2,0.37832232041297537,2.394168968956678
xk2,-1.3104360952640486,-0.7975577656726646
xk2,-1.602908650303767,1.5156363066001626
xk2,-0.1677772255455338,1.983961763362205
xk2,0.28625501500799266,1.96960835454228
xk2,-0.3796924229451272,1.0006435874388049
xk2,-2.7887068401436403,1.6204188747575208
xk2,-3.254114952023638,4.676890059190604
xk2,1.6864715802391987,0.3554243715624528
xk2,2.3741488872731247,1.9718751375401324
xk2,1.332655410190742,0.008957694771951689
xk2,-7.053291844963984,1.6207660595116422
xk2,-5.221946826910234,-0.9775733718289855
xk2,4.44151156669389,0.5426740712199255
xk2,15.773475005076346,3.6588749690637483
xk2,6.754606211049946,1.102910461668752
xk2,-13.297325618392412,1.7181889772362064
xk2,-0.2795618152322547,2.6312796301461177
xk2,0.0,0.9074757206568876
xk3,0.24132447807893562,16.717466086904153
xk3,0.17917367881915694,3.7650868018376498
xk3,-1.1306847346105207,11.587073197679032
xk3,-0.10128684228145116,15.022532614977791
xk3,1.2012559874773294,13.404751803906953
xk3,0.0009479118964219623,13.00357777897232
xk3,-0.24642942583075383,12.238303248932347
xk3,-2.627441542885595,13.01459747506487
xk3,-0.7289009205011607,15.189150411469656
xk3,4.529754607909432,11.040489041375665
xk3,-0.9530796899700849,16.1577060707392
xk3,2.151496258531872,13.91782245982181
xk3,-9.392612962203357,16.5911184571158
xk3,2.3079039072496847,12.761590789042732
xk3,4.413833039169367,14.936900580800595
xk3,13.773302074101405,16.453353563573796
xk3,-2.8168893848615597,12.434868448802254
xk3,-11.042197254466217,14.499912294164544
xk3,19.853322848253313,15.443059754334076
xk3,0.0,14.01984843970811
uk,0.4012654001783372,-4.4159279442553645
uk,-2.13720990931537,-35.01067950168899
uk,1.495596557372205,-15.97558737344715
uk,2.7889098021862018,-16.503500289336365
uk,2.6026493758294196,-20.651196939317558
uk,2.616720347733792,-19.78705141040302
uk,-0.6872988871315818,-20.497129442767246
uk,1.5158890630507307,-18.002793465160536
uk,4.837869583239786,-16.20800667636884
uk,3.5465284776034514,-26.27050393706528
uk,6.653485655457592,-17.495126632639597
uk,-10.30359803869597,-25.16547036356538
uk,-0.8147160633669384,-19.941083901001075
uk,0.6462575682345542,-25.893868310277213
uk,22.20786019094787,-18.125784018604953
uk,1.832713523383515,-17.896627819165406
uk,-23.86170243630481,-25.217033486121696
uk,-25.582088580783775,-18.86086775738316
uk,18.079587293848128,-20.543076534480054
t1,1.8,1.0
t1,1.8,1.583303383331444
t1,1.8,1.5405908640052102
t1,1.8,1.3841832407891626
t1,1.8,1.4020387523878826
t1,1.8,1.4025980052566096
t1,1.8,1.4126398585877074
t1,1.8,1.388627638929519
t1,1.8,1.319448241154723
t1,1.8,1.4941486156467638
t1,1.8,1.5185699389733862
t1,1.8,1.6965827105661908
t1,1.8,1.7040096261051587
t1,1.8,1.7888148750868376
t1,1.8,1.7887769761897763
t1,1.8,1.7473829500945748
t1,1.8,1.7643292408775175
t1,1.8,1.719223793062355
