Parameter,Case 1,Case 2
Cost,3.5781642082255245,127.02768466817695
xk1,0.33242667337515897,4.858892172640232
xk1,0.03934281495404677,15.06950370342879
xk1,-0.3420356908567126,18.77750071136997
xk1,-0.7482962917292962,19.097064614214432
xk1,0.1929668724654108,18.905330653332626
xk1,-0.20904814289435647,18.77961358741124
xk1,1.050531620601876,18.12491329421179
xk1,-1.0449104064781962,17.554126617091086
xk1,-1.3728081828907763,16.967048947138903
xk1,-0.880449058980461,15.949582915349279
xk1,3.1690764314148514,15.376232292306351
xk1,2.3623938090187875,15.667036647532324
xk1,-0.7896335289018702,15.547488215613935
xk1,-5.68267328847916,16.981709898561107
xk1,-3.728143630787322,18.015085958692552
xk1,9.77178404841699,17.049760239388373
xk1,13.393283360547558,15.886388859203288
xk1,4.054009559777975,14.65346795931781
xk1,-1.988445275636643,13.701840228530617
xk1,0.0,13.133098500522548
xk2,0.17493518406117262,14.318669607432147
xk2,-0.39501441566602913,7.68351073960905
xk2,-1.0649006196568298,3.2636572854393266
xk2,-0.6320193022904713,1.2614759947293062
xk2,-0.4637677417032464,2.3752477482572427
xk2,1.2413764876729734,1.242077314182449
xk2,0.01604287221833332,1.3025056702133764
xk2,-0.9225050997062915,1.323327277132963
xk2,-0.8937490099943949,1.1053548137613767
xk2,2.6640358304943947,0.20356671898112366
xk2,3.909088248129738,2.0922903305483938
xk2,1.4419100121891741,1.7123394567899621
xk2,-5.910560204764389,1.344085588957475
xk2,-6.915292178853933,4.805993024929359
xk2,5.995512573036168,1.0934763925614979
xk2,16.017501532999553,1.1531707941586697
xk2,8.701563559263244,0.06919795123292076
xk2,-13.912584902509172,0.8540364788568418
xk2,0.10848534241871224,-0.11276125342088998
xk2,0.0,1.779001311183268
xk3,0.13214477534817093,16.982474489586156
xk3,-0.30157395754597854,3.45508837974888
xk3,-0.4138109703713686,8.196375102782085
xk3,0.20447833949390956,11.00987076982425
xk3,-0.46035061266339805,13.752221698929393
xk3,2.195311380895295,12.2285191239254
xk3,-1.7270306409072276,13.328428779689258
xk3,-0.13415864936396268,13.399544913358541
xk3,-0.9914078054822398,13.16732688203591
xk3,3.178172738691208,12.237411613035173
xk3,0.83102080893726,14.009610149228621
xk3,0.06859365510118264,11.989226950871586
xk3,-6.941588341265185,11.829734403881078
xk3,-2.062639804877983,15.098676005371889
xk3,10.477216361329802,11.194233095749745
xk3,9.10307408782973,14.847884433965962
xk3,0.5694788850514269,13.972243567935289
xk3,-15.426202258098968,14.858143595141081
xk3,20.95000087716917,12.282986697816634
xk3,0.0,14.079368388099226
uk,-0.566540674470603,-1.7219901287267485
