Parameter,Case 1,Case 2
Cost,1.22042609081289,153.92143223169916
xk1,0.24001562160344336,7.314587484892901
xk1,-0.01803266128020524,17.779338839297317
xk1,-0.5099570109789759,19.26518330099725
xk1,0.2325771399051212,16.712236788778494
xk1,-0.06018850433617138,14.978952738097579
xk1,0.8561947692944912,14.614080376533497
xk1,0.7426367747335264,15.61461139868024
xk1,-0.8355199621247792,16.859992313824375
xk1,-1.3980310780444538,17.607698148087586
xk1,-1.035034371747181,17.921854787594924
xk1,2.286857972236574,17.43873968511206
xk1,2.9886990981327424,17.19023863160439
xk1,-1.7455443973879432,17.710596227782883
xk1,-6.536010836268009,17.451179647955453
xk1,-2.4245719410015614,16.332637035746743
xk1,9.259120728474137,16.267740756026733
xk1,13.806214333750992,16.424366218706655
xk1,4.231777208521452,15.53438226347296
xk1,0.04294976258360979,15.931849163748705
xk1,0.0,16.676285736849
xk2,0.17253479111373166,15.47048389971103
xk2,-0.390833326672227,7.208538255350388
xk2,0.5818056206828802,-0.6594587843077083
xk2,-0.383421926646525,-0.8074656427011747
xk2,0.15612569415040004,0.51244760265148
xk2,0.2581006312093176,1.734628891998094
xk2,-0.9402813198172858,3.291830639809591
xk2,-2.2458104587998733,2.428336572099025
xk2,-2.5558736734966394,2.47184706992679
xk2,0.9302120716722807,1.7059659714944406
xk2,3.343813838445988,0.844373016039927
xk2,-0.0665774909260922,2.233789549757437
xk2,-6.386524970550528,2.3668383933770607
xk2,-5.983847082752047,0.5767733380826418
xk2,5.380424903940251,0.5836735102623363
xk2,15.95196621623912,2.5648225471478927
xk2,7.950593898792041,0.5644272097685912
xk2,-13.68357640666173,0.7862059455184267
xk2,-0.3302892758522835,2.994099520197213
xk2,0.0,1.6064952865482585
xk3,0.16607346953897922,16.398317015089567
xk3,-0.3608521380994355,4.648359382810955
xk3,0.3986357116174982,7.789696421635986
xk3,-1.4751517108436125,13.297819024894043
xk3,0.9316448705074734,13.353930267584715
xk3,0.1056063063269586,12.339084834466973
xk3,-0.6878281739648401,12.363361042632004
xk3,-1.0107296147585187,10.887843391593943
xk3,-1.2662431061968245,12.025271343526187
xk3,2.9450989077577128,11.902250529794152
xk3,1.9940354495555686,11.914561477983224
xk3,-2.0023802399956248,13.639158265438153
xk3,-5.09928228441364,13.019034230021287
xk3,-1.3641226645566524,11.636208622752376
xk3,7.860912867360146,12.732227312540372
xk3,11.073487051481692,13.97608475265525
xk3,-0.8800711652680698,10.993967896455736
xk3,-13.792030414157729,12.557092940600894
xk3,20.22622429806357,13.810782898885535
xk3,0.0,11.423692456551123
uk,-0.2657893260239497,-4.344220383149321
uk,1.3632018824543541,-26.471245075843242
uk,-2.284037140104831,-20.3267439875052
uk,1.527481817657529,-16.09319718324588
uk,0.44262463018012976,-18.149798082963056
uk,1.3753081541409822,-17.33150337462736
uk,-0.089499866874581,-15.716791673565496
uk,-0.36406494386191346,-18.213620709024667
