Parameter,Case Dual
Cost,[132.98799245]
xk1,0.0
xk1,-0.18809210750310817
xk1,-0.6049045835774788
xk1,-1.2964498298821103
xk1,-2.089634758569194
xk1,-2.871489390443422
xk1,-2.39576167777272
xk1,-1.9600902276253893
xk1,-0.9176121717436824
xk1,-1.0080967351819654
xk1,-1.071593614489171
xk1,-0.9517527917961471
xk1,-1.3191733854842504
xk1,-1.2797957454823439
xk1,-1.6140497811008339
xk1,-0.7243117859169892
xk1,-0.44296354613486805
xk1,-0.7707349078345549
xk1,-1.7265958905898624
xk1,0.3001750348239519
xk2,0.0
xk2,-0.28373164129789563
xk2,-0.6874458241167014
xk2,-1.1989583603740537
xk2,-1.6057055327503333
xk2,-1.9499154314568108
xk2,-0.49366175929092215
xk2,-0.6061519154102021
xk2,0.06913487932512961
xk2,-0.9519243218512975
xk2,-0.7942325247972736
xk2,-0.1494765036151134
xk2,-1.0411352515306294
xk2,-0.7313470338587511
xk2,-1.0201474482579957
xk2,0.5399763236100599
xk2,-0.09844747558767446
xk2,-1.1858576645149477
xk2,-1.7389858316036984
xk2,2.677298609481592
xk3,0.0
xk3,-0.35716601621278593
xk3,-0.6801402125371867
xk3,-1.2103269719990764
xk3,-1.7157369035169627
xk3,-2.356336236686971
xk3,-0.7808649964843991
xk3,-2.2936170576707307
xk3,-0.7969330280156278
xk3,-2.0397578581974716
xk3,-0.6492173310945888
xk3,-0.19026057233879445
xk3,-1.982024165252956
xk3,-0.7530884133371013
xk3,-1.5376966309335995
xk3,0.5206132743718169
xk3,-1.4396371850304854
xk3,-1.6608919521698629
xk3,-1.3871865394889409
xk3,3.92182638677698
uk,-0.25195981690452235
uk,0.14279053089992474
uk,0.696047871348182
uk,1.8945062869390104
uk,3.1454513925335674
uk,6.090539038140241
uk,2.8585831079396113
uk,4.7818681401842555
uk,0.8267026628938335
uk,3.0889204634974097
uk,2.097003719009232
uk,0.2628200743831741
uk,3.4289021866401543
uk,1.5877038480841128
uk,4.331442335996666
uk,-0.3467317438528199
uk,0.9936441948616609
uk,1.7732199152788461
uk,6.649274435793169
t1,1.0
t1,0.9974102442875514
t1,0.9884743946335339
t1,0.9913339709156834
t1,1.0260865543499469
t1,1.153756454517183
t1,1.1207577872412966
t1,1.3913686122126507
t1,1.3893945221561466
t1,1.5511064151276472
t1,1.5424977390737264
t1,1.588905395606737
t1,1.5722546970235944
t1,1.4999945521069944
t1,1.5106080306229726
t1,1.157864080035315
t1,1.4730815178302294
t1,1.4739458280296456
t1,1.4309642419116766
t1,1.416436983660286
t2,-0.6
t2,-0.6025897557124485
t2,-0.5985432210446204
t2,-0.5178671174363255
t2,-0.3824691831986016
t2,-0.24105942929044952
t2,-0.23820713393104098
t2,-0.2758329008515886
t2,-0.14578692553850064
t2,-0.06483621628184599
t2,-0.0955194883272674
t2,-0.12617560230949806
t2,0.1142644534659785
t2,0.25473505886642245
t2,0.6181679202759833
t2,0.6001212390999274
t2,0.4196765031034896
t2,0.4224684460680015
t2,0.38589649673803844
t2,0.3789157049139417
t3,0.3
t3,0.2997410244287551
t3,0.3012774814243174
t3,0.3144608190179727
t3,0.33868296760307565
t3,0.3616966177575828
t3,0.3564709928657763
t3,0.3476407284928656
t3,0.32810406600601505
t3,0.2949734739498797
t3,0.30186749250498046
t3,0.29121331863984495
t3,0.28820637409026045
t3,0.24417288892478362
t3,0.23825493459662406
t3,0.26106558944257163
t3,0.25357708641890897
t3,0.25364844219265487
t3,0.24950836720014233
t3,0.24063343330317766
t4,0.1
t4,0.10037122223072266
t4,0.09977184024813965
t4,0.09105423675307665
t4,0.07273132021520831
t4,0.04410521805254566
t4,0.056538422854163536
t4,0.04009714587540301
t4,0.09017019564189174
t4,0.020578299933179972
t4,0.018203314094257742
t4,0.021883113189266275
t4,-0.008752813591055134
t4,0.006501064870128515
t4,-0.02207551682710657
t4,-0.027634686810169447
t4,0.022442106110720287
t4,0.02253823530828053
t4,0.02315881803371043
t4,0.010106997908008127
t5,0.7
t5,0.7003712222307226
t5,0.6994039023663156
t5,0.6901684719942673
t5,0.6748567249923227
t5,0.6567824228310026
t5,0.6653491461591523
t5,0.6881584205686905
t5,0.7191970692987872
t5,0.6916092440748
t5,0.684071895381078
t5,0.6887978117628587
t5,0.698502751842294
t5,0.7176305196933418
t5,0.6863391858977547
t5,0.7257455615794929
t5,0.7163537365425808
t5,0.7161240292272314
t5,0.7155220039926453
t5,0.7071151334315325
t6,1.5
t6,1.5037122223072266
t6,1.4995723849289857
t6,1.4031784322405607
t6,1.200425446857509
t6,0.8866695408804792
t6,0.9980130318652591
t6,0.872712965374008
t6,1.0097321992073673
t6,1.0441506344686493
t6,1.0214541979248106
t6,1.0896370869140295
t6,1.0298654017459326
t6,1.2500570364137693
t6,1.091920879838911
t6,1.3454104312675055
t6,1.3862638716022855
t6,1.3855481272622998
t6,1.4155695627537213
t6,1.2843192027746022
