Parameter,Case Dual
Cost,[6624.1369881]
xk1,0.0
xk1,0.00709205620596867
xk1,0.010514398940827585
xk1,0.008574804728537036
xk1,0.14716424425672203
xk1,0.34163521905437566
xk1,0.4494448601232239
xk1,0.5418639321872171
xk1,1.002757172379207
xk1,1.3933254699212863
xk1,1.7132787905010636
xk1,1.1489465508438517
xk1,0.30880048839769775
xk1,-1.2238366388491093
xk1,-2.5427443443299462
xk1,-4.266908128918449
xk1,-6.612587750052591
xk1,-14.803941009123745
xk1,-39.773688399180834
xk1,-68.48860115932044
xk2,0.0
xk2,0.010698118633037483
xk2,0.007375853993651305
xk2,-0.0008884312880674423
xk2,0.21406436825263422
xk2,0.3435786369066307
xk2,0.2460808356891818
xk2,0.3037939459584832
xk2,0.9779442628284652
xk2,1.016417762761928
xk2,0.9604377654498452
xk2,-0.07335592818946148
xk2,-0.5207188144407272
xk2,-1.6780857010938346
xk2,-2.096738841114583
xk2,-3.319697812837018
xk2,-5.23815457809075
xk2,-15.01568475441271
xk2,-43.16045403636339
xk2,-56.284089269174565
xk3,0.0
xk3,0.013467040619289805
xk3,0.0023010794617229872
xk3,-0.0002843417377696318
xk3,0.2782454544603006
xk3,0.2967792074603036
xk3,0.19937662268989503
xk3,0.4891476962415064
xk3,1.3310819006728434
xk3,0.952591377794894
xk3,1.2214804038193414
xk3,0.2508261768345398
xk3,0.44446053056604073
xk3,-1.2730763812206063
xk3,-1.7135467965572886
xk3,-3.926274094264041
xk3,-6.31145208233072
xk3,-18.338407422833956
xk3,-48.94987564205999
xk3,-53.18795539228699
uk,0.00949985102013547
uk,-0.021851272544970955
uk,-0.017946890377237342
uk,0.18307010100020096
uk,-0.27762979329596016
uk,-0.6507180668753614
uk,-0.5277002361295723
uk,-0.36932765534548934
uk,-2.130499251852392
uk,-2.1538272383659933
uk,-3.62375801932829
uk,-1.7493753761408364
uk,-1.913047658156233
uk,1.77980717585898
uk,2.6735301329421843
uk,5.795918559885828
uk,3.1668968194145255
uk,5.405160825863946
uk,69.04483996635302
t1,1.0
t1,0.9999712303307783
t1,0.9999694680268055
t1,0.999367552244316
t1,1.0049147221183992
t1,0.9943052920717396
t1,0.9882807084008354
t1,0.9896415270957941
t1,1.0993660967953862
t1,1.070816487411235
t1,1.121522047518766
t1,1.0527048192784716
t1,1.31130214289169
t1,1.2731395853498286
t1,1.2729843782466117
t1,1.6350145648944219
t1,1.4266345680825752
t1,1.2948450958231272
t1,1.9081293361083005
t1,1.9086781465465907
t2,-0.6
t2,-0.6000287696692217
t2,-0.6000209840857232
t2,-0.6010279183117793
t2,-0.6049496809868281
t2,-0.6074277623989234
t2,-0.60071976972208
t2,-0.5887507518009936
t2,-0.491541346245229
t2,-0.48056751291285565
t2,-0.2902855648010601
t2,-0.29903383216897633
t2,-0.3383184629215431
t2,-0.1306087930355071
t2,-0.1262422461284308
t2,0.3728948607624569
t2,0.4811572337680099
t2,-0.2715804279583929
t2,-0.0520214983513006
t2,-0.04552746386510077
t3,0.3
t3,0.2999971230330778
t3,0.2999995524160901
t3,0.29990255663584575
t3,0.298147240225436
t3,0.30203865162835974
t3,0.304081147830213
t3,0.30489845579006175
t3,0.3118281918241624
t3,0.3257849444512597
t3,0.33218858850527994
t3,0.33094119017449986
t3,0.3154067880897649
t3,0.3030950557793897
t3,0.30419203817357504
t3,0.3351851203614668
t3,0.23365715931056336
t3,0.15455414307122883
t3,0.13968785821009097
t3,0.13031575779514182
t4,0.1
t4,0.10000232833430496
t4,0.10000111181479776
t4,0.10004631930599055
t4,0.10084988288501312
t4,0.09918608927417125
t4,0.09838894646137394
t4,0.09767030542152852
t4,0.07856938538764005
t4,0.0703060045933011
t4,0.05629432056371428
t4,0.06707752518807192
t4,0.04845594027868584
t4,0.09054239280812695
t4,0.09132255852294509
t4,0.09558142407298216
t4,0.15079182903914115
t4,0.1715978880341349
t4,0.15227095295084941
t4,0.1496150429360413
t5,0.7
t5,0.7000023283343049
t5,0.7000009475252953
t5,0.7000328230583338
t5,0.7009200606861099
t5,0.6988605546374816
t5,0.6980983820279825
t5,0.6981357968933405
t5,0.6991732266712859
t5,0.692772934325347
t5,0.6891087566123897
t5,0.6960324805636505
t5,0.7104836748017854
t5,0.7339891640224389
t5,0.7337005097826667
t5,0.7475427287601741
t5,0.8511126356975938
t5,0.9014409147046321
t5,0.9338385846190771
t5,0.9273210496488709
t6,1.5
t6,1.5000232833430496
t6,1.5000119396663878
t6,1.5006167218766804
t6,1.5086035561333304
t6,1.4950493319667686
t6,1.48513802890069
t6,1.4754498771256577
t6,1.3447626592650814
t6,1.2791606560756443
t6,1.1275675842916382
t6,1.2234857287632788
t6,1.1056414358313553
t6,1.2203420349517806
t6,1.2165883232823604
t6,0.8867732281323184
t6,1.2080536015537835
t6,0.9967797757667567
t6,1.2168334881423752
t6,1.1516867510951831
