Parameter,Case Opt,Case CE,Case Dual
t2,-1.01,-0.6118923442,-0.6017390641
t2,-1.01,-0.5955050242,-0.5960392805
t2,-1.01,-0.5480299957,-0.5973119804
t2,-1.01,-0.5056519196,-0.5516241785
t2,-1.01,-0.422832209,-0.515189888
t2,-1.01,-0.424748674,-0.4703892056
t2,-1.01,-0.3922984295,-0.497637512
t2,-1.01,-0.4509995745,-0.3837973925
t2,-1.01,-0.4333037658,-0.2840922296
t2,-1.01,-0.3479544794,-0.2277874777
t2,-1.01,-0.554665012,-0.1253789036
t2,-1.01,-0.1239143432,-0.1359946527
t2,-1.01,-0.3096826289,-0.1519432089
t2,-1.01,-0.2965034522,-0.023036227
t2,-1.01,-0.5220014163,-0.0581271722
t2,-1.01,-0.7793987965,0.3364004298
t2,-1.01,-0.5185037845,0.4477016518
t2,-1.01,-0.5073226051,0.7236800167
t2,-1.01,-0.5051540328,0.086016601
t3,0.58,0.3,0.3
t3,0.58,0.2988107656,0.2998260936
t3,0.58,0.3027974443,0.3018152829
t3,0.58,0.3082307581,0.3015756192
t3,0.58,0.3145398049,0.3030702295
t3,0.58,0.3400334147,0.314431234
t3,0.58,0.332711038,0.3627399684
t3,0.58,0.3312284066,0.349530107
t3,0.58,0.3413007368,0.3366484646
t3,0.58,0.3353406915,0.3251523639
t3,0.58,0.340292546,0.3076472745
t3,0.58,0.2725117855,0.2969675554
t3,0.58,0.1695322183,0.2983612007
t3,0.58,0.2202894503,0.2982265103
t3,0.58,0.2236193096,0.3059658339
t3,0.58,0.2060174958,0.2853520898
t3,0.58,0.245135404,0.2657336498
t3,0.58,0.3187524321,0.2359190132
t3,0.58,0.31918139,0.2054363061
t3,0.58,0.3196525678,0.1142035492
t4,0.3,0.1,0.1
t4,0.3,0.1017856655,0.1002510117
t4,0.3,0.0986583021,0.0993950961
t4,0.3,0.0937883895,0.0995557951
t4,0.3,0.0861455077,0.0960533482
t4,0.3,0.0451821537,0.0775284851
t4,0.3,0.0531679215,0.0338617696
t4,0.3,0.033918572,0.0503341811
t4,0.3,0.0084265314,0.030579568
t4,0.3,0.0172983193,0.0706879101
t4,0.3,0.0030662436,0.0426041748
t4,0.3,0.0328571384,0.059319391
t4,0.3,0.0358555617,0.0599250377
t4,0.3,0.0058250604,0.0582306344
t4,0.3,0.0188735244,0.0672271188
t4,0.3,-0.0918686549,0.0807189946
t4,0.3,-0.0890973365,-0.0086810763
t4,0.3,-0.063024628,0.0138731147
t4,0.3,-0.0665549569,-0.0052020874
t4,0.3,-0.0656450143,-0.0619147212
t5,0.5,0.7,0.7
t5,0.5,0.7017856655,0.7002510117
t5,0.5,0.6981247947,0.6989455269
t5,0.5,0.6941853377,0.699110365
t5,0.5,0.6904818441,0.6981453784
t5,0.5,0.6748795219,0.6924678241
t5,0.5,0.6812174037,0.6643784431
t5,0.5,0.7038278655,0.6763926903
t5,0.5,0.6942974633,0.7023380442
t5,0.5,0.7008832838,0.7260635084
t5,0.5,0.692932407,0.7203612458
t5,0.5,0.7824846692,0.7451056942
t5,0.5,0.8214364972,0.7474049551
t5,0.5,0.7853357078,0.7500214615
t5,0.5,0.7814951711,0.7388542097
t5,0.5,0.7905657812,0.7523297969
t5,0.5,0.7245750575,0.8136013354
t5,0.5,0.6464958139,0.8514357741
t5,0.5,0.6456660632,0.8150790859
t5,0.5,0.645319096,0.7462228703
t6,1,1.5,1.5
t6,1,1.5178566546,1.5025101171
t6,1,1.4893457272,1.4962105344
t6,1,1.425700342,1.4979162589
t6,1,1.3436457608,1.4494388361
t6,1,0.9917174654,1.2939355302
t6,1,1.0583583514,0.9554871204
t6,1,0.9731407372,1.1100749715
t6,1,0.916711866,1.0108191393
t6,1,0.931465351,1.134775778
t6,1,1.0080915391,1.1396289984
t6,1,1.4513281499,1.1811440271
t6,1,1.4966033906,1.174375233
t6,1,1.1378596944,1.1769872484
t6,1,1.1710436038,1.0342948938
t6,1,1.47557323,1.2627335209
t6,1,1.572205503,1.3039678151
t6,1,1.4814146938,1.364970437
t6,1,1.4541453202,1.0955886135
t6,1,1.4565130606,0.9183900829
